################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CO2} CO2 OVPF
# TITLE: PCRN: "CO2 Plaine des Cafres" {RCSPCRN}
# FILENAME: RCSPCRN_all.txt
#
#
# CREATED: 09-Mar-2022 13:20:51 by sysop@pitondescalumets
# COPYRIGHT: 2022, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second CO2_raw_mol CO2_corr_mol CO2_filter7_mol CO2_filter15_mol CO2_filter31_mol CO2_filterSG_1au CO2_filterSG_2au
2020 10 06 00 00 00 0.653802 0.681404 0.681181 0.648664 0.593311 0.626192 -0.023509
2020 10 07 00 00 00 0.632377 0.788005 0.674713 0.646294 0.594216 0.625219 -0.025008
2020 10 08 00 00 00 0.565699 0.764168 0.659431 0.637888 0.595737 0.624216 -0.026500
2020 10 09 00 00 00 0.503762 0.603229 0.654405 0.635266 0.598200 0.623184 -0.028963
2020 10 10 00 00 00 0.446874 0.581774 0.654320 0.630303 0.600456 0.622123 -0.028310
2020 10 11 00 00 00 0.422431 0.549940 0.628145 0.622644 0.603108 0.621035 -0.027594
2020 10 12 00 00 00 0.584785 0.612311 0.597877 0.612518 0.603236 0.619923 -0.027299
2020 10 13 00 00 00 0.578546 0.680808 0.594213 0.607305 0.599646 0.618788 -0.029329
2020 10 14 00 00 00 0.551190 0.604786 0.586358 0.601139 0.591360 0.617632 -0.031300
2020 10 15 00 00 00 0.556772 0.552292 0.580961 0.588754 0.579881 0.616457 -0.032433
2020 10 16 00 00 00 0.571527 0.577577 0.565635 0.573076 0.565931 0.615266 -0.033580
2020 10 17 00 00 00 0.587083 0.526789 0.549705 0.563592 0.555196 0.614060 -0.035101
2020 10 18 00 00 00 0.572143 0.512166 0.547438 0.561580 0.545559 0.612843 -0.035264
2020 10 19 00 00 00 0.504686 0.505025 0.554571 0.564953 0.537290 0.611615 -0.035291
2020 10 20 00 00 00 0.560466 0.569301 0.547632 0.559294 0.528951 0.610378 -0.033693
2020 10 21 00 00 00 0.567423 0.588916 0.538228 0.547117 0.522781 0.609135 -0.035647
2020 10 22 00 00 00 0.536537 0.602222 0.543862 0.533160 0.518830 0.607888 -0.036923
2020 10 23 00 00 00 0.544971 0.529009 0.557506 0.515307 0.511678 0.606640 -0.037913
2020 10 24 00 00 00 0.518846 0.460959 0.551524 0.493197 0.506590 0.605391 -0.034884
2020 10 25 00 00 00 0.587597 0.551603 0.538558 0.477020 0.506723 0.604142 -0.030069
2020 10 26 00 00 00 0.586776 0.600529 0.509016 0.463040 0.505360 0.602893 -0.022827
2020 10 27 00 00 00 0.567669 0.527426 0.474086 0.454088 0.507175 0.601643 -0.015304
2020 10 28 00 00 00 0.489088 0.498154 0.443367 0.442693 0.507325 0.600394 -0.012872
2020 10 29 00 00 00 0.491428 0.395431 0.405157 0.433848 0.503865 0.599149 -0.011974
2020 10 30 00 00 00 0.523833 0.284499 0.362578 0.430961 0.501774 0.597911 -0.010179
2020 10 31 00 00 00 0.548276 0.245923 0.340193 0.433446 0.495582 0.596682 -0.007751
2020 11 01 00 00 00 0.550328 0.284135 0.325939 0.443146 0.485356 0.595464 -0.005646
2020 11 02 00 00 00 0.509857 0.302474 0.334626 0.446863 0.480378 0.594259 -0.004434
2020 11 03 00 00 00 0.511930 0.370733 0.373829 0.442795 0.478083 0.593067 -0.003241
2020 11 04 00 00 00 0.532288 0.398380 0.419595 0.448047 0.472758 0.591890 -0.000009
2020 11 05 00 00 00 0.531324 0.456236 0.465642 0.455967 0.473682 0.590727 0.001352
2020 11 06 00 00 00 0.509016 0.558919 0.509196 0.467842 0.473483 0.589581 -0.002548
2020 11 07 00 00 00 0.496846 0.566288 0.533307 0.484873 0.468693 0.588451 -0.006498
2020 11 08 00 00 00 0.555253 0.606462 0.562997 0.492501 0.465772 0.587339 -0.005734
2020 11 09 00 00 00 0.549220 0.607357 0.585956 0.490930 0.469932 0.586247 -0.002178
2020 11 10 00 00 00 0.568141 0.539506 0.588047 0.495597 0.473244 0.585175 -0.001359
2020 11 11 00 00 00 0.553057 0.606213 0.584287 0.500283 0.473858 0.584124 -0.001134
2020 11 12 00 00 00 0.558270 0.616946 0.549128 0.496388 0.474472 0.583092 -0.001927
2020 11 13 00 00 00 0.505240 0.573555 0.499585 0.505834 0.474719 0.582080 0.000585
2020 11 14 00 00 00 0.506594 0.539967 0.475725 0.507422 0.478747 0.581086 0.004707
2020 11 15 00 00 00 0.532699 0.360349 0.452125 0.499919 0.490634 0.580110 0.006973
2020 11 16 00 00 00 0.538343 0.260561 0.412556 0.488718 0.506773 0.579151 0.008396
2020 11 17 00 00 00 0.527178 0.372482 0.416038 0.487555 0.519454 0.578206 0.007924
2020 11 18 00 00 00 0.512648 0.441018 0.422148 0.495207 0.528375 0.577277 0.006306
2020 11 19 00 00 00 0.509447 0.339959 0.435490 0.496097 0.534572 0.576362 0.005947
2020 11 20 00 00 00 0.508236 0.597930 0.460902 0.491398 0.537920 0.575461 0.003828
2020 11 21 00 00 00 0.353230 0.582739 0.491964 0.486883 0.539785 0.574572 0.002333
2020 11 22 00 00 00 0.322015 0.453745 0.522430 0.485570 0.539871 0.573695 0.001399
2020 11 23 00 00 00 0.477883 0.438444 0.562373 0.505080 0.538520 0.572829 0.000377
2020 11 24 00 00 00 0.539697 0.589918 0.555022 0.537458 0.537080 0.571975 -0.000656
2020 11 25 00 00 00 0.524921 0.654276 0.544034 0.557777 0.534918 0.571134 -0.002684
2020 11 26 00 00 00 0.507005 0.619563 0.553539 0.566977 0.534140 0.570306 -0.005888
2020 11 27 00 00 00 0.457669 0.546468 0.584190 0.581836 0.530269 0.569491 -0.008015
2020 11 28 00 00 00 0.482768 0.505825 0.606520 0.575452 0.528626 0.568688 -0.008338
2020 11 29 00 00 00 0.536188 0.520281 0.609804 0.570872 0.530540 0.567896 -0.008771
2020 11 30 00 00 00 0.512176 0.652995 0.604012 0.578063 0.536295 0.567114 -0.006947
2020 12 01 00 00 00 0.511499 0.746233 0.606352 0.583793 0.543993 0.566343 -0.008459
2020 12 02 00 00 00 0.455760 0.677258 0.605830 0.581919 0.552624 0.565581 -0.011199
2020 12 03 00 00 00 0.380648 0.579024 0.604938 0.574323 0.560502 0.564828 -0.012271
2020 12 04 00 00 00 0.422637 0.562846 0.591881 0.567379 0.563730 0.564086 -0.013196
2020 12 05 00 00 00 0.389288 0.502171 0.560190 0.563362 0.569791 0.563353 -0.014426
2020 12 06 00 00 00 0.408415 0.514037 0.543697 0.567374 0.568772 0.562629 -0.016293
2020 12 07 00 00 00 0.404269 0.561601 0.538171 0.574882 0.568322 0.561915 -0.011523
2020 12 08 00 00 00 0.390149 0.524393 0.531394 0.579240 0.574157 0.561209 -0.004396
2020 12 09 00 00 00 0.449029 0.561808 0.529113 0.569422 0.580017 0.560511 -0.003120
2020 12 10 00 00 00 0.412991 0.540345 0.536538 0.559481 0.580815 0.559820 -0.006296
2020 12 11 00 00 00 0.396347 0.515404 0.546724 0.561993 0.577531 0.559135 -0.011914
2020 12 12 00 00 00 0.415515 0.486203 0.574434 0.560541 0.570811 0.558456 -0.019553
2020 12 13 00 00 00 0.477596 0.566013 0.579742 0.562255 0.565329 0.557784 -0.024950
2020 12 14 00 00 00 0.422021 0.632900 0.578000 0.565740 0.563227 0.557117 -0.028269
2020 12 15 00 00 00 0.494178 0.718366 0.592470 0.566219 0.562018 0.556457 -0.032227
2020 12 16 00 00 00 0.417711 0.598964 0.600307 0.573569 0.555292 0.555805 -0.035848
2020 12 17 00 00 00 0.386107 0.528148 0.594859 0.577456 0.546014 0.555159 -0.039670
2020 12 18 00 00 00 0.427439 0.616696 0.585347 0.582409 0.537589 0.554519 -0.040681
2020 12 19 00 00 00 0.418286 0.541062 0.563980 0.584880 0.535008 0.553887 -0.037099
2020 12 20 00 00 00 0.406506 0.527879 0.569076 0.579884 0.535970 0.553261 -0.034251
2020 12 21 00 00 00 0.386353 0.566314 0.582213 0.567250 0.536201 0.552642 -0.030981
2020 12 22 00 00 00 0.437885 0.568796 0.581919 0.554436 0.535720 0.552030 -0.029621
2020 12 23 00 00 00 0.480469 0.634640 0.583550 0.538730 0.535695 0.551424 -0.025637
2020 12 24 00 00 00 0.455678 0.620106 0.566890 0.528433 0.537004 0.550824 -0.021780
2020 12 25 00 00 00 0.380176 0.614639 0.539775 0.523798 0.534605 0.550230 -0.023035
2020 12 26 00 00 00 0.290492 0.552473 0.521472 0.510423 0.534709 0.549642 -0.023131
2020 12 27 00 00 00 0.210885 0.411258 0.499779 0.507620 0.535105 0.549059 -0.025658
2020 12 28 00 00 00 0.232024 0.376513 0.474693 0.511940 0.537890 0.548482 -0.027838
2020 12 29 00 00 00 0.322589 0.440677 0.452404 0.508139 0.536763 0.547912 -0.033883
2020 12 30 00 00 00 0.357314 0.482785 0.432919 0.503495 0.530794 0.547348 -0.039312
2020 12 31 00 00 00 0.344897 0.444506 0.445457 0.498575 0.523877 0.546791 -0.046788
2021 01 01 00 00 00 0.339213 0.458617 0.476336 0.494898 0.520457 0.546240 -0.052800
2021 01 02 00 00 00 0.371823 0.416073 0.486140 0.486419 0.517752 0.545696 -0.057810
2021 01 03 00 00 00 0.440348 0.499026 0.488476 0.485825 0.513251 0.545157 -0.065049
2021 01 04 00 00 00 0.460788 0.592668 0.505095 0.493587 0.511037 0.544624 -0.072919
2021 01 05 00 00 00 0.441641 0.509308 0.520285 0.506656 0.509501 0.544096 -0.080199
2021 01 06 00 00 00 0.402709 0.499134 0.530482 0.512682 0.504574 0.543571 -0.086530
2021 01 07 00 00 00 0.480921 0.560841 0.536845 0.510354 0.496472 0.543051 -0.094663
2021 01 08 00 00 00 0.463948 0.564946 0.527562 0.514316 0.486471 0.542535 -0.102561
2021 01 09 00 00 00 0.365379 0.487453 0.536597 0.516605 0.477179 0.542024 -0.108851
2021 01 10 00 00 00 0.366364 0.543562 0.541160 0.518485 0.468888 0.541516 -0.111922
2021 01 11 00 00 00 0.275388 0.527689 0.525019 0.517027 0.462779 0.541012 -0.110837
2021 01 12 00 00 00 0.306418 0.572550 0.516304 0.509011 0.463367 0.540512 -0.106399
2021 01 13 00 00 00 0.249817 0.531076 0.517089 0.507075 0.464637 0.540015 -0.101504
2021 01 14 00 00 00 0.214497 0.447858 0.502904 0.501372 0.465303 0.539522 -0.100482
2021 01 15 00 00 00 0.224410 0.503941 0.495686 0.485158 0.464600 0.539033 -0.100132
2021 01 16 00 00 00 0.194652 0.492945 0.481383 0.469135 0.467210 0.538546 -0.100099
2021 01 17 00 00 00 0.195432 0.444269 0.474125 0.458775 0.470798 0.538063 -0.100491
2021 01 18 00 00 00 0.169020 0.477162 0.469229 0.446380 0.472446 0.537584 -0.102492
2021 01 19 00 00 00 0.141683 0.472429 0.442613 0.435406 0.470121 0.537108 -0.106539
2021 01 20 00 00 00 0.149544 0.480273 0.418564 0.425869 0.466386 0.536635 -0.110869
2021 01 21 00 00 00 0.160154 0.413586 0.402532 0.418190 0.465502 0.536165 -0.113117
2021 01 22 00 00 00 0.157198 0.317624 0.385458 0.419087 0.468101 0.535699 -0.113333
2021 01 23 00 00 00 0.208443 0.324607 0.369836 0.416223 0.469063 0.535236 -0.115605
2021 01 24 00 00 00 0.234897 0.332045 0.362583 0.418387 0.465890 0.534776 -0.116197
2021 01 25 00 00 00 0.260550 0.357644 0.362911 0.426759 0.466719 0.534320 -0.113837
2021 01 26 00 00 00 0.300979 0.363073 0.383440 0.426094 0.466914 0.533866 -0.111460
2021 01 27 00 00 00 0.326489 0.429499 0.402922 0.423061 0.466374 0.533415 -0.105837
2021 01 28 00 00 00 0.362957 0.415887 0.430545 0.422836 0.463591 0.532966 -0.101780
2021 01 29 00 00 00 0.334616 0.461326 0.460859 0.427390 0.462064 0.532518 -0.096854
2021 01 30 00 00 00 0.349659 0.460976 0.475732 0.444861 0.464903 0.532073 -0.089706
2021 01 31 00 00 00 0.328541 0.525407 0.475367 0.462598 0.467222 0.531628 -0.083181
2021 02 01 00 00 00 0.310851 0.569843 0.484083 0.471569 0.466396 0.531185 -0.077287
2021 02 02 00 00 00 0.294679 0.467186 0.487020 0.481934 0.468787 0.530744 -0.071756
2021 02 03 00 00 00 0.301020 0.426943 0.503980 0.494371 0.470057 0.530304 -0.067422
2021 02 04 00 00 00 0.313949 0.476896 0.513302 0.499801 0.469626 0.529865 -0.064362
2021 02 05 00 00 00 0.360659 0.481885 0.498554 0.504493 0.466883 0.529429 -0.063902
2021 02 06 00 00 00 0.386107 0.579697 0.505117 0.505987 0.465274 0.528995 -0.062781
2021 02 07 00 00 00 0.401970 0.590664 0.522643 0.510980 0.464107 0.528563 -0.060942
2021 02 08 00 00 00 0.438460 0.466605 0.527506 0.514342 0.464357 0.528133 -0.059550
2021 02 09 00 00 00 0.432775 0.513125 0.528134 0.507509 0.464822 0.527705 -0.057746
2021 02 10 00 00 00 0.435648 0.549625 0.514425 0.510923 0.468023 0.527280 -0.054779
2021 02 11 00 00 00 0.446628 0.510942 0.506597 0.516894 0.472866 0.526857 -0.052988
2021 02 12 00 00 00 0.430415 0.486279 0.522202 0.515706 0.475031 0.526435 -0.051453
2021 02 13 00 00 00 0.402012 0.483731 0.515662 0.509930 0.476291 0.526015 -0.051422
2021 02 14 00 00 00 0.436756 0.535871 0.511200 0.495530 0.474867 0.525596 -0.052298
2021 02 15 00 00 00 0.428506 0.575842 0.511996 0.474916 0.474191 0.525177 -0.052703
2021 02 16 00 00 00 0.380258 0.467340 0.508110 0.465966 0.473010 0.524760 -0.050984
2021 02 17 00 00 00 0.370838 0.518391 0.495468 0.454855 0.471100 0.524343 -0.049125
2021 02 18 00 00 00 0.308347 0.516520 0.470873 0.448672 0.473584 0.523928 -0.046844
2021 02 19 00 00 00 0.242572 0.459077 0.428818 0.448823 0.479290 0.523513 -0.043324
2021 02 20 00 00 00 0.170908 0.395233 0.409534 0.449512 0.476364 0.523099 -0.046661
2021 02 21 00 00 00 0.203128 0.363709 0.384972 0.447592 0.470900 0.522686 -0.051299
2021 02 22 00 00 00 0.223589 0.281453 0.376453 0.439680 0.461776 0.522273 -0.055532
2021 02 23 00 00 00 0.262192 0.332358 0.384185 0.430624 0.454850 0.521861 -0.059336
2021 02 24 00 00 00 0.302621 0.346455 0.398668 0.432056 0.452143 0.521450 -0.062535
2021 02 25 00 00 00 0.365522 0.456884 0.411700 0.431538 0.449894 0.521039 -0.062915
2021 02 26 00 00 00 0.370715 0.513207 0.431091 0.433384 0.450232 0.520629 -0.062507
2021 02 27 00 00 00 0.389513 0.496611 0.446469 0.443033 0.454549 0.520220 -0.062339
2021 02 28 00 00 00 0.380586 0.454935 0.466806 0.442430 0.458113 0.519811 -0.063247
2021 03 01 00 00 00 0.325331 0.417187 0.474483 0.439017 0.458890 0.519404 -0.063249
2021 03 02 00 00 00 0.356103 0.440005 0.478912 0.440044 0.457991 0.518997 -0.062131
2021 03 03 00 00 00 0.401970 0.488810 0.494227 0.442950 0.455534 0.518592 -0.060995
2021 03 04 00 00 00 0.389739 0.510626 0.484405 0.445366 0.459357 0.518188 -0.058235
2021 03 05 00 00 00 0.387748 0.544209 0.469452 0.444467 0.462480 0.517785 -0.054652
2021 03 06 00 00 00 0.433476 0.603815 0.449003 0.447594 0.465509 0.517384 -0.050447
2021 03 07 00 00 00 0.234835 0.386186 0.432879 0.457471 0.466715 0.516985 -0.049312
2021 03 08 00 00 00 0.242182 0.312514 0.414604 0.466926 0.469030 0.516588 -0.047061
2021 03 09 00 00 00 0.281093 0.296861 0.400202 0.472968 0.474209 0.516193 -0.042656
2021 03 10 00 00 00 0.311076 0.375941 0.393959 0.477501 0.481543 0.515801 -0.038060
2021 03 11 00 00 00 0.367123 0.382702 0.430899 0.478224 0.483773 0.515411 -0.037400
2021 03 12 00 00 00 0.449624 0.443396 0.471506 0.483240 0.487422 0.515024 -0.037124
2021 03 13 00 00 00 0.477740 0.560111 0.501643 0.487974 0.486620 0.514641 -0.038880
2021 03 14 00 00 00 0.482111 0.644771 0.520508 0.488414 0.483992 0.514262 -0.040652
2021 03 15 00 00 00 0.433349 0.596761 0.537216 0.495765 0.482192 0.513889 -0.042824
2021 03 16 00 00 00 0.433862 0.507817 0.557568 0.506065 0.479923 0.513522 -0.047041
2021 03 17 00 00 00 0.504193 0.507995 0.565440 0.521224 0.479126 0.513162 -0.047941
2021 03 18 00 00 00 0.497400 0.499661 0.560533 0.530083 0.484620 0.512809 -0.046603
2021 03 19 00 00 00 0.500396 0.585861 0.546202 0.531334 0.489029 0.512463 -0.045791
2021 03 20 00 00 00 0.517369 0.615213 0.540374 0.532412 0.489954 0.512125 -0.047892
2021 03 21 00 00 00 0.475031 0.610427 0.542694 0.523873 0.487768 0.511794 -0.051804
2021 03 22 00 00 00 0.314873 0.496440 0.544004 0.509670 0.480948 0.511470 -0.057841
2021 03 23 00 00 00 0.278528 0.467022 0.517663 0.499275 0.482901 0.511155 -0.056436
2021 03 24 00 00 00 0.378164 0.524237 0.495428 0.491060 0.490657 0.510849 -0.052080
2021 03 25 00 00 00 0.405110 0.508827 0.469941 0.483359 0.497766 0.510551 -0.047733
2021 03 26 00 00 00 0.322200 0.401473 0.460698 0.490736 0.502617 0.510264 -0.043694
2021 03 27 00 00 00 0.351280 0.459570 0.456956 0.493379 0.507854 0.509985 -0.042255
2021 03 28 00 00 00 0.351711 0.432019 0.437007 0.488318 0.509319 0.509717 -0.045438
2021 03 29 00 00 00 0.356924 0.431735 0.420385 0.479385 0.509791 0.509458 -0.047799
2021 03 30 00 00 00 0.363881 0.440828 0.450221 0.472448 0.506968 0.509209 -0.048474
2021 03 31 00 00 00 0.292093 0.384595 0.473924 0.471097 0.506436 0.508970 -0.047380
2021 04 01 00 00 00 0.340300 0.392477 0.489250 0.473009 0.511442 0.508742 -0.047508
2021 04 02 00 00 00 0.441086 0.610324 0.495637 0.473572 0.505362 0.508524 -0.057897
2021 04 03 00 00 00 0.471295 0.625493 0.488716 0.481894 0.501684 0.508317 -0.063492
2021 04 04 00 00 00 0.369442 0.539298 0.497595 0.487594 0.501024 0.508121 -0.066553
2021 04 05 00 00 00 0.311979 0.476444 0.520516 0.491378 0.498968 0.507935 -0.071781
2021 04 06 00 00 00 0.292606 0.392384 0.507222 0.500913 0.499155 0.507760 -0.073142
2021 04 07 00 00 00 0.325401 0.446743 0.493052 0.508675 0.503803 0.507595 -0.069138
2021 04 08 00 00 00 0.424976 0.552929 0.493877 0.521720 0.505441 0.507441 -0.063348
2021 04 09 00 00 00 0.464482 0.517260 0.495640 0.539754 0.508936 0.507298 -0.060090
2021 04 10 00 00 00 0.485805 0.526306 0.521693 0.520367 0.510575 0.507164 -0.058361
2021 04 11 00 00 00 0.462163 0.545069 0.537482 0.504378 0.515635 0.507038 -0.053862
2021 04 12 00 00 00 0.402258 0.488790 0.541387 0.506118 0.519315 0.506920 -0.048775
2021 04 13 00 00 00 0.456663 0.574750 0.562206 0.511119 0.525547 0.506807 -0.043775
2021 04 14 00 00 00 0.514085 0.557267 0.532664 0.526043 0.532925 0.506702 -0.037939
2021 04 15 00 00 00 0.520898 0.580266 0.509891 0.538961 0.538622 0.506601 -0.032916
2021 04 16 00 00 00 0.484184 0.662993 0.520835 0.536621 0.544854 0.506506 -0.025537
2021 04 17 00 00 00 0.237072 0.319511 0.517508 0.544309 0.551739 0.506416 -0.020005
2021 04 18 00 00 00 0.379478 0.385662 0.525933 0.546531 0.554245 0.506330 -0.018666
2021 04 19 00 00 00 0.461588 0.565395 0.534540 0.547414 0.555046 0.506248 -0.020773
2021 04 20 00 00 00 0.411965 0.551462 0.513801 0.553071 0.554918 0.506170 -0.023612
2021 04 21 00 00 00 0.490115 0.616240 0.558525 0.556435 0.555348 0.506096 -0.022051
2021 04 22 00 00 00 0.496908 0.640514 0.583379 0.563314 0.554976 0.506026 -0.015718
2021 04 23 00 00 00 0.516568 0.517823 0.582369 0.565793 0.552944 0.505959 -0.008531
2021 04 24 00 00 00 0.538384 0.632582 0.585537 0.560111 0.549645 0.505895 -0.003262
2021 04 25 00 00 00 0.518538 0.559636 0.586818 0.579206 0.549735 0.505833 0.000791
2021 04 26 00 00 00 0.522089 0.558324 0.589666 0.599361 0.553391 0.505774 0.002649
2021 04 27 00 00 00 0.569886 0.573642 0.603898 0.605023 0.556086 0.505718 0.004958
2021 04 28 00 00 00 0.568080 0.625206 0.596069 0.603948 0.561502 0.505663 0.011475
2021 04 29 00 00 00 0.599602 0.660452 0.602682 0.595517 0.565808 0.505612 0.017310
2021 04 30 00 00 00 0.581624 0.617446 0.621206 0.578206 0.568929 0.505562 0.021222
2021 05 01 00 00 00 0.583082 0.577777 0.632161 0.569269 0.570020 0.505514 0.025259
2021 05 02 00 00 00 0.574134 0.605928 0.619322 0.557141 0.567469 0.505468 0.030721
2021 05 03 00 00 00 0.544951 0.687994 0.594940 0.554501 0.573856 0.505423 0.043624
2021 05 04 00 00 00 0.468320 0.650326 0.561141 0.559922 0.577600 0.505379 0.050390
2021 05 05 00 00 00 0.343604 0.535333 0.533424 0.563588 0.564967 0.505336 0.048610
2021 05 06 00 00 00 0.422329 0.489776 0.511244 0.565687 0.562585 0.505295 0.054735
2021 05 07 00 00 00 0.550636 0.380853 0.487250 0.568872 0.557511 0.505255 0.058959
2021 05 08 00 00 00 0.609576 0.383756 0.485723 0.571310 0.551779 0.505215 0.063141
2021 05 09 00 00 00 0.649287 0.450669 0.499051 0.573729 0.552881 0.505177 0.066222
2021 05 10 00 00 00 0.650683 0.520038 0.522896 0.572263 0.550904 0.505140 0.069080
2021 05 11 00 00 00 0.603460 0.639635 0.569664 0.560898 0.553585 0.505105 0.072758
2021 05 12 00 00 00 0.593261 0.628629 0.608272 0.550991 0.554346 0.505074 0.076522
2021 05 13 00 00 00 0.663284 0.656690 0.631615 0.526887 0.552877 0.505048 0.077430
2021 05 14 00 00 00 0.695997 0.708229 0.640743 0.526076 0.552804 0.505025 0.078471
2021 05 15 00 00 00 0.693267 0.654017 0.623297 0.531283 0.550052 0.505007 0.078512
2021 05 16 00 00 00 0.703467 0.614070 0.605168 0.536552 0.548577 0.504995 0.078898
2021 05 17 00 00 00 0.710362 0.583931 0.536180 0.543308 0.551479 0.504987 0.080574
2021 05 18 00 00 00 0.693390 0.517514 0.503235 0.546724 0.553267 0.504984 0.082761
2021 05 19 00 00 00 0.644998 0.501723 0.475369 0.546933 0.550658 0.504987 0.086476
2021 05 20 00 00 00 0.461629 0.173774 0.453759 0.543818 0.550371 0.504996 0.092128
2021 05 21 00 00 00 0.656388 0.477620 0.449197 0.535245 0.556916 0.505012 0.101971
2021 05 22 00 00 00 0.674920 0.458949 0.456878 0.529560 0.559620 0.505034 0.106671
2021 05 23 00 00 00 0.679743 0.462800 0.477027 0.524301 0.560862 0.505062 0.108682
2021 05 24 00 00 00 0.664638 0.551998 0.535331 0.521479 0.560315 0.505095 0.109852
2021 05 25 00 00 00 0.678942 0.571286 0.542543 0.527065 0.561213 0.505133 0.109518
2021 05 26 00 00 00 0.683950 0.642760 0.565971 0.536655 0.561645 0.505176 0.108916
2021 05 27 00 00 00 0.689676 0.581907 0.582018 0.543681 0.559414 0.505223 0.110177
2021 05 28 00 00 00 0.648507 0.528102 0.584839 0.574858 0.555317 0.505275 0.112543
2021 05 29 00 00 00 0.650396 0.622947 0.598615 0.592232 0.551960 0.505332 0.112277
2021 05 30 00 00 00 0.650519 0.575130 0.601274 0.599874 0.547060 0.505393 0.110974
2021 05 31 00 00 00 0.642884 0.571740 0.604875 0.596978 0.542615 0.505457 0.109648
2021 06 01 00 00 00 0.684052 0.667720 0.621065 0.584632 0.540741 0.505524 0.107729
2021 06 02 00 00 00 0.690661 0.661371 0.637533 0.578446 0.539121 0.505594 0.105826
2021 06 03 00 00 00 0.708597 0.607118 0.637312 0.571158 0.540814 0.505666 0.104410
2021 06 04 00 00 00 0.691789 0.641426 0.615544 0.570396 0.541935 0.505739 0.104797
2021 06 05 00 00 00 0.696797 0.738225 0.572555 0.568630 0.550340 0.505814 0.110604
2021 06 06 00 00 00 0.615815 0.573585 0.546431 0.563942 0.544829 0.505890 0.110361
2021 06 07 00 00 00 0.660534 0.419360 0.535905 0.562690 0.540216 0.505966 0.109112
2021 06 08 00 00 00 0.693062 0.366803 0.525769 0.558987 0.536116 0.506042 0.107560
2021 06 09 00 00 00 0.685776 0.478501 0.491968 0.551539 0.528726 0.506118 0.106500
2021 06 10 00 00 00 0.678532 0.533434 0.488973 0.543027 0.524844 0.506192 0.104319
2021 06 11 00 00 00 0.688629 0.570472 0.508543 0.540553 0.522793 0.506264 0.101842
2021 06 12 00 00 00 0.712373 0.501621 0.529886 0.533555 0.522720 0.506335 0.099947
2021 06 13 00 00 00 0.700409 0.552616 0.540957 0.513297 0.523536 0.506403 0.099719
2021 06 14 00 00 00 0.700614 0.556356 0.540993 0.495509 0.520733 0.506469 0.099484
2021 06 15 00 00 00 0.696776 0.516201 0.540928 0.488615 0.519328 0.506533 0.099303
2021 06 16 00 00 00 0.688198 0.555996 0.545903 0.486542 0.516931 0.506596 0.099470
2021 06 17 00 00 00 0.695196 0.533688 0.529009 0.476168 0.509782 0.506659 0.098418
2021 06 18 00 00 00 0.692898 0.570018 0.493354 0.470668 0.503806 0.506721 0.096977
