Date;CO2_3;AirTemp_3;Patm_3;Rh_3
30/08/2018 01:01;0.537;4.584;779.172;16.777
30/08/2018 02:01;0.449;2.67;779.672;65.948
30/08/2018 03:01;0.489;3.01;780.21;97.794
30/08/2018 04:01;0.471;6.985;780.201;39.72
30/08/2018 06:01;0.378;13.163;780.871;22.845
30/08/2018 07:01;0.391;14.837;780.72;27.172
30/08/2018 08:01;0.407;15.998;780.106;28.579
30/08/2018 09:01;0.435;16.502;779.757;18.889
30/08/2018 10:01;0.46;16.807;779.313;23.918
30/08/2018 11:01;0.486;14.626;779.134;30.2
30/08/2018 12:01;0.482;16.228;779.143;17.769
30/08/2018 13:01;0.466;13.755;779.53;12.371
30/08/2018 14:01;0.477;7.731;780.899;23.418
30/08/2018 15:01;0.497;6.283;781.353;26.603
30/08/2018 16:01;0.52;6.041;781.891;30.458
30/08/2018 17:01;0.539;6.513;782.089;30.603
30/08/2018 18:01;0.553;6.151;782.146;30.876
30/08/2018 19:01;0.556;5.119;782.221;55.216
30/08/2018 20:01;0.584;5.635;781.759;44.922
30/08/2018 21:01;0.565;4.958;781.504;61.391
30/08/2018 22:01;0.597;4.341;781.173;69.435
30/08/2018 23:01;0.59;3.983;781.003;67.987
31/08/2018 00:01;0.598;3.237;780.786;78.439
31/08/2018 01:01;0.627;2.513;781.041;96.847
31/08/2018 02:01;0.592;4.414;780.815;98.483
31/08/2018 03:01;0.591;3.101;781.277;96.916
31/08/2018 04:01;0.558;6.016;781.504;75.789
31/08/2018 05:01;0.598;6.406;782.032;87.541
31/08/2018 06:01;0.56;10.444;782.004;70.146
31/08/2018 07:01;0.621;13.264;781.56;51.245
31/08/2018 08:01;0.568;13.053;781.098;67.424
31/08/2018 09:01;0.6;9.487;781.343;86.373
31/08/2018 10:01;0.562;8.618;780.815;98.392
31/08/2018 11:01;0.577;7.725;780.635;98.131
31/08/2018 12:01;0.597;7.895;780.305;99.157
31/08/2018 13:01;0.597;6.22;781.032;101.879
31/08/2018 14:01;0.577;5.987;781.258;102.99
31/08/2018 15:01;0.6;5.635;781.985;103.059
31/08/2018 16:01;0.617;5.817;782.306;103.635
31/08/2018 17:01;0.604;5.66;782.467;103.226
31/08/2018 18:01;0.596;5.537;782.486;103.528
31/08/2018 19:01;0.596;5.512;782.495;103.654
31/08/2018 20:01;0.636;4.386;782.401;103.896
31/08/2018 21:01;0.623;4.395;782.212;104.05
31/08/2018 22:01;0.633;4.134;781.948;103.471
31/08/2018 23:01;0.642;4.288;781.664;103.965
01/09/2018 00:01;0.668;4.37;781.532;103.978
01/09/2018 01:01;0.655;3.341;781.523;103.194
01/09/2018 02:01;0.632;4.282;781.985;103.909
01/09/2018 03:01;0.628;4.873;782.505;104.132
01/09/2018 04:01;0.652;5.66;782.637;102.886
01/09/2018 05:01;0.64;8.779;782.882;89.69
01/09/2018 06:01;0.603;12.112;783.052;75.245
01/09/2018 07:01;0.573;13.874;782.561;73.81
01/09/2018 08:01;0.655;10.17;782.41;80.579
01/09/2018 09:01;0.563;10.035;782.25;86.773
01/09/2018 10:01;0.596;9.304;781.778;87.799
01/09/2018 11:01;0.59;12.165;780.89;70.263
01/09/2018 12:01;0.631;10.157;781.221;75.172
01/09/2018 13:01;0.591;12.43;781.258;71.924
01/09/2018 14:01;0.586;5.125;782.599;99.402
01/09/2018 15:01;0.605;2.74;783.109;98.124
01/09/2018 16:01;0.631;1.824;783.732;99.943
01/09/2018 17:01;0.635;1.714;784.034;96.239
01/09/2018 18:01;0.638;2.881;783.826;97.146
01/09/2018 19:01;0.664;3.061;783.487;102.798
01/09/2018 20:01;0.666;2.972;783.26;101.208
01/09/2018 21:01;0.654;4.036;782.665;103.053
01/09/2018 22:01;0.66;3.574;782.268;103.298
01/09/2018 23:01;0.677;2.337;782.051;98.31
02/09/2018 00:01;0.648;2.356;781.787;100.321
02/09/2018 01:01;0.668;3.888;781.579;102.766
02/09/2018 02:01;0.663;3.932;781.787;102.848
02/09/2018 03:01;0.639;4.087;782.372;103.55
02/09/2018 04:01;0.65;5.783;782.826;97.696
02/09/2018 05:01;0.62;7.158;782.958;96.164
02/09/2018 06:01;0.648;8.071;783.043;95.817
02/09/2018 07:01;0.63;8.058;782.797;94.766
02/09/2018 08:01;0.635;9.49;782.117;93.388
02/09/2018 09:01;0.667;10.585;781.523;83.912
02/09/2018 10:01;0.596;10.472;781.343;86.848
02/09/2018 11:01;0.611;7.917;781.353;96.557
02/09/2018 12:01;0.647;6.551;781.381;97.306
02/09/2018 13:01;0.63;6.154;781.579;101.721
02/09/2018 14:01;0.648;5.056;781.985;102.272
02/09/2018 15:01;0.644;5.33;782.391;103.748
02/09/2018 16:01;0.652;5.084;782.873;103.179
02/09/2018 17:01;0.638;4.713;783.25;103.427
02/09/2018 18:01;0.673;5.179;783.147;104.12
02/09/2018 19:01;0.666;5.229;782.911;103.893
02/09/2018 20:01;0.674;5.264;782.901;104.094
02/09/2018 21:01;0.708;5.408;782.438;103.902
02/09/2018 22:01;0.709;5.308;781.948;103.931
02/09/2018 23:01;0.683;5.1;781.636;103.865
03/09/2018 00:01;0.641;5.462;781.39;104.189
03/09/2018 01:01;0.695;5.04;781.362;103.603
03/09/2018 02:01;0.651;5.242;781.844;104.318
03/09/2018 03:01;0.68;5.386;782.42;104.227
03/09/2018 04:01;0.658;5.443;782.533;103.994
03/09/2018 05:01;0.656;6.472;782.797;101.778
03/09/2018 06:01;0.641;8.231;782.741;100.154
03/09/2018 07:01;0.583;10.954;782.174;93.042
03/09/2018 08:01;0.613;13.094;781.494;81.328
03/09/2018 09:01;0.597;13.336;780.966;74.31
03/09/2018 10:01;0.587;12.741;781.013;72.183
03/09/2018 11:01;0.565;11.932;780.673;82.382
03/09/2018 12:01;0.567;8.845;781.239;96.573
03/09/2018 13:01;0.616;7.076;781.778;101.161
03/09/2018 14:01;0.59;6.431;782.099;102.137
03/09/2018 15:01;0.655;6.95;782.448;103.314
03/09/2018 16:01;0.624;6.919;783.081;103.572
03/09/2018 17:01;0.668;6.714;783.647;103.651
03/09/2018 18:01;0.773;7.086;783.505;103.751
03/09/2018 19:01;0.658;6.815;783.42;104.044
03/09/2018 20:01;0.578;6.444;783.411;103.975
03/09/2018 21:01;0.588;6.692;783.156;104.34
03/09/2018 22:01;0.572;6.4;782.958;104.39
03/09/2018 23:01;0.544;6.658;782.854;104.261
04/09/2018 00:01;0.576;6.711;782.835;104.195
04/09/2018 01:01;0.621;6.592;783.062;104.472
04/09/2018 02:01;0.543;6.179;783.392;104.485
04/09/2018 03:01;0.507;6.491;784.072;104.513
04/09/2018 04:01;0.51;6.837;784.431;104.557
04/09/2018 05:01;0.519;7.035;785.016;103.981
04/09/2018 06:01;0.496;7.901;785.158;101.967
04/09/2018 07:01;0.48;9.062;784.837;101.769
04/09/2018 08:01;0.51;9.43;784.497;103.773
04/09/2018 09:02;0.481;9.644;784.044;96.84
04/09/2018 10:01;0.495;8.71;783.977;101.136
04/09/2018 11:01;0.462;10.05;783.666;93.117
04/09/2018 12:01;0.456;9.987;783.619;93.287
04/09/2018 13:01;0.474;7.231;784.251;99.934
04/09/2018 14:01;0.489;6.504;784.676;102.131
04/09/2018 15:01;0.483;5.6;785.139;102.565
04/09/2018 16:01;0.507;4.751;785.488;103.028
04/09/2018 17:01;0.507;4.603;785.781;103.553
04/09/2018 18:01;0.515;3.866;785.781;103.437
04/09/2018 19:01;0.502;3.042;785.809;102.052
04/09/2018 20:01;0.499;2.271;785.63;90.524
04/09/2018 21:01;0.504;1.899;785.139;71.553
04/09/2018 22:01;0.501;1.597;784.893;64.821
04/09/2018 23:01;0.485;1.056;784.837;66.899
05/09/2018 00:01;0.488;1.456;784.582;70.099
05/09/2018 01:01;0.501;1.902;784.837;99.862
05/09/2018 02:01;0.525;5.638;784.714;104.227
05/09/2018 03:01;0.526;5.135;785.356;104.157
05/09/2018 04:01;0.491;7.303;785.545;104.422
05/09/2018 05:01;0.505;8.042;785.686;101.599
05/09/2018 06:01;0.517;8.769;785.686;99.05
05/09/2018 07:01;0.519;9.046;785.771;100.957
05/09/2018 08:01;0.516;11.057;784.856;94.634
05/09/2018 09:01;0.493;10.138;784.818;96.227
05/09/2018 10:01;0.462;9.987;784.61;96.434
05/09/2018 11:01;0.473;9.616;784.251;97.942
05/09/2018 12:01;0.465;11.051;784.044;90.996
05/09/2018 13:01;0.46;10.771;784.232;67.308
05/09/2018 14:01;0.428;5.33;785.082;67.141
05/09/2018 15:01;0.439;4.537;785.309;47.125
05/09/2018 16:01;0.457;4.345;785.696;49.652
05/09/2018 17:01;0.483;2.925;786.243;49.511
05/09/2018 18:01;0.479;2.535;786.13;76.815
05/09/2018 19:01;0.484;4.25;786.102;103.358
05/09/2018 20:01;0.496;2.818;786.055;96.664
05/09/2018 21:01;0.513;2.994;785.875;98.442
05/09/2018 22:01;0.509;4.886;785.28;103.95
05/09/2018 23:01;0.534;4.804;785.177;104.186
06/09/2018 00:01;0.556;6.066;784.912;104.138
06/09/2018 01:01;0.5;3.13;785.413;97.816
06/09/2018 02:01;0.508;2.891;785.488;100.214
06/09/2018 03:01;0.495;3.794;785.611;101.712
06/09/2018 04:01;0.519;6.217;785.677;103.802
06/09/2018 05:01;0.508;7.995;785.837;101.479
06/09/2018 06:01;0.496;8.477;785.705;100.356
06/09/2018 07:01;0.51;8.949;785.583;100.057
06/09/2018 08:01;0.495;8.47;785.375;93.712
06/09/2018 09:01;0.473;9.537;784.818;96.686
06/09/2018 10:01;0.481;10.101;784.072;95.742
06/09/2018 11:01;0.471;10.727;783.741;84.472
06/09/2018 12:01;0.483;10.047;783.779;86.083
06/09/2018 13:01;0.492;6.696;784.383;97.004
06/09/2018 14:01;0.501;6;784.903;102.288
06/09/2018 15:01;0.494;4.899;785.205;100.947
06/09/2018 16:01;0.49;5.984;785.394;103.899
06/09/2018 17:01;0.491;6.176;785.564;103.868
06/09/2018 18:01;0.564;6.025;785.469;102.87
06/09/2018 19:01;0.507;5.254;785.668;104.22
06/09/2018 21:02;0.542;5.638;785.054;104.875
06/09/2018 22:01;0.518;5.317;784.62;104.718
06/09/2018 23:01;0.534;5.931;784.383;104.806
07/09/2018 00:01;0.518;5.808;784.129;104.718
07/09/2018 01:01;0.54;6.982;783.902;104.799
07/09/2018 02:01;0.509;7.061;784.214;104.78
07/09/2018 03:01;0.516;7.045;784.553;104.752
07/09/2018 04:01;0.493;8.112;784.638;104.642
07/09/2018 05:01;0.522;9.273;784.997;104.516
07/09/2018 06:01;0.537;9.953;785.12;102.858
07/09/2018 07:01;0.484;9.833;784.95;103.298
07/09/2018 08:01;0.464;10.205;784.497;103.767
07/09/2018 09:01;0.446;9.603;784.327;102.889
07/09/2018 10:01;0.441;10.324;783.741;102.461
07/09/2018 11:01;0.434;9.512;783.505;102.027
07/09/2018 12:01;0.421;9.679;783.477;101.57
07/09/2018 13:01;0.427;9.075;783.732;103.924
07/09/2018 14:01;0.433;8.675;784.11;104.142
07/09/2018 15:01;0.428;8.121;784.572;104.23
07/09/2018 16:01;0.44;7.614;785.139;104.409
07/09/2018 17:01;0.437;7.98;785.328;104.651
07/09/2018 18:01;0.44;7.545;785.507;104.444
07/09/2018 19:01;0.452;7.382;785.384;104.626
07/09/2018 20:01;0.461;6.057;785.337;103.918
07/09/2018 21:01;0.462;5.884;784.771;99.034
07/09/2018 22:01;0.455;4.477;784.667;102.2
07/09/2018 23:01;0.451;5.276;784.1;100.305
08/09/2018 00:01;0.457;4.729;783.751;99.415
08/09/2018 01:01;0.461;3.904;783.704;100.881
08/09/2018 02:01;0.462;4.798;783.562;92.74
08/09/2018 03:01;0.435;4.659;784.374;68.05
08/09/2018 04:01;0.437;7.983;784.242;32.485
08/09/2018 05:01;0.426;11.013;784.27;49.407
08/09/2018 06:01;0.422;11.725;784.308;68.645
08/09/2018 07:01;0.434;9.884;784.11;85.054
08/09/2018 08:01;0.45;11.715;783.43;71.541
08/09/2018 09:01;0.428;12.82;782.599;72.818
08/09/2018 10:01;0.427;15.161;781.881;62.609
08/09/2018 11:01;0.421;12.681;781.664;62.184
08/09/2018 12:01;0.424;14.447;781.428;31.49
08/09/2018 13:01;0.416;14.516;781.598;19.909
08/09/2018 14:01;0.448;6.966;782.476;37.866
08/09/2018 15:01;0.434;3.596;783.052;96.176
08/09/2018 16:01;0.478;4.25;783.326;102.345
08/09/2018 17:01;0.475;4.071;783.581;103.053
08/09/2018 18:01;0.498;4.524;783.807;103.877
08/09/2018 19:01;0.492;4.285;783.656;103.367
08/09/2018 20:01;0.5;4.093;783.496;101.961
08/09/2018 21:01;0.504;3.533;783.184;103.415
08/09/2018 22:01;0.584;4.042;782.42;104.513
08/09/2018 23:01;0.513;5.415;782.184;104.192
09/09/2018 00:01;0.542;4.568;782.193;103.865
09/09/2018 01:01;0.535;4.615;782.08;104.714
09/09/2018 02:01;0.525;4.82;782.514;104.176
09/09/2018 03:01;0.519;4.477;782.901;104.038
09/09/2018 04:01;0.504;5.386;783.118;104.214
09/09/2018 05:01;0.505;7.057;783.392;95.282
09/09/2018 06:01;0.492;7.164;783.534;100.293
09/09/2018 07:01;0.509;8.37;783.279;98.486
09/09/2018 08:01;0.503;9.031;782.92;97.542
09/09/2018 09:01;0.504;12.115;782.117;77.146
09/09/2018 10:01;0.486;13.317;781.362;68.183
09/09/2018 11:01;0.468;13.292;781.003;70.329
09/09/2018 12:01;0.528;11.492;781.315;73.564
09/09/2018 13:01;0.489;8.609;782.136;90.156
09/09/2018 14:01;0.482;6;782.561;101.451
09/09/2018 15:01;0.506;4.773;782.542;102.137
09/09/2018 16:01;0.538;5.449;782.769;103.742
09/09/2018 17:01;0.524;4.971;783.128;103.43
09/09/2018 18:01;0.527;4.795;783.307;104.076
09/09/2018 19:01;0.531;4.26;783.052;104.06
09/09/2018 20:01;0.549;2.869;783.203;103.144
09/09/2018 21:01;0.54;2.636;782.731;104.195
09/09/2018 22:01;0.543;2.142;782.335;103.789
09/09/2018 23:01;0.544;0.82;782.41;104.211
10/09/2018 00:01;0.534;2.799;781.617;104.179
10/09/2018 01:01;0.543;1.597;781.825;103.984
10/09/2018 02:01;0.538;1.698;782.042;103.452
10/09/2018 03:01;0.567;3.844;782.202;104.878
10/09/2018 04:01;0.518;4.489;782.467;104.217
10/09/2018 05:01;0.522;6.793;782.552;97.498
10/09/2018 06:01;0.516;9.49;782.363;84.132
10/09/2018 07:01;0.522;12.083;781.787;74.269
10/09/2018 08:01;0.5;13.434;780.796;66.083
10/09/2018 09:01;0.522;13.135;780.361;68.699
10/09/2018 10:01;0.504;14.856;779.748;69.791
10/09/2018 11:01;0.51;12.552;779.559;71.128
10/09/2018 12:01;0.508;11.699;779.653;76.774
10/09/2018 13:01;0.481;11.234;779.918;72.365
10/09/2018 14:01;0.509;5.739;781.088;94.744
10/09/2018 15:01;0.586;5.031;781.664;89.199
10/09/2018 16:01;0.532;4.168;782.335;86.439
10/09/2018 17:01;0.536;2.057;783.317;98.719
10/09/2018 18:01;0.531;1.666;783.439;98.577
10/09/2018 19:01;0.579;3.281;783.298;87.251
10/09/2018 20:01;0.529;5.446;782.892;90.43
10/09/2018 21:01;0.529;5.32;782.59;94.279
10/09/2018 22:01;0.5;5.327;782.212;87.839
10/09/2018 23:01;0.568;5.034;781.749;86.826
11/09/2018 00:01;0.572;4.839;781.409;93.271
11/09/2018 01:01;0.507;4.851;781.39;94.19
11/09/2018 02:01;0.433;5.213;781.334;89.822
11/09/2018 03:01;0.398;5.855;781.645;87.931
11/09/2018 04:01;0.379;7.791;781.966;81.174
11/09/2018 05:01;0.324;9.547;782.354;79.755
11/09/2018 06:01;0.32;11.806;782.259;69.536
11/09/2018 07:01;0.304;12.883;781.891;61.951
11/09/2018 08:01;0.282;13.43;781.513;62.93
11/09/2018 09:01;0.307;11.873;781.315;71.874
11/09/2018 10:01;0.341;13.342;780.56;66.751
11/09/2018 11:01;0.336;14.349;780.097;53.806
11/09/2018 12:01;0.301;13.695;780.05;57.655
11/09/2018 13:01;0.331;11.101;780.588;78.414
11/09/2018 14:01;0.319;8.398;781.287;77.995
11/09/2018 15:01;0.36;6.047;781.749;90.345
11/09/2018 16:01;0.338;5.673;782.335;95.415
11/09/2018 17:01;0.352;5.865;782.467;94.917
11/09/2018 18:01;0.334;5.364;782.608;97.312
11/09/2018 19:01;0.385;5.43;782.429;97.869
11/09/2018 20:01;0.338;5.714;782.259;85.967
11/09/2018 21:01;0.364;4.905;781.995;94.008
11/09/2018 22:01;0.379;4.08;781.598;96.249
11/09/2018 23:01;0.386;4.832;781.126;94.729
12/09/2018 00:01;0.395;5.742;780.758;91.635
12/09/2018 01:01;0.403;6.551;780.55;84.11
12/09/2018 02:01;0.398;5.924;780.786;95.043
12/09/2018 03:01;0.399;6.51;781.532;96.069
12/09/2018 04:01;0.399;10.862;781.504;73.117
12/09/2018 05:01;0.362;13.125;781.881;68.755
12/09/2018 06:01;0.358;14.551;782.089;61.775
12/09/2018 07:01;0.358;16.323;781.542;56.362
12/09/2018 08:01;0.367;17.194;780.767;52.516
12/09/2018 09:01;0.376;17.122;780.154;67.789
12/09/2018 10:01;0.342;17.928;779.87;50.329
12/09/2018 11:01;0.368;16.876;779.53;49.876
12/09/2018 12:01;0.358;15.97;779.606;47.072
12/09/2018 13:01;0.33;14.359;780.078;57.013
12/09/2018 14:01;0.316;10.409;780.89;75.352
12/09/2018 15:01;0.357;7.599;781.457;85.196
12/09/2018 16:01;0.361;7.079;782.004;89.01
12/09/2018 17:01;0.363;6.702;782.268;87.676
12/09/2018 18:01;0.372;6.566;782.202;82.88
12/09/2018 19:01;0.38;6.356;781.938;79.616
12/09/2018 20:01;0.384;6.189;781.995;72.563
12/09/2018 21:01;0.38;5.248;781.891;80.444
12/09/2018 22:01;0.382;5.862;781.287;79.125
12/09/2018 23:01;0.405;6.223;780.975;71.273
13/09/2018 00:01;0.403;5.635;780.72;73.07
13/09/2018 01:01;0.4;6.491;780.786;71.097
13/09/2018 02:01;0.401;6.488;781.06;73.268
13/09/2018 03:01;0.379;7.375;781.532;73.457
13/09/2018 04:01;0.357;10.692;781.825;65.677
13/09/2018 05:01;0.395;13.484;782.032;57.306
13/09/2018 06:01;0.342;15.098;782.099;54.272
13/09/2018 07:01;0.353;15.92;781.825;55.638
13/09/2018 08:01;0.346;16.483;781.107;55.201
13/09/2018 09:01;0.343;17.695;780.56;51.805
13/09/2018 10:01;0.352;17.525;780.267;49.621
13/09/2018 11:01;0.333;18.368;779.71;48.031
13/09/2018 12:01;0.337;17.695;779.88;46.307
13/09/2018 13:01;0.364;16.304;780.191;44.214
13/09/2018 14:01;0.345;11.331;780.994;58.672
13/09/2018 15:01;0.379;8.936;781.466;68.138
13/09/2018 16:01;0.395;7.574;782.042;72.548
13/09/2018 17:01;0.412;6.91;782.438;75.585
13/09/2018 18:01;0.436;6.932;782.495;70.669
13/09/2018 19:01;0.434;6.072;782.457;73.224
13/09/2018 20:01;0.429;6.84;782.202;68.113
13/09/2018 21:01;0.424;6.897;782.032;67.855
13/09/2018 22:01;0.451;6.894;781.57;63.745
13/09/2018 23:01;0.464;5.858;781.466;70.329
14/09/2018 00:01;0.437;6.62;780.937;68.308
14/09/2018 01:01;0.459;5.374;781.438;76.884
14/09/2018 02:01;0.464;5.062;781.806;77.039
14/09/2018 03:01;0.468;6.699;782.146;73.772
14/09/2018 04:01;0.452;11.297;782.231;59.062
14/09/2018 05:01;0.447;15.227;782.382;50.795
14/09/2018 06:01;0.432;16.543;782.363;49.338
14/09/2018 07:01;0.422;16.36;782.108;64.73
14/09/2018 08:01;0.453;18.453;781.173;47.714
14/09/2018 09:01;0.453;16.357;781.126;62.653
14/09/2018 10:01;0.447;17.685;780.418;56.68
14/09/2018 11:01;0.452;16.939;780.04;54.65
14/09/2018 12:01;0.46;16.672;780.069;50.351
14/09/2018 13:01;0.464;15.92;780.597;49.718
14/09/2018 14:01;0.463;9.946;781.787;62.294
14/09/2018 15:01;0.481;7.533;782.316;71.125
14/09/2018 16:01;0.486;6.696;783.024;73.073
14/09/2018 17:01;0.5;6.359;783.326;76.016
14/09/2018 18:01;0.512;5.575;783.43;78.524
14/09/2018 19:01;0.518;5.358;783.288;79.421
14/09/2018 20:01;0.525;5.349;783.137;81.375
14/09/2018 21:01;0.516;5.748;782.759;79.119
14/09/2018 22:01;0.523;4.974;782.316;81.3
14/09/2018 23:01;0.54;5.204;782.117;76.035
15/09/2018 00:01;0.547;4.965;781.844;76.544
15/09/2018 01:01;0.556;5.389;781.598;74.618
15/09/2018 02:01;0.57;5.537;781.787;74.269
15/09/2018 03:01;0.513;6.897;782.07;59.242
15/09/2018 04:01;0.508;10.601;782.146;55.301
15/09/2018 05:01;0.487;12.76;782.184;54.53
15/09/2018 06:01;0.476;14.485;782.212;57.791
15/09/2018 07:01;0.498;15.366;781.711;59.396
15/09/2018 08:01;0.485;16.662;780.871;52.135
15/09/2018 09:01;0.488;17.361;780.135;40.113
15/09/2018 10:01;0.49;17.874;779.521;37.781
15/09/2018 11:01;0.431;16.729;779.389;47.131
15/09/2018 12:01;0.454;17.125;779.276;38.694
15/09/2018 13:01;0.454;15.24;779.653;40.809
15/09/2018 14:01;0.474;9.377;780.409;49.951
15/09/2018 15:01;0.514;7.696;780.833;45.479
15/09/2018 16:01;0.486;6.966;781.202;48.938
15/09/2018 17:01;0.498;6.601;781.542;52.23
15/09/2018 18:01;0.514;6.362;781.4;47.251
15/09/2018 19:01;0.52;6.054;781.287;51.981
15/09/2018 20:01;0.539;5.012;781.202;59.569
15/09/2018 21:01;0.533;2.941;781.154;67.377
15/09/2018 22:01;0.567;5.116;780.371;52.334
15/09/2018 23:01;0.57;4.228;780.305;45.611
16/09/2018 00:01;0.531;2.031;780.22;31.591
16/09/2018 01:01;0.537;2.132;780.172;23.83
16/09/2018 02:01;0.538;1.868;780.484;38.911
16/09/2018 03:01;0.529;4.839;780.607;41.246
16/09/2018 04:01;0.516;9.846;780.673;23.858
16/09/2018 05:01;0.494;14.135;780.805;35.232
16/09/2018 06:01;0.507;16.039;780.928;56.998
16/09/2018 07:01;0.507;16.455;780.55;61.234
16/09/2018 08:01;0.509;16.659;779.889;61.756
16/09/2018 09:01;0.501;17.541;779.209;59.956
16/09/2018 10:01;0.508;16.606;778.888;62.999
16/09/2018 11:01;0.513;17.666;778.331;53.561
16/09/2018 12:01;0.505;16.952;778.473;56.4
16/09/2018 13:01;0.485;17.434;778.775;50.181
16/09/2018 14:01;0.508;14.205;779.587;59.918
16/09/2018 15:01;0.517;7.231;780.701;47.657
16/09/2018 16:01;0.543;6.135;781.192;32.098
16/09/2018 17:01;0.551;4.98;781.589;42.908
16/09/2018 18:01;0.553;3.451;781.749;51.88
16/09/2018 19:01;0.573;2.334;781.749;52.551
16/09/2018 20:01;0.577;3.879;781.504;23.213
16/09/2018 21:01;0.568;3.533;780.984;28.516
16/09/2018 22:01;0.571;3.139;780.56;33.432
16/09/2018 23:01;0.564;4.6;780.21;21.98
17/09/2018 00:01;0.614;7.369;779.804;9.75
17/09/2018 01:01;0.567;6.831;780.059;12.821
17/09/2018 02:01;0.544;3.873;780.852;18.184
17/09/2018 03:01;0.529;6.724;781.126;10.864
17/09/2018 04:01;0.529;12.618;781.258;10.127
17/09/2018 05:01;0.487;15.684;781.381;17.215
17/09/2018 06:01;0.502;17.921;781.39;29.967
17/09/2018 07:01;0.503;19.18;781.183;45.712
17/09/2018 08:01;0.476;19.454;780.663;36.104
17/09/2018 09:01;0.493;20.508;780.305;38.625
17/09/2018 10:01;0.491;19.976;779.946;41.183
17/09/2018 11:01;0.491;19.533;779.88;43.792
17/09/2018 12:01;0.492;18.872;780.154;32.371
17/09/2018 13:01;0.494;19.01;780.446;33.382
17/09/2018 14:01;0.485;15.514;781.494;34.533
17/09/2018 15:01;0.51;7.633;782.542;27.811
17/09/2018 16:01;0.53;6.098;783.26;32.862
17/09/2018 17:01;0.551;4.584;783.77;55.515
17/09/2018 18:01;0.561;4.301;783.751;75.242
17/09/2018 19:01;0.567;3.404;783.807;85.441
17/09/2018 20:01;0.586;2.205;783.741;65.086
17/09/2018 21:01;0.581;2.192;783.383;79.371
17/09/2018 22:01;0.581;1.934;783.175;57.951
17/09/2018 23:01;0.562;2.557;782.873;36.595
18/09/2018 00:01;0.593;8.807;781.749;9.451
18/09/2018 01:01;0.543;5.408;782.552;17.086
18/09/2018 02:01;0.55;3.46;783.222;27.204
18/09/2018 03:01;0.535;7.347;783.42;15.893
18/09/2018 04:01;0.522;13.452;783.43;13.536
18/09/2018 05:01;0.486;16.861;783.477;16.469
18/09/2018 06:01;0.486;18.699;783.439;20.972
18/09/2018 07:01;0.475;19.454;783.26;25.731
18/09/2018 08:01;0.486;20.486;782.637;27.553
18/09/2018 09:01;0.493;20.228;782.306;34.008
18/09/2018 10:01;0.522;20.329;782.061;35.547
18/09/2018 11:01;0.49;20.143;781.853;35.002
18/09/2018 12:01;0.483;19.07;782.108;36.116
18/09/2018 13:01;0.486;18.872;782.571;31.833
18/09/2018 14:01;0.529;12.697;783.836;16.589
18/09/2018 15:01;0.504;8.37;784.752;20.33
18/09/2018 16:01;0.601;9.717;784.912;13.089
18/09/2018 17:01;0.5;8.48;785.498;18.238
18/09/2018 18:01;0.524;9.38;785.45;13.341
18/09/2018 19:01;0.518;8.943;785.45;15.663
18/09/2018 20:01;0.506;8.376;785.346;16.655
18/09/2018 21:01;0.514;6.063;785.233;19.153
18/09/2018 22:01;0.52;5.657;784.78;19.377
18/09/2018 23:01;0.525;5.21;784.355;26.033
19/09/2018 00:01;0.529;8.159;783.826;18.53
19/09/2018 01:01;0.537;8.961;783.685;21.174
19/09/2018 02:01;0.527;8.71;783.996;25.542
