################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. PRAG
# FILENAME: BASELINES_PRAG_all.txt
#
#
# CREATED: 22-Apr-2024 02:01:50 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS PRAG-GITG_(cm)
2021 06 12 11 59 00 818625.062566
2021 06 12 11 59 00 818625.062566
2021 06 13 11 59 00 818625.211808
2021 06 14 11 59 00 818625.026114
2021 06 15 11 59 00 818624.985462
2021 06 16 11 59 00 818625.088765
2021 06 17 11 59 00 818625.200613
2021 06 18 11 59 00 818625.122979
2021 06 19 11 59 00 818625.069163
2021 06 20 11 59 00 818624.929942
2021 06 21 11 59 00 818625.140977
2021 06 22 11 59 00 818625.074792
2021 06 23 11 59 00 818625.014448
2021 06 24 11 59 00 818625.017746
2021 06 25 11 59 00 818625.180671
2021 06 26 11 59 00 818625.594785
2021 06 27 11 59 00 818625.311849
2021 06 28 11 59 00 818625.142239
2021 06 29 11 59 00 818625.296147
2021 06 30 11 59 00 818625.196832
2021 07 01 11 59 00 818625.427012
2021 07 02 11 59 00 818625.028037
2021 07 03 11 59 00 818625.081728
2021 07 04 11 59 00 818625.041299
2021 07 05 11 59 00 818625.275020
2021 07 06 11 59 00 818625.283973
2021 07 07 11 59 00 818625.223651
2021 07 08 11 59 00 818625.148822
2021 07 09 11 59 00 818625.615006
2021 07 10 11 59 00 818625.631540
2021 07 11 11 59 00 818624.962246
2021 07 12 11 59 00 818625.302630
2021 07 13 11 59 00 818625.820246
2021 07 14 11 59 00 818625.135990
2021 07 15 11 59 00 818625.140998
2021 07 16 11 59 00 818625.668365
2021 07 17 11 59 00 818625.619924
2021 07 18 11 59 00 818625.353518
2021 07 19 11 59 00 818625.447742
2021 07 20 11 59 00 818625.536226
2021 07 21 11 59 00 818625.336712
2021 07 22 11 59 00 818625.200990
2021 07 23 11 59 00 818625.121481
2021 07 24 11 59 00 818625.115113
2021 07 25 11 59 00 818625.312232
2021 07 26 11 59 00 818625.280582
2021 07 27 11 59 00 818625.196842
2021 07 28 11 59 00 818625.283325
2021 07 29 11 59 00 818625.669411
2021 07 30 11 59 00 818625.720944
2021 07 31 11 59 00 818625.437565
2021 08 01 11 59 00 818625.426234
2021 08 02 11 59 00 818625.331115
2021 08 03 11 59 00 818625.179346
2021 08 04 11 59 00 818625.490391
2021 08 05 11 59 00 818625.462087
2021 08 06 11 59 00 818625.330359
2021 08 07 11 59 00 818625.197445
2021 08 08 11 59 00 818625.670585
2021 08 09 11 59 00 818625.374810
2021 08 10 11 59 00 818625.344338
2021 08 11 11 59 00 818625.403308
2021 08 12 11 59 00 818625.665455
2021 08 13 11 59 00 818625.403831
2021 08 14 11 59 00 818625.456835
2021 08 15 11 59 00 818625.444138
2021 08 16 11 59 00 818625.387071
2021 08 17 11 59 00 818625.483874
2021 08 18 11 59 00 818625.421892
2021 08 19 11 59 00 818625.427733
2021 08 20 11 59 00 818625.391493
2021 08 21 11 59 00 818625.474596
2021 08 22 11 59 00 818625.521361
2021 08 24 11 59 00 818625.475718
2021 08 25 11 59 00 818625.611577
2021 08 26 11 59 00 818625.671875
2021 08 27 11 59 00 818625.686757
2021 08 28 11 59 00 818626.325377
2021 08 29 11 59 00 818625.740541
2021 08 30 11 59 00 818625.664633
2021 08 31 11 59 00 818625.624211
2021 09 01 11 59 00 818625.937009
2021 09 02 11 59 00 818625.678717
2021 09 03 11 59 00 818625.589829
2021 09 04 11 59 00 818625.674538
2021 09 05 11 59 00 818625.811923
2021 09 06 11 59 00 818625.566105
2021 09 07 11 59 00 818625.739301
2021 09 08 11 59 00 818625.605178
2021 09 09 11 59 00 818625.478517
2021 09 10 11 59 00 818625.611340
2021 09 11 11 59 00 818625.793747
2021 09 12 11 59 00 818626.171820
2021 09 13 11 59 00 818626.003207
2021 09 14 11 59 00 818625.546423
2021 09 15 11 59 00 818625.547880
2021 09 16 11 59 00 818625.967930
2021 09 17 11 59 00 818625.568353
2021 09 18 11 59 00 818625.518928
2021 09 19 11 59 00 818625.685286
2021 09 20 11 59 00 818625.890798
2021 09 21 11 59 00 818625.764266
2021 09 22 11 59 00 818625.739938
2021 09 23 11 59 00 818625.646269
2021 09 24 11 59 00 818625.900776
2021 09 25 11 59 00 818626.106245
2021 09 26 11 59 00 818626.164463
2021 09 27 11 59 00 818625.838857
2021 09 28 11 59 00 818625.771226
2021 09 29 11 59 00 818625.700039
2021 09 30 11 59 00 818625.805980
2021 10 01 11 59 00 818625.735442
2021 10 02 11 59 00 818625.806887
2021 10 03 11 59 00 818626.100300
2021 10 04 11 59 00 818625.932094
2021 10 05 11 59 00 818625.780367
2021 10 06 11 59 00 818625.840460
2021 10 07 11 59 00 818625.666588
2021 10 08 11 59 00 818625.752719
2021 10 09 11 59 00 818626.362986
2021 10 10 11 59 00 818626.262510
2021 10 11 11 59 00 818625.697303
2021 10 12 11 59 00 818625.730832
2021 10 13 11 59 00 818626.154729
2021 10 14 11 59 00 818626.151243
2021 10 15 11 59 00 818626.150912
2021 10 16 11 59 00 818626.008024
2021 10 17 11 59 00 818626.164808
2021 10 18 11 59 00 818625.296050
2021 10 19 11 59 00 818625.022210
2021 10 20 11 59 00 818625.134620
2021 10 21 11 59 00 818625.299347
2021 10 22 11 59 00 818625.358342
2021 10 23 11 59 00 818625.466691
2021 10 24 11 59 00 818625.235034
2021 10 25 11 59 00 818625.288536
2021 10 26 11 59 00 818625.550501
2021 10 27 11 59 00 818625.349904
2021 10 28 11 59 00 818625.454705
2021 10 29 11 59 00 818625.388050
2021 10 30 11 59 00 818625.369526
2021 10 31 11 59 00 818625.340557
2021 11 01 11 59 00 818625.589958
2021 11 02 11 59 00 818625.491496
2021 11 03 11 59 00 818625.522434
2021 11 04 11 59 00 818625.613518
2021 11 05 11 59 00 818625.519169
2021 11 06 11 59 00 818626.080071
2021 11 07 11 59 00 818625.527091
2021 11 08 11 59 00 818625.527993
2021 11 09 11 59 00 818625.616142
2021 11 10 11 59 00 818625.674018
2021 11 11 11 59 00 818625.606213
2021 11 12 11 59 00 818625.680013
2021 11 13 11 59 00 818625.763248
2021 11 14 11 59 00 818625.901950
2021 11 15 11 59 00 818625.781838
2021 11 16 11 59 00 818626.084598
2021 11 17 11 59 00 818625.911709
2021 11 18 11 59 00 818625.752349
2021 11 19 11 59 00 818625.851846
2021 11 20 11 59 00 818625.893572
2021 11 21 11 59 00 818625.738137
2021 11 22 11 59 00 818625.670491
2021 11 23 11 59 00 818625.794507
2021 11 24 11 59 00 818625.773658
2021 11 25 11 59 00 818625.841907
2021 11 26 11 59 00 818625.854304
2021 11 27 11 59 00 818625.941435
2021 11 28 11 59 00 818625.987412
2021 11 29 11 59 00 818625.881583
2021 11 30 11 59 00 818625.947252
2021 12 01 11 59 00 818625.971227
2021 12 02 11 59 00 818626.224702
2021 12 03 11 59 00 818625.962806
2021 12 04 11 59 00 818625.892324
2021 12 05 11 59 00 818626.186396
2021 12 06 11 59 00 818626.439822
2021 12 07 11 59 00 818625.971164
2021 12 08 11 59 00 818626.219258
2021 12 09 11 59 00 818625.879760
2021 12 10 11 59 00 818626.242683
2021 12 11 11 59 00 818626.032253
2021 12 12 11 59 00 818626.228006
2021 12 13 11 59 00 818626.340060
2021 12 14 11 59 00 818626.149623
2021 12 15 11 59 00 818626.500748
2021 12 16 11 59 00 818626.207565
2021 12 17 11 59 00 818625.942216
2021 12 18 11 59 00 818626.105719
2021 12 19 11 59 00 818625.894273
2021 12 20 11 59 00 818625.858950
2021 12 21 11 59 00 818626.050129
2021 12 22 11 59 00 818625.393163
2021 12 23 11 59 00 818625.021844
2021 12 24 11 59 00 818625.185299
2021 12 25 11 59 00 818625.207462
2021 12 26 11 59 00 818625.203168
2021 12 27 11 59 00 818625.333955
2021 12 28 11 59 00 818625.389110
2021 12 29 11 59 00 818625.290801
2021 12 30 11 59 00 818625.175031
2022 01 01 11 59 00 818625.165308
2022 01 02 11 59 00 818624.983196
2022 01 03 11 59 00 818624.920821
2022 01 04 11 59 00 818625.079536
2022 01 05 11 59 00 818625.069739
2022 01 06 11 59 00 818624.955603
2022 01 07 11 59 00 818624.830598
2022 01 08 11 59 00 818625.496257
2022 01 09 11 59 00 818624.871034
2022 01 10 11 59 00 818625.239390
2022 01 11 11 59 00 818625.425767
2022 01 12 11 59 00 818625.453151
2022 01 13 11 59 00 NaN
2022 01 14 11 59 00 NaN
2022 01 15 11 59 00 818625.224784
2022 01 16 11 59 00 818625.275675
2022 01 17 11 59 00 818624.888046
2022 01 18 11 59 00 818624.763246
2022 01 19 11 59 00 818624.182404
2022 01 20 11 59 00 818624.565112
2022 01 21 11 59 00 818624.619618
2022 01 22 11 59 00 818624.863544
2022 01 23 11 59 00 818624.508585
2022 01 24 11 59 00 818624.503392
2022 01 25 11 59 00 818624.535066
2022 01 26 11 59 00 818624.649239
2022 01 27 11 59 00 818624.654230
2022 01 28 11 59 00 818624.250520
2022 01 29 11 59 00 818624.434084
2022 01 30 11 59 00 818624.697266
2022 01 31 11 59 00 818624.744683
2022 02 01 11 59 00 818624.564715
2022 02 02 11 59 00 818624.374532
2022 02 03 11 59 00 818624.791281
2022 02 04 11 59 00 818625.448327
2022 02 05 11 59 00 818624.866193
2022 02 06 11 59 00 818624.692725
2022 02 07 11 59 00 818624.592353
2022 02 08 11 59 00 818624.820282
2022 02 09 11 59 00 818624.594632
2022 02 10 11 59 00 818624.743801
2022 02 11 11 59 00 818624.521400
2022 02 12 11 59 00 818624.820602
2022 02 13 11 59 00 818624.575063
2022 02 14 11 59 00 818624.764312
2022 02 15 11 59 00 818624.612756
2022 02 16 11 59 00 818624.618949
2022 02 17 11 59 00 818625.298071
2022 02 18 11 59 00 818624.815698
2022 02 19 11 59 00 818624.629116
2022 02 20 11 59 00 818624.626585
2022 02 21 11 59 00 818624.942890
2022 02 22 11 59 00 818624.666258
2022 02 23 11 59 00 818624.662452
2022 02 24 11 59 00 818625.199888
2022 02 25 11 59 00 818624.592670
2022 02 26 11 59 00 818624.988180
2022 02 27 11 59 00 818624.665310
2022 02 28 11 59 00 818624.859393
2022 03 01 11 59 00 818624.682827
2022 03 02 11 59 00 818624.871180
2022 03 03 11 59 00 818625.005704
2022 03 04 11 59 00 818624.510387
2022 03 05 11 59 00 818624.690665
2022 03 06 11 59 00 818625.061768
2022 03 07 11 59 00 818624.805616
2022 03 08 11 59 00 818625.146435
2022 03 09 11 59 00 818624.832560
2022 03 10 11 59 00 818625.091330
2022 03 11 11 59 00 818624.806700
2022 03 12 11 59 00 818625.193761
2022 03 13 11 59 00 818625.104009
2022 03 14 11 59 00 818625.241652
2022 03 15 11 59 00 818625.574218
2022 03 16 11 59 00 818624.883124
2022 03 17 11 59 00 818624.743868
2022 03 18 11 59 00 818624.924292
2022 03 19 11 59 00 818625.090211
2022 03 20 11 59 00 818624.358339
2022 03 21 11 59 00 818625.035433
2022 03 23 11 59 00 818624.979488
2022 03 24 11 59 00 818625.275435
2022 03 25 11 59 00 818625.000647
2022 03 26 11 59 00 818624.976637
2022 03 27 11 59 00 818624.706990
2022 03 28 11 59 00 818624.871281
2022 03 29 11 59 00 818624.787315
2022 03 30 11 59 00 818625.398677
2022 03 31 11 59 00 818625.765078
2022 04 01 11 59 00 818625.177262
2022 04 02 11 59 00 818625.281645
2022 04 03 11 59 00 818625.350674
2022 04 04 11 59 00 818624.749737
2022 04 05 11 59 00 818625.287821
2022 04 06 11 59 00 818624.997249
2022 04 07 11 59 00 818625.075876
2022 04 08 11 59 00 818624.935915
2022 04 09 11 59 00 818624.861774
2022 04 10 11 59 00 818624.942144
2022 04 11 11 59 00 818625.455075
2022 04 12 11 59 00 818625.593342
2022 04 13 11 59 00 818625.057262
2022 04 14 11 59 00 818625.482459
2022 04 15 11 59 00 818625.309966
2022 04 16 11 59 00 818625.297144
2022 04 17 11 59 00 818625.173362
2022 04 18 11 59 00 818625.150011
2022 04 19 11 59 00 818625.250445
2022 04 20 11 59 00 818625.355069
2022 04 21 11 59 00 818625.371530
2022 04 22 11 59 00 818625.363472
2022 04 23 11 59 00 818625.289160
2022 04 24 11 59 00 NaN
2022 04 25 11 59 00 NaN
2022 04 26 11 59 00 818625.445463
2022 04 27 11 59 00 818625.368404
2022 04 28 11 59 00 818625.433334
2022 04 29 11 59 00 818625.349918
2022 04 30 11 59 00 818625.605136
2022 05 01 11 59 00 818625.672645
2022 05 02 11 59 00 818625.469107
2022 05 03 11 59 00 818625.322611
2022 05 04 11 59 00 818625.458382
2022 05 05 11 59 00 818625.764387
2022 05 06 11 59 00 818626.001559
2022 05 07 11 59 00 818625.947883
2022 05 08 11 59 00 818625.487920
2022 05 09 11 59 00 818625.639372
2022 05 10 11 59 00 818625.677047
2022 05 11 11 59 00 818625.614320
2022 05 12 11 59 00 818625.623817
2022 05 13 11 59 00 818625.602128
2022 05 14 11 59 00 818625.548093
2022 05 15 11 59 00 818625.615926
2022 05 16 11 59 00 818625.537264
2022 05 17 11 59 00 818625.782929
2022 05 18 11 59 00 818625.653525
2022 05 19 11 59 00 818625.769570
2022 05 20 11 59 00 818625.727127
2022 05 21 11 59 00 818625.643986
2022 05 22 11 59 00 818625.671997
2022 05 24 11 59 00 818625.679612
2022 05 25 11 59 00 818625.574521
2022 05 26 11 59 00 818625.714566
2022 05 27 11 59 00 818625.585075
2022 05 28 11 59 00 818625.609370
2022 05 29 11 59 00 818626.185075
2022 05 30 11 59 00 818626.058013
2022 05 31 11 59 00 818625.947551
2022 06 01 11 59 00 818625.902944
2022 06 02 11 59 00 818625.677141
2022 06 03 11 59 00 818625.811341
2022 06 04 11 59 00 818626.110173
2022 06 05 11 59 00 818626.049251
2022 06 06 11 59 00 818625.638410
2022 06 07 11 59 00 818625.636291
2022 06 08 11 59 00 NaN
2022 06 09 11 59 00 NaN
2022 06 10 11 59 00 818625.775485
2022 06 11 11 59 00 818625.589452
2022 06 12 11 59 00 818625.490398
2022 06 13 11 59 00 818625.832270
2022 06 14 11 59 00 818625.476412
2022 06 15 11 59 00 818626.066744
2022 06 16 11 59 00 818625.579903
2022 06 17 11 59 00 818625.684293
2022 06 18 11 59 00 818625.641933
2022 06 19 11 59 00 818625.541314
2022 06 20 11 59 00 818625.798334
2022 06 21 11 59 00 818625.690040
2022 06 22 11 59 00 818625.676922
2022 06 23 11 59 00 818625.769769
2022 06 24 11 59 00 818625.698217
2022 06 25 11 59 00 818625.599953
2022 06 26 11 59 00 818625.711335
2022 06 27 11 59 00 818625.762763
2022 06 28 11 59 00 818625.793500
2022 06 29 11 59 00 818625.485299
2022 06 30 11 59 00 818625.552655
2022 07 01 11 59 00 818625.646300
2022 07 02 11 59 00 818625.964479
2022 07 03 11 59 00 818626.182252
2022 07 04 11 59 00 818625.625375
2022 07 05 11 59 00 818625.558374
2022 07 06 11 59 00 818625.590623
2022 07 07 11 59 00 818625.537585
2022 07 08 11 59 00 818625.704710
2022 07 09 11 59 00 818625.817886
2022 07 10 11 59 00 818625.717347
2022 07 11 11 59 00 818625.777963
2022 07 12 11 59 00 818625.948336
2022 07 13 11 59 00 818625.867938
2022 07 14 11 59 00 818625.744410
2022 07 15 11 59 00 818626.077516
2022 07 16 11 59 00 818625.897123
2022 07 17 11 59 00 818626.384334
2022 07 18 11 59 00 818625.847479
2022 07 19 11 59 00 818626.130910
2022 07 20 11 59 00 818626.260959
2022 07 21 11 59 00 818626.002577
2022 07 22 11 59 00 818626.004298
2022 07 23 11 59 00 818626.055023
2022 07 24 11 59 00 818625.679856
2022 07 25 11 59 00 818625.641278
2022 07 26 11 59 00 818625.594638
2022 07 27 11 59 00 818625.754340
2022 07 28 11 59 00 818625.662029
2022 07 29 11 59 00 818625.630773
2022 07 30 11 59 00 818625.631195
2022 07 31 11 59 00 818625.826718
2022 08 01 11 59 00 818625.691500
2022 08 02 11 59 00 818625.668860
2022 08 03 11 59 00 818625.961900
2022 08 04 11 59 00 818625.804872
2022 08 05 11 59 00 818625.739576
2022 08 06 11 59 00 818625.545813
2022 08 07 11 59 00 818625.689929
2022 08 08 11 59 00 818625.752855
2022 08 09 11 59 00 818625.681031
2022 08 10 11 59 00 818625.710631
2022 08 11 11 59 00 818625.851634
2022 08 12 11 59 00 818626.030330
2022 08 13 11 59 00 818625.848508
2022 08 14 11 59 00 818626.000524
2022 08 15 11 59 00 818625.865237
2022 08 16 11 59 00 818625.752029
2022 08 17 11 59 00 818625.782403
2022 08 18 11 59 00 818625.752649
2022 08 19 11 59 00 818625.730741
2022 08 20 11 59 00 818625.772079
2022 08 21 11 59 00 818625.791726
2022 08 22 11 59 00 818625.656690
2022 08 23 11 59 00 818625.587786
2022 08 24 11 59 00 818625.606906
2022 08 25 11 59 00 818626.317159
2022 08 26 11 59 00 818626.227539
2022 08 27 11 59 00 818626.039649
2022 08 28 11 59 00 818625.832357
2022 08 29 11 59 00 818625.648973
2022 08 30 11 59 00 818625.766995
2022 08 31 11 59 00 818625.697568
2022 09 01 11 59 00 818625.714566
2022 09 02 11 59 00 818625.934280
2022 09 03 11 59 00 818626.085762
2022 09 04 11 59 00 818626.180307
2022 09 05 11 59 00 818626.417231
2022 09 06 11 59 00 818625.852669
2022 09 07 11 59 00 818625.904080
2022 09 08 11 59 00 818625.857646
2022 09 09 11 59 00 818625.800418
2022 09 10 11 59 00 818625.791562
2022 09 11 11 59 00 818625.982366
2022 09 12 11 59 00 818625.971767
2022 09 13 11 59 00 818625.964901
2022 09 14 11 59 00 818626.111174
2022 09 15 11 59 00 818626.739411
2022 09 16 11 59 00 818626.287677
2022 09 17 11 59 00 818626.425104
2022 09 18 11 59 00 818626.479296
2022 09 19 11 59 00 818625.525885
2022 09 20 11 59 00 818625.651438
2022 09 21 11 59 00 818625.449871
2022 09 22 11 59 00 818625.549403
2022 09 23 11 59 00 818625.454064
2022 09 24 11 59 00 818625.535588
2022 09 25 11 59 00 818625.304902
2022 09 26 11 59 00 818625.261518
2022 09 27 11 59 00 818625.149945
2022 09 28 11 59 00 818625.165541
2022 09 29 11 59 00 818625.545231
2022 09 30 11 59 00 818625.153949
2022 10 01 11 59 00 818625.127099
2022 10 02 11 59 00 818624.986838
2022 10 03 11 59 00 818624.698765
2022 10 04 11 59 00 818624.756059
2022 10 05 11 59 00 818624.689233
2022 10 06 11 59 00 818624.663801
2022 10 07 11 59 00 818624.743512
2022 10 08 11 59 00 818624.689557
2022 10 09 11 59 00 818624.773429
2022 10 10 11 59 00 818624.864879
2022 10 11 11 59 00 818624.741787
2022 10 12 11 59 00 818625.140555
2022 10 13 11 59 00 818625.220305
2022 10 14 11 59 00 818625.039232
2022 10 15 11 59 00 818624.983283
2022 10 16 11 59 00 818624.889603
2022 10 17 11 59 00 818624.918465
2022 10 18 11 59 00 818625.090828
2022 10 19 11 59 00 818625.082732
2022 10 20 11 59 00 818625.006467
2022 10 21 11 59 00 818624.999239
2022 10 22 11 59 00 818625.041055
2022 10 23 11 59 00 818625.002919
2022 10 24 11 59 00 818625.071568
2022 10 25 11 59 00 818625.180859
2022 10 26 11 59 00 818625.042470
2022 10 27 11 59 00 818625.065385
2022 10 28 11 59 00 818625.039159
2022 10 29 11 59 00 818625.079361
2022 10 30 11 59 00 818625.046070
2022 10 31 11 59 00 818625.305383
2022 11 01 11 59 00 818625.177684
2022 11 02 11 59 00 818625.234166
2022 11 03 11 59 00 818625.155361
2022 11 04 11 59 00 818625.068247
2022 11 05 11 59 00 818624.956290
2022 11 06 11 59 00 818625.175509
2022 11 07 11 59 00 818625.013950
2022 11 08 11 59 00 818625.194863
2022 11 09 11 59 00 818625.142807
2022 11 10 11 59 00 818625.119477
2022 11 11 11 59 00 818625.132215
2022 11 12 11 59 00 818624.908822
2022 11 13 11 59 00 818625.244482
2022 11 14 11 59 00 818625.505182
2022 11 15 11 59 00 818625.162805
2022 11 16 11 59 00 818624.970318
2022 11 17 11 59 00 818625.025030
2022 11 18 11 59 00 818625.148714
2022 11 19 11 59 00 818625.066103
2022 11 20 11 59 00 818625.369488
2022 11 21 11 59 00 818625.266746
2022 11 22 11 59 00 818624.882528
2022 11 23 11 59 00 818625.175404
2022 11 24 11 59 00 818624.897010
2022 11 25 11 59 00 818624.924337
2022 11 26 11 59 00 818625.051434
2022 11 27 11 59 00 818625.090762
2022 11 28 11 59 00 818624.966171
2022 11 29 11 59 00 818624.961758
2022 11 30 11 59 00 818625.100733
2022 12 01 11 59 00 818625.120421
2022 12 03 11 59 00 818625.228485
2022 12 04 11 59 00 818625.201439
2022 12 05 11 59 00 818625.111879
2022 12 06 11 59 00 818625.427709
2022 12 07 11 59 00 818625.004292
2022 12 08 11 59 00 818625.214512
2022 12 09 11 59 00 818625.138408
2022 12 10 11 59 00 818625.214331
2022 12 11 11 59 00 818624.870295
2022 12 12 11 59 00 818625.040365
2022 12 13 11 59 00 818624.992282
2022 12 14 11 59 00 818625.049378
2022 12 15 11 59 00 818625.030265
2022 12 16 11 59 00 818624.982064
2022 12 17 11 59 00 818625.241398
2022 12 18 11 59 00 818624.944771
2022 12 19 11 59 00 818625.034879
2022 12 20 11 59 00 818625.005896
2022 12 21 11 59 00 818625.068585
2022 12 22 11 59 00 818625.055550
2022 12 24 11 59 00 818624.979362
2022 12 25 11 59 00 818625.180873
2022 12 26 11 59 00 818625.099684
2022 12 27 11 59 00 818625.171107
2022 12 28 11 59 00 818625.159665
2022 12 29 11 59 00 NaN
2022 12 30 11 59 00 NaN
2022 12 31 11 59 00 818625.451837
2023 01 01 11 59 00 818625.337047
2023 01 02 11 59 00 818625.491109
2023 01 03 11 59 00 818625.363821
2023 01 04 11 59 00 818625.181775
2023 01 05 11 59 00 NaN
2023 01 06 11 59 00 NaN
2023 01 07 11 59 00 NaN
2023 01 08 11 59 00 NaN
2023 01 09 11 59 00 818625.270834
2023 01 10 11 59 00 818624.808878
2023 01 11 11 59 00 818625.613790
2023 01 12 11 59 00 818625.380159
2023 01 13 11 59 00 818625.262069
2023 01 14 11 59 00 818625.302724
2023 01 15 11 59 00 818625.477645
2023 01 16 11 59 00 818625.324312
2023 01 17 11 59 00 818625.588923
2023 01 18 11 59 00 818625.455064
2023 01 19 11 59 00 818625.331024
2023 01 20 11 59 00 818625.623224
2023 01 21 11 59 00 818625.366870
2023 01 22 11 59 00 818625.212055
2023 01 24 11 59 00 818625.098056
2023 01 25 11 59 00 818625.309639
2023 01 26 11 59 00 818625.131013
2023 01 27 11 59 00 818625.027480
2023 01 28 11 59 00 818625.315051
2023 01 29 11 59 00 818624.916370
2023 01 30 11 59 00 818625.185623
2023 01 31 11 59 00 818625.143804
2023 02 01 11 59 00 NaN
2023 02 02 11 59 00 NaN
2023 02 03 11 59 00 818625.805750
2023 02 04 11 59 00 818625.217621
2023 02 05 11 59 00 818625.505740
2023 02 06 11 59 00 818625.090904
2023 02 07 11 59 00 818625.079403
2023 02 08 11 59 00 818625.441151
2023 02 09 11 59 00 818625.668581
2023 02 10 11 59 00 818624.852928
2023 02 11 11 59 00 818625.296015
2023 02 12 11 59 00 818625.290780
2023 02 13 11 59 00 818625.140956
2023 02 14 11 59 00 818625.079909
2023 02 15 11 59 00 818625.182239
2023 02 16 11 59 00 818625.342515
2023 02 17 11 59 00 818624.963794
2023 02 18 11 59 00 818625.283691
2023 02 19 11 59 00 818625.183400
2023 02 20 11 59 00 818625.470870
2023 02 21 11 59 00 818624.608623
2023 02 22 11 59 00 818625.412171
2023 02 23 11 59 00 818625.148802
2023 02 24 11 59 00 818625.472850
2023 02 25 11 59 00 818625.131351
2023 02 26 11 59 00 818625.564153
2023 02 27 11 59 00 818625.229743
2023 02 28 11 59 00 818625.190022
2023 03 01 11 59 00 818624.977522
2023 03 02 11 59 00 818625.283677
2023 03 03 11 59 00 818624.940275
2023 03 04 11 59 00 818625.095157
2023 03 05 11 59 00 818625.224205
2023 03 06 11 59 00 818625.114629
2023 03 07 11 59 00 818625.259542
2023 03 08 11 59 00 818625.189140
2023 03 09 11 59 00 818625.376371
2023 03 10 11 59 00 818625.472687
2023 03 11 11 59 00 818625.337618
2023 03 12 11 59 00 818625.094222
2023 03 13 11 59 00 818625.425499
2023 03 14 11 59 00 818625.330784
2023 03 15 11 59 00 818624.933779
2023 03 16 11 59 00 818625.204234
2023 03 17 11 59 00 818625.179806
2023 03 18 11 59 00 818625.432599
2023 03 19 11 59 00 818625.528656
2023 03 20 11 59 00 818625.387154
2023 03 21 11 59 00 818625.062751
2023 03 22 11 59 00 818625.119327
2023 03 23 11 59 00 818625.357728
2023 03 24 11 59 00 818625.580568
2023 03 25 11 59 00 818625.392152
2023 03 26 11 59 00 NaN
2023 03 27 11 59 00 NaN
2023 03 28 11 59 00 818625.218709
2023 03 29 11 59 00 818625.128503
2023 03 30 11 59 00 818625.166151
2023 03 31 11 59 00 818625.308199
2023 04 01 11 59 00 818625.660475
2023 04 02 11 59 00 818625.315386
2023 04 03 11 59 00 818624.981011
2023 04 04 11 59 00 818625.334220
2023 04 05 11 59 00 818625.239509
2023 04 06 11 59 00 818625.007318
2023 04 07 11 59 00 818625.439959
2023 04 08 11 59 00 818625.442817
2023 04 09 11 59 00 818625.540945
2023 04 10 11 59 00 818625.569656
2023 04 11 11 59 00 818625.563529
2023 04 12 11 59 00 818625.546566
2023 04 13 11 59 00 818625.110858
2023 04 14 11 59 00 818625.429357
2023 04 15 11 59 00 818625.441664
2023 04 16 11 59 00 818625.118469
2023 04 17 11 59 00 818625.616292
2023 04 18 11 59 00 818625.347496
2023 04 19 11 59 00 818625.639229
2023 04 20 11 59 00 818625.476408
2023 04 21 11 59 00 818625.596764
2023 04 22 11 59 00 818625.495957
2023 04 23 11 59 00 818625.444414
2023 04 24 11 59 00 818625.395791
2023 04 25 11 59 00 818625.674189
2023 04 26 11 59 00 818625.488066
2023 04 27 11 59 00 818625.726095
2023 04 28 11 59 00 818625.472463
2023 04 29 11 59 00 818625.801732
2023 04 30 11 59 00 818625.545555
2023 05 01 11 59 00 818625.494430
2023 05 02 11 59 00 818625.496779
2023 05 03 11 59 00 818625.606903
2023 05 04 11 59 00 818625.405846
2023 05 05 11 59 00 818625.487090
2023 05 06 11 59 00 818625.781727
2023 05 07 11 59 00 818625.629369
2023 05 08 11 59 00 818625.623503
2023 05 09 11 59 00 818625.549846
2023 05 10 11 59 00 818625.666379
2023 05 11 11 59 00 818625.630550
2023 05 12 11 59 00 818625.483560
2023 05 13 11 59 00 818625.628369
2023 05 14 11 59 00 818625.790318
2023 05 15 11 59 00 818625.529335
2023 05 16 11 59 00 818625.415120
2023 05 17 11 59 00 818625.557019
2023 05 18 11 59 00 818625.573577
2023 05 19 11 59 00 818626.173455
2023 05 20 11 59 00 818625.596538
2023 05 21 11 59 00 818625.453263
2023 05 22 11 59 00 818625.264125
2023 05 23 11 59 00 818625.497288
2023 05 24 11 59 00 818625.521553
2023 05 25 11 59 00 818625.648785
2023 05 26 11 59 00 818625.548877
2023 05 27 11 59 00 818625.895754
2023 05 28 11 59 00 818625.554690
2023 05 29 11 59 00 818625.769319
2023 05 30 11 59 00 818625.506329
2023 05 31 11 59 00 818625.680240
2023 06 01 11 59 00 818625.753726
2023 06 02 11 59 00 818626.117572
2023 06 03 11 59 00 818625.958673
2023 06 04 11 59 00 818625.897670
2023 06 05 11 59 00 818625.954017
2023 06 06 11 59 00 818625.763346
2023 06 07 11 59 00 818625.515401
2023 06 08 11 59 00 818625.645216
2023 06 09 11 59 00 818625.809455
2023 06 10 11 59 00 818625.588752
2023 06 11 11 59 00 818625.708230
2023 06 12 11 59 00 818625.670042
2023 06 13 11 59 00 818625.469229
