################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. FOAG
# FILENAME: BASELINES_FOAG_all.txt
#
#
# CREATED: 11-Jan-2022 09:20:47 by sysop@pitondescalumets
# COPYRIGHT: 2022, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second FOAG-ENOG_(cm) FOAG-FJAG_(cm)
2017 03 02 11 59 00 325827.772940 399585.686578
2017 03 03 11 59 00 325828.117383 399585.988407
2017 03 04 11 59 00 325828.173282 399586.278612
2017 03 05 11 59 00 325827.631577 399585.694480
2017 03 06 11 59 00 325827.798090 399585.762096
2017 03 07 11 59 00 325827.878059 399585.465872
2017 03 08 11 59 00 325828.099362 399585.448492
2017 03 09 11 59 00 325827.935507 399585.276812
2017 03 10 11 59 00 325828.120202 399585.678758
2017 03 11 11 59 00 325828.037933 399585.853145
2017 03 12 11 59 00 325828.523529 399586.075178
2017 03 13 11 59 00 325827.980734 399585.692897
2017 03 14 11 59 00 325828.226588 399585.941346
2017 03 15 11 59 00 325827.998978 399585.776131
2017 03 16 11 59 00 325828.318898 399585.975897
2017 03 17 11 59 00 325827.838758 399585.830548
2017 03 21 11 59 00 325827.965658 399585.586619
2017 03 22 11 59 00 325828.238203 399586.056584
2017 03 23 11 59 00 325828.039813 399585.733897
2017 03 24 11 59 00 325827.979945 399585.824239
2017 03 25 11 59 00 325828.183880 399585.769120
2017 03 26 11 59 00 325827.885986 399585.819353
2017 03 27 11 59 00 325828.420420 399586.218872
2017 03 28 11 59 00 325828.433246 399585.816698
2017 03 29 11 59 00 325828.272550 399586.086308
2017 03 30 11 59 00 325828.341134 399586.323384
2017 03 31 11 59 00 325828.349203 399586.060526
2017 04 01 11 59 00 325828.604685 399586.031373
2017 04 02 11 59 00 325827.799118 399585.887732
2017 04 03 11 59 00 325827.961255 399586.205447
2017 04 04 11 59 00 325827.941564 399586.086286
2017 04 05 11 59 00 325828.022379 399586.396722
2017 04 06 11 59 00 325828.207398 399586.059948
2017 04 07 11 59 00 325828.304861 399586.176004
2017 04 08 11 59 00 325828.238968 399586.036223
2017 04 09 11 59 00 325827.926169 399586.067337
2017 04 10 11 59 00 325828.160765 399586.427082
2017 04 11 11 59 00 325828.462939 399586.221961
2017 04 12 11 59 00 325828.537604 399586.263502
2017 04 13 11 59 00 325827.665679 399586.176253
2017 04 14 11 59 00 325828.634460 399586.696310
2017 04 15 11 59 00 325828.405833 399585.904960
2017 04 16 11 59 00 325828.738561 399586.467947
2017 04 17 11 59 00 325828.597626 399586.465698
2017 04 21 11 59 00 325828.796563 399586.747119
2017 04 22 11 59 00 325828.604552 399586.260161
2017 04 23 11 59 00 325828.848240 399586.801942
2017 04 24 11 59 00 325829.027013 399586.547630
2017 04 25 11 59 00 325828.783176 399586.688599
2017 04 26 11 59 00 325828.525575 399586.349157
2017 04 27 11 59 00 325828.728064 399586.664970
2017 04 28 11 59 00 325828.774822 399586.929385
2017 04 29 11 59 00 325829.108689 399586.877938
2017 04 30 11 59 00 325828.859976 399586.927797
2017 05 01 11 59 00 325828.981913 399586.813172
2017 05 02 11 59 00 325828.809819 399587.049449
2017 05 03 11 59 00 325828.648242 399586.882410
2017 05 04 11 59 00 325829.075425 399586.785598
2017 05 05 11 59 00 325828.910369 399587.208150
2017 05 06 11 59 00 325829.063635 399587.086686
2017 05 07 11 59 00 325828.928441 399587.090027
2017 05 08 11 59 00 325829.066232 399587.318043
2017 05 09 11 59 00 325829.178299 399587.139999
2017 05 10 11 59 00 325829.113355 399587.347618
2017 05 11 11 59 00 325829.057914 399587.335505
2017 05 12 11 59 00 325828.823085 399587.493727
2017 05 13 11 59 00 325829.090110 399587.257269
2017 05 14 11 59 00 325829.057108 399587.639202
2017 05 15 11 59 00 325829.101809 399587.143735
2017 05 16 11 59 00 325828.959539 399587.587190
2017 05 17 11 59 00 325829.471537 399594.933835
2017 05 21 11 59 00 325829.510646 399600.889581
2017 05 22 11 59 00 325829.774205 399601.047068
2017 05 23 11 59 00 325829.790396 399601.159301
2017 05 24 11 59 00 325829.818910 399601.110388
2017 05 25 11 59 00 325829.832331 399601.165330
2017 05 26 11 59 00 325830.068300 399601.268824
2017 05 27 11 59 00 325830.012234 399601.222870
2017 05 28 11 59 00 325830.344338 399601.561961
2017 05 29 11 59 00 325830.269024 399601.756458
2017 05 30 11 59 00 325830.286411 399601.612498
2017 05 31 11 59 00 325830.469030 399602.011003
2017 06 01 11 59 00 325830.524482 399602.248022
2017 06 02 11 59 00 325830.828959 399602.484727
2017 06 03 11 59 00 325830.921952 399602.304140
2017 06 04 11 59 00 325830.733069 399602.570224
2017 06 05 11 59 00 325830.716145 399602.644496
2017 06 06 11 59 00 325830.447567 399602.615795
2017 06 07 11 59 00 325830.943777 399602.955698
2017 06 08 11 59 00 325830.718817 399603.050112
2017 06 09 11 59 00 325830.975707 399604.089263
2017 06 10 11 59 00 325830.970995 399603.127455
2017 06 11 11 59 00 325830.827164 399603.216677
2017 06 12 11 59 00 325830.809741 399603.194862
2017 06 13 11 59 00 325830.894538 399603.240590
2017 06 14 11 59 00 325831.050948 399602.964212
2017 06 15 11 59 00 325831.245931 399603.106139
2017 06 16 11 59 00 325830.935119 399603.096879
2017 06 17 11 59 00 325831.375454 399603.157062
2017 06 21 11 59 00 325831.114914 399603.038416
2017 06 22 11 59 00 325831.111395 399602.977039
2017 06 23 11 59 00 325831.145068 399602.952899
2017 06 24 11 59 00 325830.958274 399602.913605
2017 06 25 11 59 00 325830.986049 399602.773011
2017 06 26 11 59 00 325831.027540 399602.350186
2017 06 27 11 59 00 325831.207345 399602.368072
2017 06 28 11 59 00 325830.343492 399603.010552
2017 06 29 11 59 00 325830.951760 399603.001564
2017 06 30 11 59 00 325830.719142 399602.980743
2017 07 01 11 59 00 325830.983748 399603.010506
2017 07 02 11 59 00 325830.594604 399603.137033
2017 07 03 11 59 00 325830.452597 399603.197191
2017 07 04 11 59 00 325831.013370 399602.863204
2017 07 05 11 59 00 325830.951634 399603.064951
2017 07 06 11 59 00 325831.159430 399603.027421
2017 07 06 11 59 00 325831.159430 399603.027421
2017 07 07 11 59 00 325831.443108 399603.466165
2017 07 08 11 59 00 325831.375757 399603.337652
2017 07 09 11 59 00 325831.001119 399603.122896
2017 07 10 11 59 00 325831.157319 399603.396521
2017 07 11 11 59 00 325831.259260 399603.414067
2017 07 12 11 59 00 325831.390371 399603.345464
2017 07 13 11 59 00 325831.299961 399603.179645
2017 07 14 11 59 00 325840.065076 399602.822084
2017 07 15 11 59 00 325839.770127 399602.703907
2017 07 16 11 59 00 325839.836957 399602.665612
2017 07 17 11 59 00 325839.678200 399602.542126
2017 07 21 11 59 00 325839.498943 399602.126334
2017 07 22 11 59 00 325839.218401 399602.564806
2017 07 23 11 59 00 325839.379240 399602.371693
2017 07 24 11 59 00 325839.543653 399602.529795
2017 07 25 11 59 00 325839.569420 399602.621343
2017 07 26 11 59 00 325839.612495 399602.737511
2017 07 27 11 59 00 325839.698441 399602.690971
2017 07 28 11 59 00 325839.430351 399602.971995
2017 07 29 11 59 00 325839.561414 399602.923054
2017 07 30 11 59 00 325839.414761 399602.554517
2017 07 31 11 59 00 325839.580420 399602.799614
2017 08 01 11 59 00 325840.168296 399603.456892
2017 08 01 11 59 00 325840.168296 399603.456892
2017 08 02 11 59 00 325839.733789 399602.965116
2017 08 03 11 59 00 325839.503834 399602.998933
2017 08 04 11 59 00 325839.667313 399603.157075
2017 08 05 11 59 00 325839.599361 399603.203479
2017 08 06 11 59 00 325839.738667 399603.108007
2017 08 07 11 59 00 325839.729868 399603.299730
2017 08 08 11 59 00 325839.809250 399603.324959
2017 08 09 11 59 00 325839.616868 399603.356846
2017 08 10 11 59 00 325839.116091 399603.768609
2017 08 11 11 59 00 325839.761497 399603.484247
2017 08 12 11 59 00 325839.825508 399603.691576
2017 08 13 11 59 00 325840.027752 399603.639794
2017 08 14 11 59 00 325839.477590 399603.477067
2017 08 15 11 59 00 325840.042611 399603.403567
2017 08 16 11 59 00 325839.385463 399603.350427
2017 08 17 11 59 00 325839.300508 399603.313750
2017 08 21 11 59 00 325839.912332 399603.334486
2017 08 22 11 59 00 325840.071596 399603.618906
2017 08 23 11 59 00 325839.972751 399603.441567
2017 08 24 11 59 00 325839.693582 399603.443730
2017 08 25 11 59 00 325839.630334 399603.483403
2017 08 26 11 59 00 325840.005829 399603.382205
2017 08 27 11 59 00 325839.691250 399603.354648
2017 08 28 11 59 00 325840.097098 399603.510516
2017 08 29 11 59 00 325839.955407 399603.628987
2017 08 30 11 59 00 325840.257436 399603.724757
2017 08 31 11 59 00 325840.079335 399603.506002
2017 09 01 11 59 00 325840.126971 399603.617084
2017 09 02 11 59 00 325839.882032 399603.424426
2017 09 03 11 59 00 325840.026070 399603.563443
2017 09 04 11 59 00 325840.232707 399604.072149
2017 09 05 11 59 00 325839.942068 399603.346294
2017 09 06 11 59 00 325839.973886 399603.640922
2017 09 07 11 59 00 325840.100875 399603.925826
2017 09 08 11 59 00 325840.054432 399604.139002
2017 09 09 11 59 00 325840.292061 399604.074951
2017 09 10 11 59 00 325840.232233 399604.097872
2017 09 11 11 59 00 325840.269806 399604.093151
2017 09 12 11 59 00 325840.271745 399604.014698
2017 09 15 11 59 00 325840.281137 399604.325806
2017 09 16 11 59 00 325840.223128 399603.975130
2017 09 17 11 59 00 325840.249493 399604.542047
2017 09 21 11 59 00 325840.098427 399603.944918
2017 09 22 11 59 00 325840.131394 399603.867980
2017 09 23 11 59 00 325840.321438 399603.926497
2017 09 24 11 59 00 325840.411208 399604.018907
2017 09 25 11 59 00 325840.120283 399603.967298
2017 09 26 11 59 00 325840.371981 399604.197642
2017 09 27 11 59 00 325840.399717 399604.086225
2017 09 28 11 59 00 325840.243165 399603.910645
2017 09 29 11 59 00 325839.950726 399603.840413
2017 09 30 11 59 00 325839.577958 399603.937437
2017 10 01 11 59 00 325840.047903 399603.923567
2017 10 02 11 59 00 325840.153461 399603.844431
2017 10 03 11 59 00 325840.185028 399603.883559
2017 10 04 11 59 00 325839.846460 399604.141123
2017 10 05 11 59 00 325840.117835 399603.967397
2017 10 06 11 59 00 325840.112409 399603.946229
2017 10 07 11 59 00 325840.124886 399603.946725
2017 10 08 11 59 00 325840.113494 399604.029241
2017 10 09 11 59 00 325839.981721 399604.255094
2017 10 10 11 59 00 325839.932975 399604.096954
2017 10 11 11 59 00 325839.936587 399604.005021
2017 10 12 11 59 00 325839.932320 399604.043346
2017 10 13 11 59 00 325839.866553 399603.995944
2017 10 14 11 59 00 325839.823717 399603.834258
2017 10 15 11 59 00 325840.511937 399604.144016
2017 10 16 11 59 00 325839.970047 399603.990320
2017 10 17 11 59 00 325840.090563 399604.107258
2017 10 21 11 59 00 325839.980864 399604.380087
2017 10 22 11 59 00 325840.158177 399604.536741
2017 10 23 11 59 00 325840.190867 399604.531050
2017 10 24 11 59 00 325840.258996 399604.499597
2017 10 25 11 59 00 325840.350037 399604.547427
2017 10 26 11 59 00 325840.083149 399604.453549
2017 10 27 11 59 00 325840.148559 399604.520348
2017 10 28 11 59 00 325840.527228 399604.273321
2017 10 29 11 59 00 325840.430694 399604.534105
2017 10 30 11 59 00 325840.328710 399604.506815
2017 10 31 11 59 00 325840.207761 399604.417874
2017 11 01 11 59 00 325840.212302 399604.517475
2017 11 02 11 59 00 325840.441290 399604.503448
2017 11 03 11 59 00 325840.525916 399604.635796
2017 11 04 11 59 00 325840.501214 399604.509365
2017 11 05 11 59 00 325840.381996 399604.294873
2017 11 06 11 59 00 325840.370953 399604.410062
2017 11 07 11 59 00 325840.323767 399604.493821
2017 11 08 11 59 00 325840.335718 399604.396064
2017 11 09 11 59 00 325840.325178 399604.447641
2017 11 10 11 59 00 325840.415533 399604.723481
2017 11 11 11 59 00 325840.472767 399604.695487
2017 11 12 11 59 00 325840.321257 399604.545236
2017 11 13 11 59 00 325840.599686 399604.422379
2017 11 14 11 59 00 325840.208215 399604.632310
2017 11 15 11 59 00 325841.877785 399605.129848
2017 11 16 11 59 00 325840.079996 399604.487954
2017 11 17 11 59 00 325840.330367 399604.777606
2017 11 21 11 59 00 325840.169655 399604.455526
2017 11 23 11 59 00 325840.328901 399604.428614
2017 11 24 11 59 00 325840.303160 399604.615428
2017 11 25 11 59 00 325840.568580 399604.443342
2017 11 26 11 59 00 325840.557195 399604.542858
2017 11 27 11 59 00 325840.568535 399604.789476
2017 11 29 11 59 00 325840.478133 399604.778225
2017 11 30 11 59 00 325840.412198 399604.799015
2017 11 30 11 59 00 325840.412198 399604.799015
2017 12 04 11 59 00 325840.120304 399604.970192
2017 12 05 11 59 00 325840.349254 399604.847326
2017 12 06 11 59 00 325840.618233 399604.842174
2017 12 07 11 59 00 325840.287947 399604.778124
2017 12 08 11 59 00 325840.272609 399604.982500
2017 12 09 11 59 00 325840.361308 399604.916123
2017 12 10 11 59 00 325840.483780 399604.773008
2017 12 11 11 59 00 325840.574561 399604.749877
2017 12 12 11 59 00 325840.436466 399604.883514
2017 12 13 11 59 00 325840.710648 399604.647534
2017 12 14 11 59 00 325840.490996 399604.673539
2017 12 15 11 59 00 325840.499255 399604.790853
2017 12 16 11 59 00 325840.458829 399604.881503
2017 12 17 11 59 00 325840.401251 399604.865651
2017 12 21 11 59 00 325840.067599 399604.642798
2017 12 22 11 59 00 325840.315117 399605.026906
2017 12 23 11 59 00 325840.476286 399604.983660
2017 12 24 11 59 00 325840.506536 399604.763293
2017 12 25 11 59 00 325840.751030 399605.131664
2017 12 26 11 59 00 325840.767391 399604.900868
2017 12 27 11 59 00 325840.401174 399604.722388
2017 12 28 11 59 00 325840.545932 399604.566708
2017 12 29 11 59 00 325840.742549 399604.702294
2017 12 30 11 59 00 325840.798567 399604.960466
2017 12 31 11 59 00 325840.631978 399604.690475
2018 01 02 11 59 00 325840.247165 399604.659602
2018 01 03 11 59 00 325840.555447 399605.089359
2018 01 04 11 59 00 325840.523194 399604.986023
2018 01 05 11 59 00 325840.392821 399604.669312
2018 01 06 11 59 00 325840.641084 399605.400874
2018 01 07 11 59 00 325840.942236 399606.137822
2018 01 09 11 59 00 325841.330137 399605.151648
2018 01 10 11 59 00 325841.310029 399605.671344
2018 01 11 11 59 00 325841.353698 399605.594523
2018 01 12 11 59 00 325841.082638 399605.719504
2018 01 13 11 59 00 325841.547448 399606.295227
2018 01 14 11 59 00 325840.962663 399605.911007
2018 01 15 11 59 00 325841.640305 399606.441649
2018 01 16 11 59 00 325841.719055 399605.768304
2018 01 17 11 59 00 325841.489525 399606.176254
2018 01 21 11 59 00 325841.223651 399606.178411
2018 01 22 11 59 00 325841.204409 399606.189384
2018 01 23 11 59 00 325841.370524 399606.101286
2018 01 24 11 59 00 325841.351648 399605.868617
2018 01 25 11 59 00 325841.304979 399605.899766
2018 01 26 11 59 00 325841.599897 399606.055411
2018 01 27 11 59 00 325841.520956 399605.988665
2018 01 28 11 59 00 325841.490482 399605.976259
2018 01 29 11 59 00 325841.286520 399605.876535
2018 01 30 11 59 00 325840.891272 399605.983534
2018 01 31 11 59 00 325841.483066 399605.864490
2018 02 04 11 59 00 325841.031774 399606.133542
2018 02 05 11 59 00 325841.432668 399605.808317
2018 02 06 11 59 00 325841.377715 399605.960498
2018 02 07 11 59 00 325841.719823 399605.919698
2018 02 08 11 59 00 325841.534226 399605.969582
2018 02 09 11 59 00 325840.978232 399605.752506
2018 02 10 11 59 00 325841.395284 399605.956369
2018 02 11 11 59 00 325841.529905 399605.948745
2018 02 12 11 59 00 325841.297878 399605.717072
2018 02 13 11 59 00 325841.134666 399606.193124
2018 02 14 11 59 00 325841.435198 399606.479573
2018 02 15 11 59 00 325840.984675 399605.741367
2018 02 16 11 59 00 325841.544427 399606.073766
2018 02 17 11 59 00 325841.359982 399605.858012
2018 02 22 11 59 00 325841.535700 399605.959459
2018 02 23 11 59 00 325841.660478 399606.234756
2018 02 24 11 59 00 325841.531100 399605.892331
2018 02 25 11 59 00 325841.530065 399606.392535
2018 02 26 11 59 00 325841.568049 399606.493261
2018 02 27 11 59 00 325841.791468 399606.470508
2018 02 28 11 59 00 325841.582954 399606.403945
2018 03 01 11 59 00 325841.436154 399606.867516
2018 03 02 11 59 00 325841.389069 399606.557498
2018 03 03 11 59 00 325841.543653 399606.484032
2018 03 04 11 59 00 325841.531744 399606.835879
2018 03 05 11 59 00 325841.270242 399606.734132
2018 03 06 11 59 00 325842.077601 399606.495991
2018 03 07 11 59 00 325841.868524 399607.133606
2018 03 08 11 59 00 325841.755000 399606.676215
2018 03 09 11 59 00 325841.579775 399606.828111
2018 03 10 11 59 00 325841.729315 399606.730022
2018 03 11 11 59 00 325841.341393 399606.697554
2018 03 12 11 59 00 325841.325623 399606.674545
2018 03 13 11 59 00 325841.501911 399606.977572
2018 03 14 11 59 00 325841.632483 399607.185395
2018 03 15 11 59 00 325841.469941 399606.925106
2018 03 16 11 59 00 325841.548253 399606.835686
2018 03 17 11 59 00 325841.618819 399607.021964
2018 03 18 11 59 00 325842.016808 399607.771664
2018 03 22 11 59 00 325841.750239 399606.822977
2018 03 23 11 59 00 325841.849548 399606.970666
2018 03 24 11 59 00 325841.922851 399606.924510
2018 03 25 11 59 00 325842.099713 399606.889533
2018 03 26 11 59 00 NaN NaN
2018 03 27 11 59 00 NaN NaN
2018 03 28 11 59 00 325841.923928 399606.940970
2018 03 29 11 59 00 325841.947762 399607.151206
2018 03 30 11 59 00 325842.040962 399607.122471
2018 03 31 11 59 00 325841.946177 399607.188276
2018 04 01 11 59 00 325841.962192 399607.248219
2018 04 02 11 59 00 325841.973541 399607.111059
2018 04 03 11 59 00 325841.046493 399612.129631
2018 04 04 11 59 00 325841.091585 399612.097204
2018 04 05 11 59 00 325841.083312 399612.307463
2018 04 06 11 59 00 325841.281423 399612.615141
2018 04 07 11 59 00 325840.494772 399612.582758
2018 04 08 11 59 00 325841.847786 399613.515369
2018 04 09 11 59 00 325841.539272 399613.390040
2018 04 10 11 59 00 325841.670510 399613.118176
2018 04 11 11 59 00 325841.664053 399613.584922
2018 04 12 11 59 00 325841.840466 399613.869093
2018 04 13 11 59 00 325841.882112 399613.923424
2018 04 14 11 59 00 325842.180895 399614.033737
2018 04 15 11 59 00 325842.131717 399614.106451
2018 04 16 11 59 00 325842.192558 399613.908452
2018 04 17 11 59 00 325842.124669 399614.329718
2018 04 18 11 59 00 325841.750946 399614.580626
2018 04 21 11 59 00 325842.392328 399614.743080
2018 04 22 11 59 00 325842.397994 399614.914590
2018 04 23 11 59 00 325842.723034 399615.335540
2018 04 24 11 59 00 325842.914622 399615.185393
2018 04 25 11 59 00 325842.934940 399615.053311
2018 04 26 11 59 00 325842.907280 399615.407825
2018 04 27 11 59 00 325842.937036 399615.761097
2018 04 28 11 59 00 325842.955370 399614.856352
2018 04 29 11 59 00 325842.681674 399614.490389
2018 04 30 11 59 00 325842.561491 399614.367001
2018 05 01 11 59 00 325842.057362 399614.237720
2018 05 02 11 59 00 325842.322982 399614.178284
2018 05 03 11 59 00 325842.574053 399614.094415
2018 05 04 11 59 00 325842.410763 399614.072442
2018 05 05 11 59 00 325842.203725 399614.169702
2018 05 06 11 59 00 325842.451485 399614.336493
2018 05 07 11 59 00 325842.409420 399614.347400
2018 05 12 11 59 00 325842.226750 399614.680280
2018 05 13 11 59 00 325842.553843 399614.552783
2018 05 14 11 59 00 325842.481870 399614.298736
2018 05 15 11 59 00 325842.570800 399614.775757
2018 05 16 11 59 00 325842.624306 399614.418713
2018 05 17 11 59 00 325842.083535 399614.824602
2018 05 18 11 59 00 325842.791360 399614.786529
2018 05 21 11 59 00 325842.607976 399614.880537
2018 05 22 11 59 00 325842.424050 399615.022894
2018 05 23 11 59 00 325842.568781 399615.521345
2018 05 24 11 59 00 325842.520051 399615.297242
2018 05 25 11 59 00 325842.745631 399615.333147
2018 05 26 11 59 00 325843.073738 399615.329828
2018 05 27 11 59 00 325843.250179 399615.175865
2018 05 28 11 59 00 325843.216487 399615.354171
2018 05 29 11 59 00 325843.409929 399615.154909
2018 05 30 11 59 00 325843.298370 399615.587307
2018 05 31 11 59 00 325843.154575 399615.755068
2018 06 01 11 59 00 325843.170630 399615.625019
2018 06 02 11 59 00 325843.365411 399615.708866
2018 06 03 11 59 00 325842.989902 399615.893948
2018 06 04 11 59 00 325843.245487 399615.549325
2018 06 05 11 59 00 325842.815591 399615.060131
2018 06 06 11 59 00 325842.957250 399615.070183
2018 06 07 11 59 00 325843.172875 399615.462632
2018 06 08 11 59 00 325843.273048 399615.612057
2018 06 09 11 59 00 325843.192379 399615.538508
2018 06 10 11 59 00 325843.156291 399615.601127
2018 06 11 11 59 00 325843.156657 399615.571454
2018 06 12 11 59 00 325843.122559 399615.447096
2018 06 13 11 59 00 325842.721700 399615.553525
2018 06 14 11 59 00 325842.973324 399615.588775
2018 06 15 11 59 00 325842.934506 399615.602369
2018 06 16 11 59 00 325842.902651 399615.250001
2018 06 17 11 59 00 325843.149880 399615.498876
2018 06 18 11 59 00 325843.059270 399615.549776
2018 06 21 11 59 00 325842.992420 399615.543046
2018 06 22 11 59 00 325843.096743 399615.421194
2018 06 23 11 59 00 325843.090586 399615.450890
2018 06 24 11 59 00 325843.051269 399615.462903
2018 06 25 11 59 00 325843.001899 399615.299275
2018 06 26 11 59 00 325842.974187 399615.442918
2018 06 27 11 59 00 325843.024425 399615.413900
2018 06 28 11 59 00 325843.081936 399615.084656
2018 06 29 11 59 00 325843.229081 399615.664741
2018 06 30 11 59 00 325843.326016 399615.923733
2018 07 01 11 59 00 325843.225263 399616.111931
2018 07 02 11 59 00 325843.209059 399616.381628
2018 07 03 11 59 00 325843.364977 399616.520868
2018 07 04 11 59 00 325843.645467 399616.593424
2018 07 05 11 59 00 325843.324034 399616.740636
2018 07 06 11 59 00 325844.111771 399616.930235
2018 07 07 11 59 00 325843.829993 399616.989106
2018 07 08 11 59 00 325844.060425 399616.948616
2018 07 09 11 59 00 325843.790489 399617.228814
2018 07 10 11 59 00 325843.897982 399617.231568
2018 07 11 11 59 00 325844.047268 399617.130852
2018 07 12 11 59 00 325844.445343 399617.372887
2018 07 13 11 59 00 325843.971526 399617.571649
2018 07 14 11 59 00 325843.818309 399617.594276
2018 07 15 11 59 00 325843.902340 399617.882218
2018 07 16 11 59 00 325844.042010 399618.072245
2018 07 17 11 59 00 325844.446881 399618.447580
2018 07 18 11 59 00 325844.275409 399618.472623
2018 07 22 11 59 00 325844.372278 399619.372356
2018 07 23 11 59 00 325844.762059 399619.738364
2018 07 24 11 59 00 325844.691995 399619.685681
2018 07 25 11 59 00 325844.754579 399619.751259
2018 07 26 11 59 00 325845.112846 399619.779463
2018 07 27 11 59 00 325845.065451 399619.840728
2018 07 28 11 59 00 325845.099368 399620.063205
2018 07 29 11 59 00 325845.188730 399620.111485
2018 07 30 11 59 00 325845.348166 399620.235799
2018 07 31 11 59 00 325845.250246 399620.436620
2018 08 01 11 59 00 325845.321968 399620.305419
2018 08 02 11 59 00 325845.381276 399620.440730
2018 08 03 11 59 00 325845.303275 399620.381475
2018 08 04 11 59 00 325845.658895 399620.589793
2018 08 05 11 59 00 325845.381521 399620.499082
2018 08 06 11 59 00 325845.326188 399620.548288
2018 08 07 11 59 00 325845.381498 399620.634799
2018 08 08 11 59 00 325845.372328 399620.578570
2018 08 09 11 59 00 325845.319948 399620.592164
2018 08 10 11 59 00 325845.418778 399620.629989
2018 08 11 11 59 00 325845.327486 399620.663794
2018 08 12 11 59 00 325845.293752 399620.661649
2018 08 13 11 59 00 325845.170624 399620.739511
2018 08 14 11 59 00 325845.173985 399620.604291
2018 08 15 11 59 00 325845.253898 399620.578209
2018 08 16 11 59 00 325845.033744 399620.579360
2018 08 17 11 59 00 325844.893436 399620.570372
2018 08 18 11 59 00 325845.021033 399620.586022
2018 08 21 11 59 00 325845.389870 399620.367926
2018 08 22 11 59 00 325845.413080 399620.401641
2018 08 23 11 59 00 325845.467315 399620.513783
2018 08 24 11 59 00 325845.242005 399620.392608
2018 08 25 11 59 00 NaN NaN
2018 08 26 11 59 00 NaN NaN
2018 08 27 11 59 00 325845.314600 399620.498992
2018 08 28 11 59 00 325845.304656 399620.582794
2018 08 29 11 59 00 325845.575959 399620.388386
2018 08 30 11 59 00 325845.205102 399620.577532
2018 08 31 11 59 00 325845.037173 399620.738474
2018 09 01 11 59 00 325845.595964 399620.730932
2018 09 02 11 59 00 325845.413973 399620.692181
2018 09 03 11 59 00 325845.342650 399620.923375
2018 09 04 11 59 00 325845.335133 399620.738180
2018 09 05 11 59 00 325845.197110 399620.972761
2018 09 06 11 59 00 325845.099842 399621.029668
2018 09 07 11 59 00 325845.204794 399620.887153
2018 09 08 11 59 00 325845.498800 399620.866558
2018 09 09 11 59 00 325845.481459 399620.916171
2018 09 10 11 59 00 325845.588036 399620.837586
2018 09 11 11 59 00 325845.659310 399620.739174
2018 09 11 11 59 00 325845.659310 399620.739174
2018 09 12 11 59 00 325845.659262 399620.935998
2018 09 13 11 59 00 325845.087028 399620.765617
2018 09 14 11 59 00 325845.262278 399621.102630
2018 09 15 11 59 00 325849.672926 399617.714750
2018 09 16 11 59 00 325849.622938 399617.416821
2018 09 17 11 59 00 325849.191112 399617.229518
2018 09 18 11 59 00 325848.892482 399617.017268
2018 09 21 11 59 00 325848.315280 399616.867452
2018 09 22 11 59 00 325848.274837 399616.869391
2018 09 23 11 59 00 325848.157306 399617.060112
2018 09 24 11 59 00 325848.237428 399616.918458
2018 09 25 11 59 00 325848.331193 399616.909789
2018 09 26 11 59 00 325848.470261 399617.147776
2018 09 27 11 59 00 325848.271310 399617.020734
2018 09 28 11 59 00 NaN NaN
2018 09 29 11 59 00 NaN NaN
2018 09 30 11 59 00 NaN NaN
2018 10 01 11 59 00 NaN NaN
2018 10 04 11 59 00 325848.561336 399617.344562
2018 10 05 11 59 00 325848.526060 399617.370822
2018 10 06 11 59 00 325848.410239 399617.443468
2018 10 07 11 59 00 325848.647645 399617.512257
2018 10 08 11 59 00 325848.665113 399617.589284
2018 10 09 11 59 00 325848.412056 399617.754473
2018 10 10 11 59 00 325848.091500 399617.702354
2018 10 11 11 59 00 325848.448401 399617.649421
2018 10 12 11 59 00 325848.662457 399617.677740
2018 10 13 11 59 00 325848.961723 399617.860112
2018 10 14 11 59 00 325848.827094 399617.913425
2018 10 15 11 59 00 325848.723114 399617.927152
2018 10 16 11 59 00 325849.017578 399618.080420
2018 10 17 11 59 00 325849.045671 399618.126805
2018 10 21 11 59 00 325849.001153 399618.172143
2018 10 22 11 59 00 325849.092619 399618.441418
2018 10 23 11 59 00 325849.283420 399618.644250
2018 10 24 11 59 00 325849.243092 399618.490217
2018 10 25 11 59 00 325849.106942 399618.585647
2018 10 26 11 59 00 325849.046080 399618.576841
2018 10 27 11 59 00 325849.156385 399618.676876
2018 10 28 11 59 00 325849.139485 399618.672970
2018 10 29 11 59 00 325849.156542 399618.702644
2018 10 30 11 59 00 325848.910702 399618.339882
2018 10 31 11 59 00 325849.122752 399618.193263
2018 11 01 11 59 00 325849.200241 399618.524361
2018 11 02 11 59 00 325849.151844 399618.719737
2018 11 03 11 59 00 325849.116783 399618.632210
2018 11 04 11 59 00 325849.220902 399618.711225
2018 11 05 11 59 00 325849.400373 399618.596218
2018 11 06 11 59 00 325849.198623 399618.757153
2018 11 07 11 59 00 325849.134652 399618.738027
2018 11 08 11 59 00 325848.944031 399618.528554
2018 11 09 11 59 00 325849.070485 399618.435477
2018 11 10 11 59 00 325849.144263 399618.458779
2018 11 11 11 59 00 325848.568237 399618.054515
2018 11 12 11 59 00 325849.173612 399618.340930
2018 11 13 11 59 00 325849.490837 399618.613946
