################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS PdF GAMIT/GLOBK
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. SNEG
# FILENAME: BASELINES_SFR0,SNEG_all.txt
#
#
# CREATED: 21-Mar-2020 08:42:13 by sysop@pitondescalumets
# COPYRIGHT: 2020, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS SNEG-BORG_(cm) SNEG-DERG_(cm) SNEG-DSRG_(cm)
2010 06 22 11 59 00 158601.078992 35981.151063 128015.719321
2010 06 23 11 59 00 158601.343742 35981.730007 128016.002307
2010 06 24 11 59 00 158600.739852 35981.496688 128015.800419
2010 06 25 11 59 00 158601.039460 35981.390275 128015.865732
2010 06 26 11 59 00 158601.157943 35981.464220 128015.858610
2010 06 27 11 59 00 158601.079972 35981.238998 128015.612119
2010 06 28 11 59 00 158601.156854 35981.326120 128015.779592
2010 06 29 11 59 00 158601.093332 35981.621318 128015.919648
2010 06 30 11 59 00 158601.013074 35981.594337 128016.086834
2010 07 01 11 59 00 158601.154407 35981.347711 128015.909303
2010 07 02 11 59 00 158601.112590 35981.471956 128015.728379
2010 07 03 11 59 00 158601.163317 35981.635559 128015.890762
2010 07 04 11 59 00 158600.863157 35981.833016 128015.599941
2010 07 05 11 59 00 158601.046206 35981.268139 128015.811905
2010 07 06 11 59 00 158601.046786 35981.154898 128015.809886
2010 07 07 11 59 00 158601.031594 35980.848318 128015.765046
2010 07 08 11 59 00 158600.961635 35980.880809 128015.806281
2010 07 09 11 59 00 158600.532046 35981.033157 128015.529266
2010 07 10 11 59 00 158600.844511 35981.425847 128015.661808
2010 07 11 11 59 00 158600.873702 35980.896808 128015.487070
2010 07 12 11 59 00 158600.908132 35981.139155 128015.424284
2010 07 13 11 59 00 158600.959242 35981.204655 128015.508117
2010 07 19 11 59 00 158600.993477 35980.740159 128015.352185
2010 07 20 11 59 00 158600.809738 35980.991009 128015.476936
2010 07 21 11 59 00 158600.647242 35981.143013 128015.399111
2010 07 22 11 59 00 158600.660609 35981.544931 128015.406473
2010 07 23 11 59 00 158600.536582 35981.946408 128015.427831
2010 07 24 11 59 00 158600.690337 35981.191810 128015.536131
2010 07 25 11 59 00 158600.610415 35981.082657 128015.294484
2010 07 26 11 59 00 158600.699992 35980.258386 128015.029391
2010 07 27 11 59 00 158600.776543 35980.671562 128015.549485
2010 07 28 11 59 00 158600.565867 35981.375885 128015.247898
2010 07 29 11 59 00 158600.475524 35980.405910 128015.211584
2010 07 30 11 59 00 158600.564957 35980.487711 128015.048476
2010 07 31 11 59 00 158600.580577 35980.545583 128015.064037
2010 08 01 11 59 00 158600.626028 35980.139805 128015.007115
2010 08 02 11 59 00 158600.668883 35980.622859 128015.303155
2010 08 03 11 59 00 158600.617914 35980.764625 128015.110485
2010 08 04 11 59 00 158600.448253 35980.644167 128014.859149
2010 08 05 11 59 00 158600.195860 35981.013221 128015.117391
2010 08 06 11 59 00 158600.471883 35981.110422 128015.040369
2010 08 07 11 59 00 158600.474476 35981.549200 128015.206546
2010 08 08 11 59 00 158600.550919 35981.610487 128015.388300
2010 08 09 11 59 00 158600.398337 35981.376536 128015.386010
2010 08 10 11 59 00 158600.377769 35981.427770 128015.315495
2010 08 11 11 59 00 158600.447839 35981.311502 128014.881433
2010 08 12 11 59 00 158600.395812 35981.540805 128015.093420
2010 08 13 11 59 00 158600.382078 35981.554262 128015.152426
2010 08 19 11 59 00 158600.591094 35982.130045 128015.233511
2010 08 20 11 59 00 158600.369621 35982.200916 128015.161399
2010 08 21 11 59 00 158600.482392 35982.018834 128015.201924
2010 08 22 11 59 00 158600.425522 35982.228407 128015.079968
2010 08 23 11 59 00 158600.532641 35982.294784 128015.116893
2010 08 24 11 59 00 158600.513408 35982.155669 128015.123073
2010 08 25 11 59 00 158600.584382 35982.608824 128015.153509
2010 08 26 11 59 00 158600.285588 35982.688953 128015.056298
2010 08 27 11 59 00 158600.389874 35982.459050 128015.151920
2010 08 28 11 59 00 158600.489815 35982.837168 128015.213334
2010 08 29 11 59 00 158600.493068 35982.786588 128015.314635
2010 08 30 11 59 00 158600.659272 35982.808196 128015.130789
2010 08 31 11 59 00 158600.629310 35982.612648 128014.971627
2010 09 01 11 59 00 158600.628165 35982.610974 128014.952693
2010 09 02 11 59 00 158600.533530 35982.856292 128015.255297
2010 09 03 11 59 00 158600.491268 35983.256801 128015.174845
2010 09 04 11 59 00 158600.719432 35981.013327 128015.059789
2010 09 05 11 59 00 158600.818381 35979.634210 128014.901961
2010 09 06 11 59 00 158600.794321 35979.778282 128014.870229
2010 09 07 11 59 00 158600.870392 35979.860889 128015.011375
2010 09 08 11 59 00 158600.646094 35980.549183 128014.851274
2010 09 09 11 59 00 158601.151695 35979.986391 128015.245983
2010 09 10 11 59 00 158600.858379 35980.613768 128015.167637
2010 09 11 11 59 00 158600.858084 35980.463374 128015.099944
2010 09 12 11 59 00 158600.994993 35980.848631 128015.212317
2010 09 13 11 59 00 158600.812695 35981.105147 128015.139896
2010 09 19 11 59 00 158601.058376 35981.388836 128015.321099
2010 09 20 11 59 00 158601.107053 35981.382051 128015.364130
2010 09 21 11 59 00 158601.343665 35981.464496 128015.591194
2010 09 22 11 59 00 158601.317475 35980.199640 128016.009890
2010 09 23 11 59 00 158601.331569 35981.502596 128015.625741
2010 09 24 11 59 00 158604.934722 35984.221978 128021.872039
2010 09 25 11 59 00 158604.886313 35984.294859 128021.765215
2010 09 26 11 59 00 158605.043202 35984.287597 128021.868199
2010 09 27 11 59 00 158605.060092 35984.323809 128021.921559
2010 09 28 11 59 00 158605.282214 35984.404357 128022.090763
2010 09 29 11 59 00 158605.323362 35984.548360 128022.286598
2010 09 30 11 59 00 158605.224276 35983.296730 128022.538187
2010 10 01 11 59 00 158605.237141 35982.889700 128022.743286
2010 10 02 11 59 00 158605.257858 35983.552104 128022.405809
2010 10 03 11 59 00 158605.296479 35983.908190 128022.470589
2010 10 04 11 59 00 158605.375167 35984.966473 128022.651418
2010 10 05 11 59 00 158605.378067 35985.957803 128022.715100
2010 10 06 11 59 00 158605.821553 35984.287321 128022.970562
2010 10 07 11 59 00 158605.676979 35983.623227 128022.441409
2010 10 08 11 59 00 158605.718665 35984.888251 128022.368142
2010 10 09 11 59 00 158605.998872 35983.581924 128022.553148
2010 10 10 11 59 00 158605.637567 35984.340254 128022.360275
2010 10 11 11 59 00 158605.721864 35984.566698 128022.496565
2010 10 12 11 59 00 158605.765769 35984.613254 128022.460619
2010 10 13 11 59 00 158605.801214 35984.618680 128022.533746
2010 10 20 11 59 00 158611.693421 35981.307173 128020.434772
2010 10 21 11 59 00 158611.678872 35981.297268 128020.405311
2010 10 22 11 59 00 158611.676430 35981.143129 128020.512293
2010 10 23 11 59 00 158611.505638 35981.334824 128020.528699
2010 10 24 11 59 00 158611.546332 35981.471583 128020.643343
2010 10 25 11 59 00 158611.506441 35981.509051 128020.636284
2010 10 26 11 59 00 158611.383110 35981.158300 128020.330943
2010 10 27 11 59 00 158611.157142 35980.935478 128019.937440
2010 10 28 11 59 00 158611.157198 35980.910623 128019.939590
2010 10 29 11 59 00 158611.284074 35980.824690 128020.019794
2010 10 30 11 59 00 158611.195963 35980.890607 128020.011236
2010 10 31 11 59 00 158611.090304 35980.845936 128019.961052
2010 11 01 11 59 00 158611.290128 35980.955445 128020.091191
2010 11 02 11 59 00 158611.370657 35981.107171 128020.434845
2010 11 03 11 59 00 158611.601564 35980.833907 128020.287788
2010 11 04 11 59 00 158611.109636 35980.738518 128019.980827
2010 11 05 11 59 00 158611.016809 35980.325692 128020.328446
2010 11 06 11 59 00 158611.159628 35980.501814 128020.193714
2010 11 07 11 59 00 158611.191827 35980.291175 128020.195006
2010 11 08 11 59 00 158611.115991 35980.633745 128020.070631
2010 11 09 11 59 00 158611.275077 35980.937283 128020.115678
2010 11 10 11 59 00 158611.295825 35981.012027 128020.154864
2010 11 11 11 59 00 158611.286928 35981.011753 128020.233677
2010 11 12 11 59 00 158611.312493 35980.995914 128020.239947
2010 11 13 11 59 00 158611.474321 35981.058314 128020.348256
2010 11 19 11 59 00 158612.063547 35979.435052 128021.090837
2010 11 20 11 59 00 158612.035596 35980.968745 128021.133572
2010 11 21 11 59 00 158612.064171 35979.787497 128020.975358
2010 11 22 11 59 00 158612.135313 35980.723095 128021.046065
2010 11 23 11 59 00 158612.191616 35980.476718 128021.298885
2010 11 24 11 59 00 158612.378173 35980.855320 128021.135894
2010 11 25 11 59 00 158612.294900 35981.203969 128021.246112
2010 11 26 11 59 00 158612.413548 35981.293062 128021.202858
2010 11 27 11 59 00 158612.297744 35981.243550 128021.155725
2010 11 28 11 59 00 158612.448010 35981.263585 128021.903878
2010 11 29 11 59 00 158612.528205 35980.214036 128021.770331
2010 11 30 11 59 00 158612.576536 35980.330922 128021.586861
2010 12 01 11 59 00 158612.658181 35981.211421 128021.595719
2010 12 02 11 59 00 158612.822785 35981.492328 128021.720807
2010 12 03 11 59 00 158612.754363 35981.558355 128021.703220
2010 12 04 11 59 00 158612.977321 35981.665895 128021.911589
2010 12 05 11 59 00 158612.990321 35981.602369 128021.896282
2010 12 06 11 59 00 158613.086069 35981.585810 128021.964645
2010 12 07 11 59 00 158613.167546 35981.676994 128021.982983
2010 12 08 11 59 00 158613.352408 35981.688330 128022.126327
2010 12 09 11 59 00 158614.716046 35982.017565 128023.066429
2010 12 10 11 59 00 158632.886798 35982.094254 128034.278112
2010 12 11 11 59 00 158633.078770 35982.240128 128034.599534
2010 12 12 11 59 00 158633.023958 35982.466279 128034.556739
2010 12 13 11 59 00 158633.173569 35982.621009 128034.687833
2010 12 19 11 59 00 158633.782936 35982.693323 128035.340434
2010 12 20 11 59 00 158633.778367 35982.855119 128035.294211
2010 12 21 11 59 00 158633.629033 35982.828787 128035.444250
2010 12 22 11 59 00 158633.828155 35982.984973 128035.459919
2010 12 23 11 59 00 158633.897948 35982.719482 128035.656657
2010 12 24 11 59 00 158634.075073 35982.109971 128035.962094
2010 12 25 11 59 00 158634.009502 35982.189979 128035.784808
2010 12 26 11 59 00 158634.033304 35982.881860 128035.657612
2010 12 27 11 59 00 158633.930122 35983.028725 128035.666634
2010 12 28 11 59 00 158634.043549 35983.169712 128035.767834
2010 12 29 11 59 00 158634.088157 35983.037322 128035.902777
2010 12 30 11 59 00 158634.154781 35982.712999 128036.085054
2010 12 31 11 59 00 158634.379273 35982.607048 128036.125868
2011 01 01 11 59 00 158633.960832 35982.926237 128035.775828
2011 01 02 11 59 00 158634.272943 35982.920509 128035.996635
2011 01 03 11 59 00 158634.101069 35982.096746 128036.152371
2011 01 04 11 59 00 158634.357101 35982.075830 128036.250955
2011 01 05 11 59 00 158634.180294 35982.044796 128036.291955
2011 01 06 11 59 00 158634.389067 35981.868720 128036.423563
2011 01 06 11 59 00 158634.389067 35981.868720 128036.423563
2011 01 07 11 59 00 158634.404347 35982.135935 128036.323458
2011 01 08 11 59 00 158634.392466 35982.833177 128036.146518
2011 01 09 11 59 00 158634.387816 35982.878321 128036.212662
2011 01 10 11 59 00 158634.385857 35983.044398 128036.135888
2011 01 11 11 59 00 158634.453559 35982.758317 128036.429293
2011 01 12 11 59 00 158634.318498 35982.628397 128036.549841
2011 01 13 11 59 00 158634.440290 35982.587664 128036.435867
2011 01 20 11 59 00 158634.309936 35982.058409 128036.721821
2011 01 21 11 59 00 158634.489710 35983.321523 128036.696894
2011 01 22 11 59 00 158634.330038 35982.050492 128036.480390
2011 01 23 11 59 00 158634.307237 35982.142466 128036.224729
2011 01 24 11 59 00 158634.205704 35982.247651 128036.540299
2011 01 25 11 59 00 158634.477397 35982.106638 128036.815238
2011 01 26 11 59 00 158634.287925 35981.942299 128036.449427
2011 01 27 11 59 00 158634.147839 35982.093925 128036.446514
2011 01 28 11 59 00 158634.535948 35982.052089 128036.901645
2011 01 29 11 59 00 158634.365998 35981.950679 128036.801556
2011 01 30 11 59 00 158634.328246 35981.894632 128036.812929
2011 01 31 11 59 00 158634.569597 35981.724087 128036.649760
2011 02 01 11 59 00 158634.551377 35981.921088 128036.650189
2011 02 02 11 59 00 158635.466295 35982.499136 128038.105892
2011 02 03 11 59 00 158635.782163 35982.448199 128038.722713
2011 02 04 11 59 00 158635.836052 35982.318086 128038.626976
2011 02 05 11 59 00 158635.638975 35982.213073 128038.468815
2011 02 05 11 59 00 158635.638975 35982.213073 128038.468815
2011 02 06 11 59 00 158635.789559 35982.458383 128038.459636
2011 02 07 11 59 00 158635.824426 35982.967549 128038.618401
2011 02 08 11 59 00 158635.812999 35982.693043 128038.526368
2011 02 09 11 59 00 158635.605215 35982.641308 128038.996790
2011 02 10 11 59 00 158635.959512 35982.992871 128039.033363
2011 02 11 11 59 00 158635.926822 35982.653584 128038.981660
2011 02 12 11 59 00 158636.136546 35982.700724 128039.074840
2011 02 13 11 59 00 158635.999756 35982.724435 128039.110077
2011 02 19 11 59 00 158635.990763 35983.113943 128039.135981
2011 02 20 11 59 00 158636.041104 35983.275189 128039.025342
2011 02 21 11 59 00 158635.864374 35983.171298 128038.646550
2011 02 22 11 59 00 158636.185062 35983.050601 128039.021546
2011 02 23 11 59 00 158635.870594 35983.050204 128038.872619
2011 02 24 11 59 00 158635.643155 35982.814710 128038.562832
2011 02 25 11 59 00 158635.714012 35983.163941 128038.622010
2011 02 26 11 59 00 158635.745630 35983.115183 128038.598455
2011 02 27 11 59 00 158635.846038 35983.180250 128038.634887
2011 02 28 11 59 00 158635.754257 35983.323028 128038.478787
2011 03 01 11 59 00 158635.560437 35983.413446 128038.364795
2011 03 02 11 59 00 158635.757487 35983.152810 128038.486661
2011 03 03 11 59 00 158635.728811 35983.041949 128038.541283
2011 03 04 11 59 00 158635.629089 35983.175558 128038.790178
2011 03 05 11 59 00 158635.801032 35983.169895 128038.755461
2011 03 06 11 59 00 158635.661914 35983.231402 128038.757249
2011 03 07 11 59 00 158635.781040 35983.349089 128038.943473
2011 03 08 11 59 00 158635.566110 35983.307355 128038.459541
2011 03 09 11 59 00 158635.409664 35983.154665 128038.195599
2011 03 10 11 59 00 158635.708795 35983.046264 128038.739579
2011 03 11 11 59 00 158635.625193 35983.157166 128038.564089
2011 03 12 11 59 00 158635.529922 35983.153909 128038.411378
2011 03 13 11 59 00 158635.334127 35983.162657 128038.411598
2011 03 19 11 59 00 158635.361864 35983.014033 128038.502005
2011 03 20 11 59 00 158635.348209 35983.310980 128038.538722
2011 03 21 11 59 00 158635.295643 35983.039674 128038.306185
2011 03 22 11 59 00 158635.100385 35983.040430 128038.155287
2011 03 23 11 59 00 158635.367247 35983.126477 128038.608086
2011 03 24 11 59 00 158635.350500 35983.226106 128038.407444
2011 03 25 11 59 00 158635.333296 35983.015511 128038.326422
2011 03 26 11 59 00 158635.325205 35982.999934 128038.299744
2011 03 27 11 59 00 158635.060093 35983.030666 128038.287440
2011 03 28 11 59 00 158635.019219 35982.838883 128038.200604
2011 03 29 11 59 00 158635.178463 35982.917985 128038.381950
2011 03 30 11 59 00 158635.259435 35983.223657 128038.322162
2011 03 31 11 59 00 158635.141513 35983.194608 128038.166654
2011 04 01 11 59 00 158635.121983 35983.026179 128038.211970
2011 04 02 11 59 00 158635.152887 35983.106122 128038.201298
2011 04 03 11 59 00 158634.943284 35982.967821 128038.125129
2011 04 04 11 59 00 158634.976670 35983.067795 128038.209414
2011 04 05 11 59 00 158634.896275 35983.112346 128038.180106
2011 04 06 11 59 00 158634.911131 35983.103662 128038.385190
2011 04 07 11 59 00 158635.091393 35983.051356 128038.524006
2011 04 08 11 59 00 158634.997290 35983.089564 128038.195921
2011 04 09 11 59 00 158634.950619 35982.980798 128038.186512
2011 04 10 11 59 00 158635.152566 35983.199257 128038.311924
2011 04 10 11 59 00 158635.152566 35983.199257 128038.311924
2011 04 11 11 59 00 158635.157596 35983.246377 128038.281523
2011 04 12 11 59 00 158635.078676 35983.068346 128037.903214
2011 04 13 11 59 00 158635.095711 35983.117470 128038.060444
2011 04 19 11 59 00 158634.837077 35983.179722 128037.916249
2011 04 20 11 59 00 158634.778278 35983.014389 128037.835613
2011 04 21 11 59 00 158634.893008 35983.105820 128037.943636
2011 04 22 11 59 00 158634.742070 35983.086641 128037.734262
2011 04 23 11 59 00 158634.709042 35983.023094 128037.800359
2011 04 24 11 59 00 158634.847391 35982.864654 128037.960042
2011 04 25 11 59 00 158634.659590 35982.867718 128037.760095
2011 04 26 11 59 00 158634.783225 35982.899917 128037.670715
2011 04 27 11 59 00 158634.704007 35982.964714 128037.743193
2011 04 28 11 59 00 158634.805716 35983.164340 128037.819660
2011 04 29 11 59 00 158634.611397 35983.089101 128037.639207
2011 04 30 11 59 00 158634.610463 35983.129941 128037.435272
2011 05 01 11 59 00 158634.583632 35983.105702 128037.563689
2011 05 02 11 59 00 158634.723673 35983.120319 128037.700645
2011 05 03 11 59 00 158634.480639 35982.916982 128037.655994
2011 05 04 11 59 00 158634.632855 35983.003127 128037.677266
2011 05 05 11 59 00 158634.695187 35983.069586 128037.805508
2011 05 06 11 59 00 158634.578330 35983.009988 128037.586163
2011 05 07 11 59 00 158634.706491 35983.160857 128037.803175
2011 05 08 11 59 00 158634.915512 35983.010582 128037.776755
2011 05 09 11 59 00 158634.431249 35982.773903 128037.410545
2011 05 10 11 59 00 158634.479304 35983.018639 128037.574380
2011 05 11 11 59 00 158634.407195 35982.892775 128037.634089
2011 05 12 11 59 00 158634.205083 35983.064840 128037.452477
2011 05 13 11 59 00 158634.333765 35983.123274 128037.378415
2011 05 13 11 59 00 158634.333765 35983.123274 128037.378415
2011 05 20 11 59 00 158634.354025 35983.157286 128037.569128
2011 05 21 11 59 00 158634.193870 35983.137621 128037.280605
2011 05 22 11 59 00 158634.235222 35983.156240 128037.371967
2011 05 23 11 59 00 158634.308460 35983.024151 128037.484618
2011 05 24 11 59 00 158634.141858 35983.136403 128037.279523
2011 05 25 11 59 00 158634.257026 35982.957660 128037.412545
2011 05 26 11 59 00 158634.210575 35983.092206 128037.428444
2011 05 27 11 59 00 158634.143351 35983.171557 128037.216847
2011 05 28 11 59 00 158634.146623 35983.079058 128037.237942
2011 05 29 11 59 00 158634.141114 35983.120966 128037.198718
2011 05 30 11 59 00 158634.048879 35983.100266 128037.197274
2011 05 31 11 59 00 158634.099348 35983.119941 128037.102570
2011 06 01 11 59 00 158634.049122 35983.193055 128037.120892
2011 06 02 11 59 00 158634.099181 35983.243291 128037.154732
2011 06 03 11 59 00 158634.054550 35983.033774 128037.193461
2011 06 04 11 59 00 158634.043705 35982.983247 128037.143287
2011 06 05 11 59 00 158634.109027 35983.050731 128037.106135
