################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS PdF GAMIT/GLOBK
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. FJAG
# FILENAME: BASELINES_FJAG_all.txt
#
#
# CREATED: 10-Apr-2020 08:42:40 by sysop@pitondescalumets
# COPYRIGHT: 2020, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second FJAG-FERG_(cm) FJAG-FOAG_(cm)
2017 11 29 11 59 00 142036.435405 399604.777796
2017 11 30 11 59 00 142036.221848 399604.796396
2017 12 01 11 59 00 142036.502949 399605.005189
2017 12 02 11 59 00 142036.856281 399604.802221
2017 12 03 11 59 00 142036.851931 399605.040436
2017 12 04 11 59 00 142036.840307 399604.969718
2017 12 05 11 59 00 142036.636623 399604.846423
2017 12 06 11 59 00 142036.548561 399604.841700
2017 12 07 11 59 00 142036.472989 399604.777220
2017 12 08 11 59 00 142036.339965 399604.981597
2017 12 09 11 59 00 142036.652554 399604.916552
2017 12 10 11 59 00 142036.629850 399604.772105
2017 12 11 11 59 00 142036.457590 399604.749448
2017 12 12 11 59 00 142036.632062 399604.881707
2017 12 13 11 59 00 142036.435047 399604.645727
2017 12 14 11 59 00 142036.351641 399604.673539
2017 12 15 11 59 00 142036.626108 399604.789047
2017 12 16 11 59 00 142036.470148 399604.881503
2017 12 17 11 59 00 142036.655614 399604.865651
2017 12 19 11 59 00 142036.618672 399604.935205
2017 12 20 11 59 00 142036.616857 399604.871701
2017 12 21 11 59 00 142036.619730 399604.641894
2017 12 22 11 59 00 142036.598855 399605.026432
2017 12 23 11 59 00 142036.319926 399604.984089
2017 12 24 11 59 00 142036.577195 399604.763293
2017 12 25 11 59 00 142036.788333 399605.129428
2017 12 26 11 59 00 142036.514991 399604.900393
2017 12 27 11 59 00 142036.472139 399604.721913
2017 12 28 11 59 00 142036.307836 399604.564472
2017 12 29 11 59 00 142036.533781 399604.702723
2017 12 30 11 59 00 142036.527541 399604.959563
2017 12 31 11 59 00 142036.574083 399604.690904
2017 12 31 11 59 00 142036.574083 399604.690904
2018 01 02 11 59 00 142036.613030 399604.658224
2018 01 03 11 59 00 142036.592558 399605.089359
2018 01 04 11 59 00 142036.594592 399604.984261
2018 01 05 11 59 00 142036.696821 399604.668409
2018 01 06 11 59 00 142037.065894 399605.398209
2018 01 07 11 59 00 142036.894475 399606.135157
2018 01 09 11 59 00 142036.855800 399605.150744
2018 01 10 11 59 00 142036.798684 399605.669109
2018 01 10 11 59 00 142036.798684 399605.669109
2018 01 11 11 59 00 142036.861210 399605.591858
2018 01 11 11 59 00 142036.861210 399605.591858
2018 01 12 11 59 00 142036.976259 399605.717269
2018 01 12 11 59 00 142036.976259 399605.717269
2018 01 13 11 59 00 142037.073900 399606.292088
2018 01 14 11 59 00 142037.013014 399605.908342
2018 01 15 11 59 00 142037.353578 399606.440317
2018 01 16 11 59 00 142037.299365 399605.765639
2018 01 17 11 59 00 142037.082263 399606.175825
2018 01 19 11 59 00 142036.683217 399605.658311
2018 01 20 11 59 00 142037.142768 399605.808880
2018 01 21 11 59 00 142037.508731 399606.178411
2018 01 22 11 59 00 142037.148747 399606.187578
2018 01 23 11 59 00 142037.110668 399606.100383
2018 01 24 11 59 00 142037.040623 399605.868143
2018 01 25 11 59 00 142036.936524 399605.898005
2018 01 26 11 59 00 142037.001346 399606.054507
2018 01 27 11 59 00 142036.997370 399605.987762
2018 01 28 11 59 00 142037.048920 399605.975785
2018 01 29 11 59 00 142037.063410 399605.874728
2018 01 30 11 59 00 142037.160247 399605.982630
2018 01 31 11 59 00 142036.845891 399605.863587
2018 02 01 11 59 00 142037.300798 399606.048177
2018 02 02 11 59 00 142037.147932 399606.019986
2018 02 03 11 59 00 142036.826490 399605.981908
2018 02 04 11 59 00 142036.976075 399606.132165
2018 02 04 11 59 00 142036.976075 399606.132165
2018 02 05 11 59 00 142036.712596 399605.805607
2018 02 06 11 59 00 142036.916761 399605.960023
2018 02 07 11 59 00 142036.954688 399605.919223
2018 02 08 11 59 00 142037.230021 399605.966443
2018 02 09 11 59 00 142036.763786 399605.750699
2018 02 10 11 59 00 142036.871474 399605.955466
2018 02 11 11 59 00 142036.689771 399605.948271
2018 02 12 11 59 00 142036.930469 399605.716169
2018 02 13 11 59 00 142036.839518 399606.192649
2018 02 14 11 59 00 142036.931125 399606.478670
2018 02 15 11 59 00 142036.710499 399605.740939
2018 02 16 11 59 00 142036.851508 399606.073721
2018 02 17 11 59 00 142037.143889 399605.855777
2018 02 19 11 59 00 142036.955872 399606.070442
2018 02 20 11 59 00 142036.944924 399605.932789
2018 02 21 11 59 00 142037.087655 399605.939014
2018 02 22 11 59 00 142036.997517 399605.958555
2018 02 23 11 59 00 142037.049309 399606.233852
2018 02 24 11 59 00 142037.011207 399605.890524
2018 02 25 11 59 00 142036.936760 399606.391632
2018 02 26 11 59 00 142037.257625 399606.492358
2018 02 27 11 59 00 142037.399934 399606.468701
2018 02 28 11 59 00 142037.217602 399606.403471
2018 03 01 11 59 00 142037.125590 399606.866139
2018 03 02 11 59 00 142037.392402 399606.554359
2018 03 03 11 59 00 142037.529792 399606.481322
2018 03 04 11 59 00 142037.406086 399606.833643
2018 03 05 11 59 00 142037.224654 399606.732325
2018 03 06 11 59 00 142037.748238 399606.493755
2018 03 07 11 59 00 142037.659535 399607.130896
2018 03 08 11 59 00 142037.365398 399606.675267
2018 03 09 11 59 00 142037.539187 399606.827208
2018 03 10 11 59 00 142037.429496 399606.729073
2018 03 11 11 59 00 142037.512712 399606.696651
2018 03 12 11 59 00 142037.419508 399606.673641
2018 03 13 11 59 00 142037.505593 399606.975766
2018 03 14 11 59 00 142037.724263 399607.182685
2018 03 15 11 59 00 142037.742882 399606.922871
2018 03 16 11 59 00 142037.512009 399606.834353
2018 03 17 11 59 00 142037.455470 399607.021964
2018 03 18 11 59 00 142037.669960 399607.770287
2018 03 19 11 59 00 142037.189439 399607.015158
2018 03 20 11 59 00 142037.209622 399606.416643
2018 03 21 11 59 00 142037.530645 399606.659208
2018 03 22 11 59 00 142037.386301 399606.821170
2018 03 23 11 59 00 142037.450212 399606.970192
2018 03 24 11 59 00 142037.428073 399606.922229
2018 03 25 11 59 00 142037.092654 399606.887726
2018 03 26 11 59 00 NaN NaN
2018 03 27 11 59 00 NaN NaN
2018 03 28 11 59 00 142037.531864 399606.939592
2018 03 29 11 59 00 142037.328013 399607.149354
2018 03 30 11 59 00 142037.627081 399607.121997
2018 03 31 11 59 00 142037.732004 399607.187757
2018 04 01 11 59 00 142037.455412 399607.247745
2018 04 02 11 59 00 142037.395917 399607.108824
2018 04 03 11 59 00 142034.123548 399612.127350
2018 04 04 11 59 00 142035.018702 399612.095826
2018 04 05 11 59 00 142035.358686 399612.306560
2018 04 06 11 59 00 142035.677037 399612.615096
2018 04 07 11 59 00 142035.939613 399612.580952
2018 04 08 11 59 00 142035.867314 399613.514895
2018 04 09 11 59 00 142036.034836 399613.387375
2018 04 10 11 59 00 142035.993809 399613.116798
2018 04 11 11 59 00 142036.146524 399613.583115
2018 04 12 11 59 00 142036.355118 399613.868618
2018 04 13 11 59 00 142036.116547 399613.922047
2018 04 14 11 59 00 142036.323839 399614.034595
2018 04 15 11 59 00 142036.285097 399614.105548
2018 04 16 11 59 00 142036.246400 399613.907549
2018 04 17 11 59 00 142036.381811 399614.329244
2018 04 18 11 59 00 142036.742674 399614.580152
2018 04 19 11 59 00 142036.689979 399614.468303
2018 04 20 11 59 00 142036.914689 399614.770517
2018 04 21 11 59 00 142036.886078 399614.743080
2018 04 22 11 59 00 142036.861323 399614.914161
2018 04 23 11 59 00 142037.090906 399615.335540
2018 04 24 11 59 00 142036.774551 399615.183157
2018 04 25 11 59 00 142036.859981 399615.051504
2018 04 26 11 59 00 142037.030565 399615.405589
2018 04 26 11 59 00 142037.030565 399615.405589
2018 04 27 11 59 00 142037.258906 399615.761526
2018 04 28 11 59 00 142037.170631 399614.855449
2018 04 29 11 59 00 142037.161122 399614.490389
2018 04 30 11 59 00 142037.006162 399614.367430
2018 05 01 11 59 00 142036.988913 399614.236387
2018 05 02 11 59 00 142037.114685 399614.177810
2018 05 03 11 59 00 142036.957390 399614.094798
2018 05 04 11 59 00 142036.888365 399614.073346
2018 05 05 11 59 00 142037.025648 399614.169228
2018 05 06 11 59 00 142036.998647 399614.336064
2018 05 07 11 59 00 142037.193908 399614.346926
2018 05 12 11 59 00 142037.332501 399614.679806
2018 05 13 11 59 00 142037.078431 399614.554070
2018 05 14 11 59 00 142037.248503 399614.299594
2018 05 15 11 59 00 142037.390379 399614.775757
2018 05 16 11 59 00 142036.773398 399614.418239
2018 05 17 11 59 00 142037.406793 399614.824602
2018 05 18 11 59 00 142037.080731 399614.786912
2018 05 19 11 59 00 142037.252447 399614.911678
2018 05 20 11 59 00 142037.278315 399614.840048
2018 05 21 11 59 00 142037.529375 399614.880537
2018 05 22 11 59 00 142037.455157 399615.021945
2018 05 23 11 59 00 142037.865483 399615.521300
2018 05 24 11 59 00 142037.705970 399615.296293
2018 05 25 11 59 00 142037.777468 399615.332199
2018 05 26 11 59 00 142037.957424 399615.328925
2018 05 27 11 59 00 142037.602974 399615.175819
2018 05 28 11 59 00 142037.806991 399615.353697
2018 05 29 11 59 00 142037.949076 399615.153531
2018 05 30 11 59 00 142037.744579 399615.587262
2018 05 31 11 59 00 142037.970416 399615.755497
2018 06 01 11 59 00 142037.875020 399615.624974
2018 06 02 11 59 00 142037.801049 399615.707917
2018 06 03 11 59 00 142037.914086 399615.892571
2018 06 04 11 59 00 142037.781042 399615.548850
2018 06 05 11 59 00 142037.877167 399615.061464
2018 06 06 11 59 00 142038.546916 399615.070138
2018 06 07 11 59 00 142037.817988 399615.462587
2018 06 08 11 59 00 142037.839962 399615.611583
2018 06 09 11 59 00 142037.817180 399615.538937
2018 06 10 11 59 00 142037.929124 399615.600653
2018 06 11 11 59 00 142038.048934 399615.570980
2018 06 12 11 59 00 142037.857346 399615.447096
2018 06 13 11 59 00 142037.835363 399615.553051
2018 06 14 11 59 00 142037.694043 399615.587827
2018 06 15 11 59 00 142037.786913 399615.601895
2018 06 16 11 59 00 142037.958034 399615.249956
2018 06 17 11 59 00 142037.838544 399615.498876
2018 06 18 11 59 00 142038.025646 399615.549302
2018 06 19 11 59 00 142037.950815 399615.454457
2018 06 20 11 59 00 142037.895811 399615.498673
2018 06 21 11 59 00 142037.861710 399615.543475
2018 06 22 11 59 00 142037.898968 399615.420720
2018 06 23 11 59 00 142037.961932 399615.450845
2018 06 24 11 59 00 142037.803248 399615.463333
2018 06 25 11 59 00 142037.665951 399615.298801
2018 06 26 11 59 00 142037.839850 399615.442015
2018 06 27 11 59 00 142037.972537 399615.414330
2018 06 28 11 59 00 142037.264415 399615.085085
2018 06 29 11 59 00 142037.976839 399615.664741
2018 06 30 11 59 00 142038.074233 399615.922830
2018 07 01 11 59 00 142038.274903 399616.112360
2018 07 01 11 59 00 142038.274903 399616.112360
2018 07 02 11 59 00 142038.247525 399616.381583
2018 07 03 11 59 00 142038.456470 399616.519965
2018 07 04 11 59 00 142038.481981 399616.593424
2018 07 05 11 59 00 142038.669486 399616.739733
2018 07 06 11 59 00 142038.541768 399616.929716
2018 07 07 11 59 00 142038.540069 399616.988632
2018 07 08 11 59 00 142038.439213 399616.948571
2018 07 09 11 59 00 142038.673640 399617.229672
2018 07 10 11 59 00 142038.755001 399617.231997
2018 07 11 11 59 00 142038.626684 399617.130807
2018 07 12 11 59 00 142038.875146 399617.371938
2018 07 13 11 59 00 142038.529867 399617.571175
2018 07 14 11 59 00 142038.582737 399617.594231
2018 07 15 11 59 00 142038.764346 399617.882173
2018 07 16 11 59 00 142038.757497 399618.072200
2018 07 17 11 59 00 142038.981059 399618.447964
2018 07 18 11 59 00 142039.100823 399618.471246
2018 07 19 11 59 00 142038.996445 399618.805391
2018 07 20 11 59 00 142039.287404 399619.056773
2018 07 22 11 59 00 142039.234813 399619.372311
2018 07 23 11 59 00 142039.251291 399619.736987
2018 07 24 11 59 00 142039.614816 399619.685636
2018 07 25 11 59 00 142039.616437 399619.751688
2018 07 26 11 59 00 142039.573968 399619.779892
2018 07 27 11 59 00 142039.451722 399619.839779
2018 07 28 11 59 00 142039.594314 399620.062731
2018 07 29 11 59 00 142039.588501 399620.111914
2018 07 30 11 59 00 142039.792859 399620.237087
2018 07 31 11 59 00 142039.579033 399620.436574
2018 08 01 11 59 00 142039.779499 399620.305374
2018 08 02 11 59 00 142039.523705 399620.441159
2018 08 03 11 59 00 142039.879343 399620.381001
2018 08 04 11 59 00 142039.603040 399620.590177
2018 08 05 11 59 00 142039.909714 399620.499082
2018 08 06 11 59 00 142039.860078 399620.547813
2018 08 07 11 59 00 142039.952257 399620.635228
2018 08 08 11 59 00 142039.812733 399620.578999
2018 08 09 11 59 00 142039.780886 399620.592593
2018 08 10 11 59 00 142039.784961 399620.630418
2018 08 11 11 59 00 142039.757438 399620.663320
2018 08 12 11 59 00 142039.877078 399620.661220
2018 08 13 11 59 00 142039.971437 399620.739986
2018 08 14 11 59 00 142039.933497 399620.604720
2018 08 15 11 59 00 142039.724752 399620.578209
2018 08 16 11 59 00 142040.139654 399620.578457
2018 08 17 11 59 00 142040.068254 399620.569943
2018 08 18 11 59 00 142039.964291 399620.586496
2018 08 19 11 59 00 142040.036906 399620.696199
2018 08 20 11 59 00 142040.060907 399620.499060
2018 08 21 11 59 00 142040.024269 399620.367926
2018 08 22 11 59 00 142040.027822 399620.401641
2018 08 23 11 59 00 142040.001099 399620.513783
2018 08 24 11 59 00 142040.014080 399620.392608
2018 08 25 11 59 00 NaN NaN
2018 08 25 11 59 00 NaN NaN
2018 08 26 11 59 00 NaN NaN
2018 08 27 11 59 00 142040.005848 399620.499895
2018 08 28 11 59 00 142040.105319 399620.581891
2018 08 29 11 59 00 142039.909905 399620.387957
2018 08 30 11 59 00 142039.993778 399620.577103
2018 08 31 11 59 00 142040.159606 399620.738903
2018 09 01 11 59 00 142040.012037 399620.730932
2018 09 02 11 59 00 142040.000499 399620.691752
2018 09 03 11 59 00 142040.108475 399620.922946
2018 09 04 11 59 00 142040.249717 399620.737751
2018 09 05 11 59 00 142040.197983 399620.971428
2018 09 06 11 59 00 142040.102093 399621.029668
2018 09 07 11 59 00 142040.443347 399620.886724
2018 09 08 11 59 00 142040.156081 399620.866129
2018 09 09 11 59 00 142040.371384 399620.915268
2018 09 10 11 59 00 142040.034142 399620.838918
2018 09 11 11 59 00 142039.964096 399620.739174
2018 09 12 11 59 00 142039.642342 399620.935998
2018 09 13 11 59 00 142039.942950 399620.765188
2018 09 14 11 59 00 142040.245218 399621.101298
2018 09 15 11 59 00 142039.397780 399617.714276
2018 09 16 11 59 00 142039.383125 399617.416821
2018 09 17 11 59 00 142039.084097 399617.228186
2018 09 18 11 59 00 142039.137763 399617.016365
2018 09 19 11 59 00 142039.101094 399617.021781
2018 09 20 11 59 00 142039.083493 399616.984270
2018 09 21 11 59 00 142039.055618 399616.866548
2018 09 22 11 59 00 142038.989052 399616.869820
2018 09 23 11 59 00 142039.025723 399617.060112
2018 09 24 11 59 00 142039.002987 399616.918458
2018 09 25 11 59 00 142038.945009 399616.909789
2018 09 26 11 59 00 142038.933081 399617.148679
2018 09 27 11 59 00 142038.972406 399617.020734
2018 09 28 11 59 00 NaN NaN
2018 09 29 11 59 00 NaN NaN
2018 09 30 11 59 00 NaN NaN
2018 10 01 11 59 00 NaN NaN
2018 10 04 11 59 00 142039.285561 399617.344562
2018 10 05 11 59 00 142039.104882 399617.370822
2018 10 06 11 59 00 142039.323516 399617.443468
2018 10 07 11 59 00 142039.427004 399617.511353
2018 10 08 11 59 00 142039.125855 399617.587907
2018 10 09 11 59 00 142039.370249 399617.754473
2018 10 10 11 59 00 142039.521982 399617.701450
2018 10 11 11 59 00 142039.447602 399617.648517
2018 10 12 11 59 00 142039.498659 399617.679028
2018 10 13 11 59 00 142039.443924 399617.859638
2018 10 14 11 59 00 142039.474269 399617.912951
2018 10 15 11 59 00 142039.344160 399617.926678
2018 10 16 11 59 00 142039.607880 399618.079946
2018 10 17 11 59 00 142039.455757 399618.127234
2018 10 18 11 59 00 142039.579443 399618.214168
2018 10 19 11 59 00 142039.967372 399617.869740
2018 10 20 11 59 00 142039.730536 399618.498458
2018 10 21 11 59 00 142039.672323 399618.171669
2018 10 22 11 59 00 142039.713121 399618.440515
2018 10 23 11 59 00 142039.774893 399618.644250
2018 10 24 11 59 00 142039.656977 399618.489788
2018 10 25 11 59 00 142039.992728 399618.585647
2018 10 26 11 59 00 142039.966042 399618.577270
2018 10 27 11 59 00 142039.786647 399618.675973
2018 10 28 11 59 00 142039.699064 399618.672541
2018 10 29 11 59 00 142039.786095 399618.703547
2018 10 30 11 59 00 142039.703066 399618.339408
2018 10 31 11 59 00 142039.697329 399618.193692
2018 11 01 11 59 00 142039.990965 399618.524836
2018 11 02 11 59 00 142039.885614 399618.719308
2018 11 03 11 59 00 142039.856077 399618.632210
2018 11 04 11 59 00 142039.784085 399618.712128
2018 11 05 11 59 00 142039.825590 399618.597076
2018 11 06 11 59 00 142039.727577 399618.757108
2018 11 07 11 59 00 142039.723942 399618.737078
2018 11 08 11 59 00 142039.638827 399618.528509
2018 11 09 11 59 00 142039.378513 399618.434099
2018 11 10 11 59 00 142039.755197 399618.457402
2018 11 11 11 59 00 142039.610174 399618.054041
2018 11 12 11 59 00 142039.657474 399618.340456
2018 11 13 11 59 00 142039.797306 399618.613901
2018 11 14 11 59 00 142039.662347 399618.452954
2018 11 15 11 59 00 142039.803671 399618.530231
2018 11 16 11 59 00 142039.812988 399618.493693
2018 11 17 11 59 00 142039.984951 399618.545386
2018 11 18 11 59 00 142039.806206 399618.078709
2018 11 19 11 59 00 142039.760964 399618.508281
2018 11 20 11 59 00 142039.686399 399618.377791
2018 11 21 11 59 00 142039.749664 399618.591258
2018 11 22 11 59 00 142039.515705 399618.177495
2018 11 23 11 59 00 142039.436363 399618.535110
2018 11 24 11 59 00 142039.535846 399618.379173
2018 11 25 11 59 00 142039.493846 399618.554294
2018 11 26 11 59 00 142039.789843 399618.125430
2018 11 26 11 59 00 142039.789843 399618.125430
2018 11 27 11 59 00 142039.765622 399618.059011
2018 11 28 11 59 00 142039.725605 399618.253468
2018 11 29 11 59 00 142039.920501 399618.485016
2018 11 30 11 59 00 142039.807936 399618.532965
2018 12 01 11 59 00 142039.608707 399618.628433
2018 12 02 11 59 00 142039.929044 399618.635549
2018 12 03 11 59 00 142039.866498 399618.842285
2018 12 04 11 59 00 142039.956209 399618.880199
2018 12 05 11 59 00 142040.191227 399618.973078
2018 12 06 11 59 00 142040.630592 399618.865254
2018 12 07 11 59 00 142040.066966 399618.704768
2018 12 08 11 59 00 142040.126131 399618.677333
2018 12 08 11 59 00 142040.126131 399618.677333
2018 12 09 11 59 00 142040.119034 399618.849999
2018 12 10 11 59 00 142040.133860 399618.361377
2018 12 11 11 59 00 142039.921764 399618.221336
2018 12 12 11 59 00 142039.660822 399618.791594
2018 12 13 11 59 00 142039.965874 399618.716849
2018 12 14 11 59 00 142040.102364 399618.603783
2018 12 15 11 59 00 142040.332566 399618.921921
2018 12 16 11 59 00 142040.253160 399618.776895
2018 12 17 11 59 00 142040.266321 399618.957168
2018 12 18 11 59 00 142040.063789 399618.885852
2018 12 19 11 59 00 142039.972364 399618.608523
2018 12 20 11 59 00 142040.230094 399618.942828
2018 12 21 11 59 00 142040.106853 399618.565231
2018 12 22 11 59 00 142039.644476 399618.897390
2018 12 23 11 59 00 142040.644429 399618.638152
2018 12 24 11 59 00 142040.162921 399618.790642
2018 12 25 11 59 00 142040.169018 399618.979473
2018 12 26 11 59 00 142040.590870 399619.091957
2018 12 27 11 59 00 142040.336021 399619.174928
2018 12 28 11 59 00 142039.937809 399618.881873
2018 12 29 11 59 00 142040.297523 399619.141285
2018 12 30 11 59 00 142040.354440 399618.833288
2018 12 31 11 59 00 142039.854430 399619.096523
2019 01 01 11 59 00 142039.722433 399618.412272
2019 01 02 11 59 00 142040.476680 399619.984610
2019 01 03 11 59 00 142040.350045 399619.368073
2019 01 04 11 59 00 142040.046646 399618.521155
2019 01 05 11 59 00 142040.094499 399618.602856
2019 01 06 11 59 00 142040.214445 399618.793488
2019 01 07 11 59 00 142040.819873 399619.233317
2019 01 08 11 59 00 142040.524343 399619.083286
2019 01 09 11 59 00 142040.276934 399618.889822
2019 01 10 11 59 00 142040.220835 399618.725759
2019 01 11 11 59 00 142040.296438 399619.010498
2019 01 12 11 59 00 142040.106505 399618.934112
2019 01 13 11 59 00 142040.345311 399619.025950
2019 01 14 11 59 00 142040.353037 399619.114245
2019 01 15 11 59 00 142040.330675 399619.042481
2019 01 16 11 59 00 142040.231976 399618.884564
2019 01 17 11 59 00 142040.336943 399618.758015
2019 01 18 11 59 00 142040.484982 399618.672348
2019 01 19 11 59 00 142040.252602 399618.956351
2019 01 20 11 59 00 142040.357889 399618.758623
2019 01 21 11 59 00 142040.413515 399619.035656
2019 01 22 11 59 00 142040.296895 399619.188784
2019 01 23 11 59 00 142040.468641 399619.142131
2019 01 24 11 59 00 142040.335152 399619.428627
2019 01 25 11 59 00 142040.565971 399619.100062
2019 01 26 11 59 00 142040.485708 399619.347383
2019 01 27 11 59 00 142040.631947 399619.093700
2019 01 28 11 59 00 142040.260169 399618.948861
2019 01 29 11 59 00 142039.916159 399619.431683
2019 01 30 11 59 00 142040.169954 399619.311506
2019 01 31 11 59 00 142040.289823 399619.383224
2019 02 01 11 59 00 142040.345760 399619.561101
2019 02 02 11 59 00 142040.437032 399619.431189
2019 02 03 11 59 00 142040.497983 399619.334650
2019 02 05 11 59 00 142040.580387 399620.084543
2019 02 06 11 59 00 142040.659847 399620.159255
2019 02 07 11 59 00 142041.057081 399619.871428
2019 02 08 11 59 00 142040.517460 399620.028074
2019 02 09 11 59 00 142040.701167 399619.833152
2019 02 10 11 59 00 142040.748543 399620.185945
2019 02 11 11 59 00 142040.677046 399620.181788
2019 02 12 11 59 00 142040.849993 399620.308119
2019 02 13 11 59 00 142040.959482 399620.473756
2019 02 14 11 59 00 142041.005081 399620.698668
2019 02 15 11 59 00 142040.833127 399620.754674
2019 02 16 11 59 00 142041.156658 399621.096542
2019 02 17 11 59 00 142041.408261 399621.190613
2019 02 18 11 59 00 142041.977083 399620.816361
2019 02 19 11 59 00 142039.748892 399620.613628
2019 02 20 11 59 00 142039.066419 399620.475087
2019 02 21 11 59 00 142038.789622 399621.133588
2019 02 22 11 59 00 142038.884082 399620.930758
2019 02 23 11 59 00 142038.174891 399620.813242
2019 02 24 11 59 00 142038.266374 399620.392737
2019 02 25 11 59 00 142038.888124 399619.925405
2019 02 26 11 59 00 142038.999478 399620.000645
2019 02 27 11 59 00 142039.047943 399619.846906
2019 02 28 11 59 00 142039.039733 399620.063623
2019 03 01 11 59 00 142038.861981 399620.179149
2019 03 02 11 59 00 142038.985272 399620.037990
2019 03 03 11 59 00 142038.872833 399619.999221
2019 03 04 11 59 00 142038.839539 399620.019075
2019 03 05 11 59 00 142038.676004 399620.128464
2019 03 06 11 59 00 142038.637603 399619.830474
2019 03 07 11 59 00 142038.126843 399619.951327
2019 03 08 11 59 00 142036.836805 399618.871841
2019 03 09 11 59 00 142035.148478 399617.560180
2019 03 10 11 59 00 142037.251724 399617.514453
2019 03 11 11 59 00 142037.576305 399617.600459
2019 03 12 11 59 00 142037.679889 399617.452827
2019 03 13 11 59 00 142037.317738 399618.135496
2019 03 14 11 59 00 142037.726054 399618.186419
2019 03 15 11 59 00 142037.758746 399618.224767
2019 03 16 11 59 00 142038.013656 399618.206022
2019 03 17 11 59 00 142038.545143 399617.806587
2019 03 18 11 59 00 142037.594960 399617.875462
2019 03 19 11 59 00 142038.401559 399618.537304
2019 03 20 11 59 00 142038.236510 399618.665103
2019 03 21 11 59 00 142038.385662 399618.551242
2019 03 22 11 59 00 142038.383193 399618.743619
2019 03 23 11 59 00 142038.812388 399619.206887
2019 03 24 11 59 00 142038.568824 399619.381386
2019 03 25 11 59 00 142038.452797 399619.193433
2019 03 26 11 59 00 142038.515837 399619.417527
2019 03 27 11 59 00 142038.688722 399619.440021
2019 03 28 11 59 00 142038.600501 399619.562039
2019 03 29 11 59 00 142038.684148 399619.516630
2019 03 30 11 59 00 142038.785214 399619.642407
2019 03 31 11 59 00 142038.817466 399620.187986
2019 04 01 11 59 00 142038.574124 399620.039577
2019 04 02 11 59 00 142038.743932 399619.725713
2019 04 03 11 59 00 142038.656171 399620.087809
2019 04 04 11 59 00 142039.128661 399619.919735
2019 04 05 11 59 00 142038.440431 399619.688867
2019 04 06 11 59 00 142038.899753 399620.083286
2019 04 07 11 59 00 142039.029408 399620.023688
2019 04 08 11 59 00 142039.218041 399620.198635
2019 04 09 11 59 00 142039.304541 399620.383463
2019 04 10 11 59 00 142039.198875 399620.109928
2019 04 11 11 59 00 142038.808339 399619.916091
2019 04 12 11 59 00 142039.049094 399619.907729
2019 04 13 11 59 00 142039.081851 399619.777515
2019 04 14 11 59 00 142039.016092 399619.987619
2019 04 15 11 59 00 142039.301861 399620.226831
2019 04 16 11 59 00 142038.964344 399620.001373
2019 04 17 11 59 00 142039.008403 399619.888869
2019 04 18 11 59 00 142039.044720 399619.945907
2019 04 19 11 59 00 142039.012511 399619.948824
2019 04 20 11 59 00 142039.112530 399620.225860
2019 04 21 11 59 00 142039.029505 399620.076787
2019 04 22 11 59 00 142039.018398 399620.153144
2019 04 23 11 59 00 142038.929286 399619.919247
2019 04 24 11 59 00 142038.831107 399620.019373
2019 04 25 11 59 00 142039.010835 399620.273692
2019 04 26 11 59 00 142039.086636 399620.107942
2019 04 27 11 59 00 142039.041177 399620.020098
2019 04 28 11 59 00 142038.974822 399619.894605
2019 04 29 11 59 00 142038.400472 399619.583720
2019 04 30 11 59 00 142038.991648 399620.029581
2019 05 01 11 59 00 142039.291183 399620.141385
2019 05 02 11 59 00 142039.205429 399620.105323
2019 05 03 11 59 00 142039.045741 399620.147623
2019 05 04 11 59 00 142039.004638 399620.069011
2019 05 05 11 59 00 142039.371982 399620.121790
2019 05 06 11 59 00 142038.970964 399620.086913
2019 05 07 11 59 00 142039.046549 399620.202422
2019 05 08 11 59 00 142039.268312 399620.497639
2019 05 09 11 59 00 142039.110006 399620.523181
2019 05 10 11 59 00 142039.219863 399620.329584
2019 05 11 11 59 00 142039.106078 399620.315674
2019 05 12 11 59 00 142039.223970 399620.357858
2019 05 13 11 59 00 142039.232983 399620.430546
2019 05 14 11 59 00 142038.735055 399620.507047
2019 05 15 11 59 00 142039.263331 399620.346270
2019 05 16 11 59 00 142039.366301 399620.641642
2019 05 17 11 59 00 142039.505517 399620.551043
2019 05 18 11 59 00 142039.442130 399620.425282
2019 05 19 11 59 00 142039.335747 399619.798111
2019 05 20 11 59 00 142039.684300 399620.806993
2019 05 21 11 59 00 142039.376176 399620.806493
2019 05 22 11 59 00 142039.459786 399620.865296
2019 05 23 11 59 00 142039.367006 399620.995367
2019 05 24 11 59 00 142039.403057 399620.666040
2019 05 25 11 59 00 142039.572252 399621.191156
2019 05 26 11 59 00 142039.488718 399621.412168
2019 05 27 11 59 00 142039.824775 399621.429079
2019 05 28 11 59 00 142039.837532 399621.585719
2019 05 29 11 59 00 142039.888391 399621.689929
2019 05 30 11 59 00 142039.754345 399621.809275
2019 05 31 11 59 00 142039.805182 399621.831586
2019 06 01 11 59 00 142039.818948 399622.126770
2019 06 02 11 59 00 142039.914799 399622.134393
2019 06 03 11 59 00 142040.335156 399622.666684
2019 06 04 11 59 00 142040.119551 399622.698964
2019 06 05 11 59 00 142040.337977 399622.842363
2019 06 06 11 59 00 142040.456287 399622.824163
