################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.GIPSYX} GNSS GIPSYX PdF OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. BOMG
# FILENAME: BASELINES_BOMG_all.txt
#
#
# CREATED: 19-Jan-2022 08:52:40 by sysop@pitondescalumets
# COPYRIGHT: 2022, OVPF-IPGP
################################################################################
#
year month day hour minute second BOMG-BORG_(cm) BOMG-DERG_(cm) BOMG-DSRG_(cm)
2013 06 03 07 45 00 78322.662075 118881.526641 125210.013326
2013 06 04 23 55 00 78323.032016 118881.275385 125210.045559
2013 06 05 23 55 00 78322.736347 118881.121233 125209.918502
2013 06 06 23 55 00 78322.744739 118881.190218 125209.729213
2013 06 07 23 55 00 78322.717448 118881.347833 125209.852329
2013 06 08 23 55 00 78322.875618 118881.203432 125209.760175
2013 06 09 23 55 00 78322.754274 118880.997897 125209.836489
2013 06 10 23 55 00 78322.836710 118881.158705 125209.872827
2013 06 11 23 55 00 78322.814607 118881.114843 125209.887529
2013 06 12 23 55 00 78322.759708 118881.092472 125209.840572
2013 06 13 23 55 00 78322.684076 118880.913024 125209.696583
2013 06 14 23 55 00 78322.700330 118880.958309 125209.706500
2013 06 15 23 55 00 78322.634237 118880.867968 125209.817269
2013 06 16 23 55 00 78322.603582 118881.231205 125209.831660
2013 06 17 23 55 00 78322.633143 118881.026364 125209.780615
2013 06 18 23 55 00 78322.687651 118881.023041 125209.614890
2013 06 19 23 55 00 78322.731241 118881.017721 125209.712742
2013 06 20 23 55 00 78322.655932 118880.934731 125209.678718
2013 06 21 23 55 00 78322.929638 118881.132779 125209.930230
2013 06 22 23 55 00 78322.494727 118881.107244 125209.706114
2013 06 23 23 55 00 78322.602629 118881.104714 125209.750624
2013 06 24 23 55 00 78322.542849 118880.917011 125209.617437
2013 06 25 23 55 00 78322.719231 118880.953763 125209.523517
2013 06 26 23 55 00 78322.481235 118880.991013 125209.331501
2013 06 27 23 55 00 78322.461640 118881.027745 125209.453946
2013 06 28 23 55 00 78322.494809 118880.958534 125209.537740
2013 06 29 23 55 00 78322.569838 118881.090673 125209.540718
2013 06 30 23 55 00 78322.594304 118881.162147 125209.466494
2013 07 01 23 55 00 78322.608623 118881.100904 125209.393072
2013 07 02 23 55 00 78322.733684 118881.021063 125209.446292
2013 07 03 23 55 00 78322.581909 118881.037264 125209.433767
2013 07 04 23 55 00 78322.666628 118881.346088 125209.628253
2013 07 05 23 55 00 78322.743846 118881.334597 125209.613925
2013 07 06 23 55 00 78322.809258 118881.380608 125209.386600
2013 07 07 23 55 00 78322.798869 118881.332278 125209.484497
2013 07 08 23 55 00 78322.606093 118881.281255 125209.363985
2013 07 09 23 55 00 78322.566089 118881.254225 125209.338182
2013 07 10 23 55 00 78322.385947 118881.336285 125209.358538
2013 07 11 23 55 00 78322.542888 118881.448001 125209.211512
2013 07 12 23 55 00 78322.582230 118881.315586 125209.440046
2013 07 13 23 55 00 78322.605239 118881.548157 125209.596910
2013 07 14 23 55 00 78322.531802 118881.317771 125209.396935
2013 07 15 23 55 00 78322.648781 118881.271936 125209.374051
2013 07 16 23 55 00 78322.759624 118881.523033 125209.468339
2013 07 17 23 55 00 78322.603086 118881.400187 125209.302001
2013 07 18 23 55 00 78322.982042 118881.692008 125209.596383
2013 07 19 23 55 00 78322.687784 118881.591574 125209.478191
2013 07 20 23 55 00 78322.427020 118881.406144 125209.289816
2013 07 21 23 55 00 78322.453034 118881.463439 125209.400193
2013 07 22 23 55 00 78322.394538 118881.225949 125209.303961
2013 07 23 23 55 00 78322.616407 118881.353912 125209.374001
2013 07 24 23 55 00 78322.601269 118881.513528 125209.462464
2013 07 25 23 55 00 78322.641098 118881.545761 125209.468312
2013 07 26 23 55 00 78322.577897 118881.676930 125209.444870
2013 07 27 23 55 00 78322.495414 118881.642833 125209.333095
2013 07 28 23 55 00 78322.646765 118881.496822 125209.422336
2013 07 29 23 55 00 78322.525524 118881.658631 125209.272242
2013 07 30 23 55 00 78322.521965 118881.650775 125209.221823
2013 07 31 06 45 00 78322.450553 118881.310518 125208.966610
2013 08 01 23 55 00 78322.549174 118881.665117 125209.313570
2013 08 02 23 55 00 78322.655413 118881.854261 125209.269762
2013 08 03 23 55 00 78322.469705 118881.935245 125209.311896
2013 08 04 23 55 00 78322.613584 118882.007893 125209.310957
2013 08 05 23 55 00 78322.445840 118881.930916 125209.309932
2013 08 06 23 55 00 78322.502540 118881.810466 125209.327473
2013 08 07 23 55 00 78322.520200 118881.699807 125209.197051
2013 08 08 23 55 00 78322.643261 118881.935351 125209.301680
2013 08 09 23 55 00 78322.519579 118881.848481 125209.215822
2013 08 10 09 25 00 78322.362996 118882.250952 125209.372712
2013 08 11 23 55 00 78322.671991 118881.812433 125209.248926
2013 08 12 23 55 00 78322.460093 118881.775527 125209.192867
2013 08 13 23 55 00 78322.484416 118882.062998 125209.196888
2013 08 14 23 55 00 78322.643119 118882.081241 125209.186273
2013 08 15 23 55 00 78322.549946 118882.042876 125209.215917
2013 08 16 23 55 00 78322.614038 118882.131911 125209.234000
2013 08 17 23 55 00 78322.543773 118881.963443 125209.164575
2013 08 18 23 55 00 78322.341048 118881.975271 125209.193662
2013 08 19 23 55 00 78322.384226 118881.896068 125209.090049
2013 08 20 23 55 00 78322.580869 118881.966418 125209.154011
2013 08 21 23 55 00 78322.304217 118882.027344 125209.124264
2013 08 22 23 55 00 78322.421027 118881.957808 125209.052876
2013 08 23 23 55 00 78322.529236 118882.100997 125209.049498
2013 08 24 23 55 00 78322.644925 118882.123050 125209.106087
2013 08 25 23 55 00 78322.409654 118882.224145 125209.089150
2013 08 26 23 55 00 78322.775372 118882.287692 125209.301076
2013 08 27 23 55 00 78322.484039 118882.341396 125209.124508
2013 08 28 23 55 00 78322.360124 118882.271122 125208.993382
2013 08 29 23 55 00 78322.500924 118882.295270 125208.940581
2013 08 30 23 55 00 78322.423966 118882.157348 125208.979537
2013 08 31 23 55 00 78322.390506 118882.314704 125209.057696
2013 09 01 23 55 00 78322.675728 118882.288053 125209.208355
2013 09 02 23 55 00 78322.578908 118882.156016 125209.085805
2013 09 03 23 55 00 78322.327021 118882.119049 125209.008913
2013 09 04 23 55 00 78322.268452 118882.107155 125208.954945
2013 09 05 23 55 00 78322.391515 118882.211581 125209.048318
2013 09 06 23 55 00 78322.478128 118882.167017 125209.010790
2013 09 07 23 55 00 78322.455553 118882.189494 125208.930630
2013 09 08 23 55 00 78322.605683 118882.095658 125208.961218
2013 09 09 23 55 00 78322.584812 118882.217472 125209.008480
2013 09 10 23 55 00 78322.543695 118882.289582 125208.901730
2013 09 11 23 55 00 78322.573066 118882.507491 125208.930963
2013 09 12 23 55 00 78322.607650 118882.396077 125209.067262
2013 09 13 23 55 00 78322.541525 118882.404924 125209.011343
2013 09 14 23 55 00 78322.636689 118882.495972 125209.036596
2013 09 15 23 55 00 78322.548196 118882.337833 125208.966453
2013 09 16 23 55 00 78322.385771 118882.312904 125208.959550
2013 09 17 23 55 00 78322.600941 118882.512116 125208.939968
2013 09 18 23 55 00 78322.708560 118882.441028 125209.105134
2013 09 19 23 55 00 78322.562933 118882.533681 125208.839406
2013 09 20 23 55 00 78322.554953 118882.586368 125208.886571
2013 09 21 23 55 00 78322.666490 118882.738866 125209.122533
2013 09 22 23 55 00 78322.522894 118882.612668 125209.031771
2013 09 23 23 55 00 78322.540267 118882.746299 125208.979436
2013 09 24 23 55 00 78322.548483 118882.672407 125208.791332
2013 09 25 23 55 00 78322.655439 118882.753893 125208.806921
2013 09 26 23 55 00 78322.417978 118882.811562 125208.916462
2013 09 27 23 55 00 78322.542216 118882.599837 125208.880137
2013 09 28 23 55 00 78322.911007 118882.648690 125208.851607
2013 09 29 23 55 00 78322.254030 118882.581897 125208.678472
2013 09 30 23 55 00 78322.531359 118882.596593 125208.712049
2013 10 01 23 55 00 78322.436783 118882.556709 125208.904315
2013 10 02 23 55 00 78322.537091 118882.682838 125208.944736
2013 10 03 23 55 00 78322.560652 118882.701179 125208.782767
2013 10 04 23 55 00 78322.479816 118882.757222 125208.826796
2013 10 05 23 55 00 78322.447690 118882.672165 125208.752725
2013 10 06 23 55 00 78322.538924 118882.839269 125208.871032
2013 10 07 23 55 00 78322.626992 118882.819963 125208.718240
2013 10 08 23 55 00 78322.578170 118882.906398 125208.709644
2013 10 09 23 55 00 78322.553568 118883.194053 125208.700237
2013 10 10 23 55 00 78322.532584 118882.903646 125208.837672
2013 10 11 23 55 00 78322.591734 118882.899796 125208.840095
2013 10 12 23 55 00 78322.468042 118882.791273 125208.737308
2013 10 13 23 55 00 78322.404527 118882.898989 125208.657933
2013 10 14 23 55 00 78322.440495 118882.880323 125208.623332
2013 10 15 23 55 00 78322.441905 118882.925090 125208.416693
2013 10 16 23 55 00 78322.488014 118882.849739 125208.171857
2013 10 17 23 55 00 78322.414228 118882.791022 125208.070313
2013 10 18 23 55 00 78322.486506 118882.917147 125208.198814
2013 10 19 23 55 00 78322.618327 118883.225308 125208.211760
2013 10 20 23 55 00 78322.623215 118883.029614 125208.179155
2013 10 21 23 55 00 78322.345527 118883.008200 125208.004813
2013 10 22 23 55 00 78322.387901 118883.168531 125208.014664
2013 10 23 23 55 00 78322.459851 118882.983938 125208.134819
2013 10 24 23 55 00 78322.511657 118883.090275 125208.247903
2013 10 25 23 55 00 78322.582097 118883.123762 125208.174177
2013 10 26 23 55 00 78322.470197 118883.221022 125208.438127
2013 10 27 23 55 00 78322.222000 118883.051414 125208.164674
2013 10 28 23 55 00 78322.687802 118883.027552 125208.310673
2013 10 29 23 55 00 78322.319127 118883.087833 125208.095414
2013 10 30 23 55 00 78322.003293 118883.099308 125207.676293
2013 10 31 23 55 00 78322.339510 118882.749173 125207.833832
2013 11 01 23 55 00 78322.311970 118882.917898 125207.890497
2013 11 02 23 55 00 78322.571356 118882.760865 125208.057533
2013 11 03 23 55 00 78322.842178 118882.982516 125208.249032
2013 11 04 23 55 00 78322.370001 118883.111499 125208.058403
2013 11 05 23 55 00 78322.400787 118883.236382 125208.004396
2013 11 06 23 55 00 78322.421222 118883.176237 125208.044462
2013 11 07 23 55 00 78322.372011 118883.317691 125208.211184
2013 11 08 23 55 00 78322.293372 118883.184221 125207.995817
2013 11 09 23 55 00 78322.542130 118883.146756 125208.186173
2013 11 10 23 55 00 78322.547586 118883.133060 125208.361388
2013 11 11 23 55 00 78322.360314 118883.186881 125208.147830
2013 11 12 23 55 00 78322.260776 118883.211011 125207.984095
2013 11 13 23 55 00 78322.361026 118883.196140 125207.990719
2013 11 14 23 55 00 78322.034716 118882.836641 125207.536583
2013 11 15 23 55 00 78322.421374 118882.869473 125207.782754
2013 11 16 23 55 00 78322.374896 118883.214515 125207.966927
2013 11 17 23 55 00 78322.415712 118883.327545 125207.942492
2013 11 18 23 55 00 78322.215425 118883.374336 125207.905639
2013 11 19 23 55 00 78322.118257 118883.439668 125207.816609
2013 11 20 23 55 00 78322.177502 118883.338713 125207.797761
2013 11 21 23 55 00 78322.228108 118883.549379 125207.812185
2013 11 22 23 55 00 78322.271179 118883.475631 125207.967559
2013 11 23 23 55 00 78322.187194 118883.563008 125207.995765
2013 11 24 23 55 00 78322.428500 118883.357689 125208.198812
2013 11 25 23 55 00 78322.265010 118883.129287 125207.779626
2013 11 26 23 55 00 78322.093770 118883.262363 125207.807063
2013 11 27 23 55 00 78322.200240 118883.219870 125207.741982
2013 11 28 23 55 00 78322.149662 118883.256632 125207.760672
2013 11 29 23 55 00 78322.377678 118883.271941 125207.994262
2013 11 30 23 55 00 78322.232087 118883.269370 125207.706716
2013 12 01 23 55 00 78322.221595 118883.386602 125207.812511
2013 12 02 23 55 00 78322.099574 118883.300781 125207.720099
2013 12 03 23 55 00 78322.118569 118883.423989 125207.845215
2013 12 04 23 55 00 78322.454654 118883.619524 125207.978188
2013 12 05 23 55 00 78322.247958 118883.650838 125207.947213
2013 12 06 23 55 00 78322.184264 118883.569955 125207.743353
2013 12 07 23 55 00 78322.130035 118883.341670 125207.851723
2013 12 08 23 55 00 78322.230125 118883.343828 125207.702211
2013 12 09 23 55 00 78321.968203 118883.429888 125207.658169
2013 12 10 23 55 00 78322.401081 118883.599488 125207.935915
2013 12 11 23 55 00 78322.179745 118883.647995 125207.630471
2013 12 12 23 55 00 78322.207429 118883.604337 125207.737830
2013 12 13 23 55 00 78322.224377 118883.589850 125207.721893
2013 12 14 23 55 00 78322.284212 118883.601288 125207.901154
2013 12 15 23 55 00 78322.436617 118883.623906 125207.931537
2013 12 16 23 55 00 78322.519275 118883.712912 125208.153368
2013 12 17 23 55 00 78322.031515 118883.916901 125207.887175
2013 12 18 23 55 00 78322.113483 118883.735567 125207.738483
2013 12 19 23 55 00 78322.245044 118883.957933 125207.831627
2013 12 20 23 55 00 78322.152142 118883.768092 125207.632588
2013 12 21 23 55 00 78322.250085 118883.743213 125207.646608
2013 12 22 23 55 00 78322.090564 118883.728778 125207.506529
2013 12 23 23 55 00 78322.247346 118883.890088 125207.737286
2013 12 24 23 55 00 78322.250409 118883.757345 125207.841924
2013 12 25 23 55 00 78322.358663 118884.058528 125208.037683
2013 12 26 23 55 00 78322.244857 118883.837431 125207.714013
2013 12 27 23 55 00 78322.295056 118883.733019 125207.682676
2013 12 28 23 55 00 78322.022364 118883.893135 125207.685056
2013 12 29 23 55 00 78322.122144 118884.160160 125207.621476
2013 12 30 23 55 00 78322.003900 118883.942866 125207.714691
2013 12 31 23 55 00 78322.239329 118884.422283 125207.767273
2014 01 01 23 55 00 78322.075177 118884.328134 125207.653619
2014 01 02 23 55 00 78322.106173 118884.231671 125207.897518
2014 01 03 23 55 00 78321.834186 118883.997782 125207.593611
2014 01 04 23 55 00 78322.144532 118883.892987 125207.604295
2014 01 05 23 55 00 78321.995620 118883.961633 125207.579550
2014 01 06 23 55 00 78321.978375 118884.001860 125207.570593
2014 01 07 23 55 00 78322.079930 118883.920088 125207.568296
2014 01 08 23 55 00 78322.188783 118883.989422 125207.489373
2014 01 09 23 55 00 78321.978587 118884.210781 125207.567151
2014 01 10 23 55 00 78321.897112 118884.209250 125207.414785
2014 03 05 23 55 00 78321.973745 118885.178866 125207.095979
2014 03 06 23 55 00 78321.658337 118885.202246 125206.825720
2014 03 07 23 55 00 78321.906220 118884.784042 125206.794301
2014 03 08 23 55 00 78321.811046 118885.266491 125207.152063
2014 03 09 23 55 00 78321.909239 118885.129202 125207.105912
2014 03 10 23 55 00 78321.641294 118884.979253 125206.913935
2014 03 11 23 55 00 78322.154974 118885.397663 125207.362796
2014 03 12 23 55 00 78321.822686 118885.276620 125207.220133
2014 03 13 23 55 00 78322.025864 118885.229101 125207.180300
2014 03 14 23 55 00 78321.841602 118885.123995 125207.022489
2014 03 15 23 55 00 78321.835798 118884.852621 125206.765461
2014 03 16 23 55 00 78321.791710 118884.887388 125206.618803
2014 03 17 23 55 00 78321.917346 118885.025425 125207.041515
2014 03 18 23 55 00 78321.908762 118885.178244 125206.969348
2014 03 19 23 55 00 78322.397840 118885.152607 125207.111110
2014 03 20 23 55 00 78322.379053 118884.540448 125206.935279
2014 03 21 23 55 00 78322.105533 118885.363493 125206.963055
2014 03 22 23 55 00 78321.899241 118885.238307 125206.962835
2014 03 23 23 55 00 78321.837474 118885.596573 125206.831530
2014 03 24 23 55 00 78322.205491 118885.499062 125207.290813
2014 03 25 23 55 00 78321.935521 118885.440957 125207.234674
2014 03 26 23 55 00 78322.023706 118885.333029 125207.096283
2014 03 27 23 55 00 78321.848246 118885.255409 125206.787494
2014 03 28 23 55 00 78322.075525 118885.136147 125206.935280
2014 03 29 23 55 00 78322.079035 118885.224224 125206.904576
2014 03 30 23 55 00 78322.149650 118885.380368 125206.975476
2014 03 31 23 55 00 78321.992023 118885.599935 125206.857308
2014 04 01 23 55 00 78322.151578 118885.314624 125206.772016
2014 04 02 23 55 00 78322.236892 118885.353506 125206.992657
2014 04 03 23 55 00 78322.147116 118885.466201 125207.227278
2014 04 04 23 55 00 78322.128332 118885.864533 125207.103852
2014 04 05 23 55 00 78322.168765 118885.356459 125207.096515
2014 04 06 23 55 00 78322.242670 118885.385337 125207.236957
2014 04 07 23 55 00 78322.040515 118885.600864 125207.171629
2014 04 08 23 55 00 78322.309153 118885.282043 125207.243376
2014 04 09 23 55 00 78322.100080 118885.288400 125206.963828
2014 04 10 23 55 00 78321.931894 118885.620852 125206.962722
2014 04 11 23 55 00 78321.687613 118885.474167 125206.661694
2014 04 12 23 55 00 78322.004662 118885.081638 125206.819827
2014 04 13 23 55 00 78321.823597 118885.605903 125207.037867
2014 04 14 23 55 00 78321.570448 118885.799988 125206.454649
2014 04 15 23 55 00 78322.376393 118885.275199 125207.184807
2014 04 16 23 55 00 78322.342121 118885.198214 125207.096303
2014 04 17 23 55 00 78322.228773 118885.395202 125207.008753
2014 04 18 23 55 00 78321.829902 118885.582008 125206.908678
2014 04 19 23 55 00 78321.959076 118885.274598 125207.074902
2014 04 20 23 55 00 78321.726945 118885.463838 125206.737333
2014 04 21 23 55 00 78321.897008 118885.435631 125207.013665
2014 04 22 23 55 00 78321.881273 118885.535493 125206.789244
2014 04 23 23 55 00 78321.984953 118885.360422 125206.805229
2014 04 24 23 55 00 78321.932697 118885.625024 125206.949925
2014 04 25 23 55 00 78322.005971 118885.294989 125206.700754
2014 04 26 23 55 00 78321.909842 118885.616259 125206.504805
2014 04 27 23 55 00 78322.047528 118885.372205 125206.854686
2014 04 28 23 55 00 78321.895925 118885.844571 125206.744252
2014 04 29 23 55 00 78322.220203 118885.889451 125207.056782
2014 04 30 23 55 00 78322.074567 118885.654963 125206.837478
2014 05 01 23 55 00 78322.047195 118885.609469 125206.919555
2014 05 02 23 55 00 78321.816453 118885.796436 125206.804777
2014 05 03 23 55 00 78322.037015 118885.815871 125206.923532
2014 05 04 23 55 00 78322.032417 118885.782276 125206.888960
2014 05 05 23 55 00 78321.999413 118885.789640 125207.173278
2014 05 06 23 55 00 78321.789396 118885.890916 125206.755119
2014 05 07 23 55 00 78322.082955 118885.756777 125206.473225
2014 05 08 23 55 00 78321.879935 118885.510085 125206.468799
2014 05 09 23 55 00 78321.729367 118885.348757 125206.423814
2014 05 10 23 55 00 78322.077564 118885.537065 125206.773947
2014 05 11 23 55 00 78322.203986 118885.645257 125206.851665
2014 05 12 23 55 00 78321.938270 118885.737961 125206.547398
2014 05 13 23 55 00 78322.180641 118885.698614 125207.029462
2014 05 14 23 55 00 78322.195215 118885.488840 125207.084975
2014 05 15 23 55 00 78322.065671 118885.866966 125206.817176
2014 05 16 23 55 00 78322.546468 118885.951033 125207.224211
2014 05 17 23 55 00 78322.167933 118885.953381 125206.929551
