################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.GIPSYX} GNSS GIPSYX PdF OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. SNEG
# FILENAME: BASELINES_SNEG_all.txt
#
#
# CREATED: 01-Feb-2024 13:08:01 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS SNEG-BORG_(cm)_gipsyx SNEG-DERG_(cm)_gipsyx SNEG-DSRG_(cm)_gipsyx
2016 03 09 23 55 00 139607.340670 41623.963367 115889.201368
2016 03 10 23 55 00 139607.397551 41623.824796 115889.055821
2016 03 11 23 55 00 139607.631165 41623.909729 115889.165834
2016 03 12 23 55 00 139607.814972 41623.914783 115889.346135
2016 03 13 23 55 00 139607.713091 41623.883979 115889.086338
2016 03 14 23 55 00 139607.589448 41623.922692 115889.129174
2016 03 15 23 55 00 139607.597888 41623.957230 115889.318510
2016 03 16 23 55 00 139607.376045 41623.983222 115889.182705
2016 03 17 19 20 00 139607.637670 41623.827004 115889.295026
2016 03 18 23 55 00 139607.505824 41623.851900 115889.067541
2016 03 19 23 55 00 139607.468882 41623.893338 115889.043772
2016 03 20 23 55 00 139607.161693 41623.809589 115888.997729
2016 03 21 23 55 00 139607.295159 41623.844133 115889.003678
2016 03 22 23 55 00 139607.532947 41623.817073 115889.018657
2016 03 23 23 55 00 139607.566858 41623.759997 115888.991219
2016 03 24 23 55 00 139607.404734 41623.942717 115889.146403
2016 03 25 23 55 00 139607.178653 41623.830902 115888.780356
2016 03 26 23 55 00 139607.511330 41623.904742 115888.987602
2016 03 27 23 55 00 139607.506105 41623.946759 115889.025035
2016 03 28 23 55 00 139607.522830 41623.854202 115889.013331
2016 03 29 23 55 00 139607.325014 41623.903880 115889.054590
2016 03 30 23 55 00 139607.377094 41623.917701 115889.023716
2016 03 31 23 55 00 139607.443166 41623.903046 115889.182178
2016 04 01 16 05 00 139607.359237 41623.940417 115889.090576
2016 04 02 20 50 00 139607.349215 41623.727854 115888.824631
2016 04 03 00 45 00 NaN NaN NaN
2016 04 07 23 55 00 139607.685602 41623.760814 115889.051258
2016 04 08 23 55 00 139607.508098 41623.812670 115889.049096
2016 04 09 23 55 00 139607.576060 41623.783775 115888.968033
2016 04 10 23 55 00 139607.567849 41623.928489 115889.033026
2016 04 11 23 55 00 139607.313701 41623.773315 115888.859016
2016 04 12 23 55 00 139607.548463 41623.944135 115889.247670
2016 04 13 23 55 00 139607.313478 41624.101926 115889.158446
2016 04 14 23 55 00 139607.387748 41624.005979 115889.084218
2016 04 15 23 55 00 139606.931814 41623.967773 115888.962451
2016 04 16 23 55 00 139607.490223 41624.091284 115889.236476
2016 04 17 23 55 00 139607.354171 41623.824465 115888.920350
2016 04 18 07 05 00 139607.288754 41623.627377 115888.740921
2016 04 19 23 55 00 139607.287514 41623.832918 115888.815709
2016 04 20 23 55 00 139607.352337 41623.889450 115888.824868
2016 04 21 23 55 00 139607.362760 41623.628611 115888.891395
2016 04 22 23 55 00 139607.330087 41623.813890 115888.818793
2016 04 23 23 55 00 139607.194485 41623.862572 115888.979343
2016 04 24 23 55 00 139607.344351 41623.853852 115888.932091
2016 04 25 23 55 00 139607.167246 41623.878432 115888.730524
2016 04 26 23 55 00 139607.288460 41623.831854 115888.912775
2016 04 27 23 55 00 139607.143298 41623.815977 115888.610355
2016 04 28 23 55 00 139607.308417 41624.012990 115889.102055
2016 04 29 23 55 00 139607.223110 41623.853880 115889.008426
2016 04 30 23 55 00 139607.225961 41623.900146 115888.803969
2016 05 01 23 55 00 139607.294746 41623.877189 115888.643418
2016 05 02 23 55 00 139607.228082 41623.779568 115888.807544
2016 05 03 23 55 00 139607.069304 41623.741911 115888.697244
2016 05 04 23 55 00 139607.094395 41623.802416 115888.666210
2016 05 05 23 55 00 139607.155999 41623.696925 115888.671838
2016 05 06 23 55 00 139607.539315 41623.837890 115888.680967
2016 05 07 23 55 00 139607.487254 41623.721356 115888.749928
2016 05 08 23 55 00 139607.332543 41623.752573 115888.792225
2016 05 09 23 55 00 139607.416716 41623.935786 115888.960765
2016 05 10 23 55 00 139607.307039 41623.931377 115888.942193
2016 05 11 23 55 00 139607.248231 41623.899258 115888.905272
2016 05 12 23 55 00 139607.006196 41624.078777 115888.961649
2016 05 13 23 55 00 139607.202303 41624.162275 115889.119701
2016 05 14 23 55 00 139607.162605 41623.939733 115888.945130
2016 05 15 23 55 00 139607.119377 41623.869495 115888.947063
2016 05 16 23 55 00 139607.031272 41623.862926 115888.925517
2016 05 17 23 55 00 139607.314148 41623.886878 115888.901804
2016 05 18 23 55 00 139607.406093 41624.006019 115888.948842
2016 05 19 23 55 00 139607.773709 41623.903445 115889.518349
2016 05 20 23 55 00 NaN 41624.025148 115889.326723
2016 05 21 23 55 00 NaN 41624.132091 115889.134222
2016 05 22 23 55 00 139607.800773 41624.104493 115889.318687
2016 05 23 23 55 00 139607.763213 41624.203680 115889.713314
2016 05 24 02 15 00 139607.379717 41624.310055 115889.466561
2016 05 25 23 55 00 139608.164311 41624.237435 115889.792826
2016 05 26 23 55 00 139610.643867 41620.024511 115893.301871
2016 05 27 23 55 00 139610.973985 41620.106239 115893.927253
2016 05 28 23 55 00 139610.882397 41620.059313 115893.876062
2016 05 29 23 55 00 139610.964659 41620.073538 115894.049906
2016 05 30 23 55 00 139610.976594 41620.124872 115894.093105
2016 05 31 15 20 00 139611.036431 41620.123318 115894.120963
2016 06 01 23 55 00 139611.341910 41620.390655 115894.623545
2016 06 02 23 55 00 139611.615566 41620.505324 115894.671190
2016 06 03 23 55 00 139611.462119 41620.528540 115895.059685
2016 06 04 23 55 00 139611.495336 41620.460307 115894.896742
2016 06 05 23 55 00 139611.649972 41620.506419 115895.378040
2016 06 06 23 55 00 139611.832908 41620.489361 115895.058701
2016 06 07 23 55 00 139612.355157 41620.555511 115895.487314
2016 06 08 23 55 00 139612.194572 41620.770382 115895.536734
2016 06 09 23 55 00 139612.230117 41620.658970 115895.627298
2016 06 10 23 55 00 139612.252436 41620.748598 115895.632506
2016 06 11 23 55 00 139612.411267 41620.765498 115895.736886
2016 06 12 23 55 00 139612.554707 41620.704001 115895.774279
2016 06 13 23 55 00 139613.146523 41620.871496 115896.229376
2016 06 14 23 55 00 139612.693598 41620.855317 115896.027016
2016 06 15 23 55 00 139612.658057 41621.052871 115896.128045
2016 06 16 03 30 00 139612.503834 41620.714428 115895.784085
2016 06 17 23 55 00 139612.773928 41620.952635 115896.121366
2016 06 18 18 50 00 139612.732869 41620.991472 115896.179044
2016 06 19 16 15 00 139612.447264 41621.210982 115896.093219
2016 06 20 23 55 00 139612.640852 41621.036873 115896.144676
2016 06 21 23 55 00 139612.630299 41621.010203 115896.176187
2016 06 22 23 55 00 139612.673813 41620.883304 115896.120280
2016 06 23 23 55 00 139612.668670 41620.922720 115896.081836
2016 06 24 23 55 00 139612.799203 41620.956642 115896.195473
2016 06 25 23 55 00 139612.764854 41621.022779 115896.231039
2016 06 26 23 55 00 139612.785003 41621.030023 115896.116489
2016 06 27 23 55 00 139612.803750 41620.911802 115896.121328
2016 06 28 23 55 00 139612.729934 41620.874262 NaN
2016 06 29 23 55 00 139612.649335 41620.866871 NaN
2016 06 30 23 55 00 139612.651058 41620.916938 115895.981941
2016 07 01 23 55 00 139612.893598 41621.072532 115896.250869
2016 07 02 23 55 00 139612.739080 41620.936421 115896.029116
2016 07 03 23 55 00 139612.595518 41620.829706 115895.966260
2016 07 04 23 55 00 139612.500214 41620.986824 115896.025573
2016 07 05 23 55 00 139612.544115 41621.200081 115896.177710
2016 07 06 23 55 00 139612.646351 41621.075173 115896.423062
2016 07 07 23 55 00 139612.744532 41620.958883 115896.297784
2016 07 08 23 55 00 139612.614589 41620.956440 115895.974885
2016 07 09 23 55 00 139612.564961 41620.927376 115896.019661
2016 07 10 23 55 00 139612.704446 41620.912718 115896.102999
2016 07 11 23 55 00 139612.823457 41620.957105 115896.114218
2016 07 12 23 55 00 139612.959094 41621.008193 115896.220424
2016 07 13 23 55 00 139612.952439 41621.018511 115896.356666
2016 07 14 23 55 00 139612.995776 41621.198132 115896.599560
2016 07 15 23 55 00 139613.062106 41621.420336 115896.922082
2016 07 16 23 55 00 139613.072759 41621.382680 115896.799019
2016 07 17 23 55 00 139612.978829 41621.216385 115896.718300
2016 07 18 23 55 00 139612.969827 41621.181368 115896.784610
2016 07 19 23 55 00 139613.070859 41621.368922 115896.854893
2016 07 20 23 55 00 139613.076098 41621.328416 115896.828788
2016 07 21 23 55 00 139613.310837 41621.146238 115896.843194
2016 07 22 23 55 00 139613.421023 41621.253462 115896.885203
2016 07 23 23 55 00 139613.470805 41621.295683 115897.125693
2016 07 24 23 55 00 139613.420376 41621.245880 115897.015565
2016 07 25 23 55 00 139613.303513 41621.313944 115897.104225
2016 07 26 23 55 00 139613.590769 41621.382683 115897.071448
2016 07 27 23 55 00 139613.836862 41621.343889 115897.205423
2016 07 28 23 55 00 139613.858744 41621.360342 115897.286688
2016 07 29 23 55 00 139613.608984 41621.381852 115897.309090
2016 07 30 23 55 00 139613.733901 41621.297097 115897.181810
2016 07 31 23 55 00 139613.770068 41621.343833 115897.088883
2016 08 01 23 55 00 139613.855604 41621.216608 115897.249453
2016 08 02 23 55 00 139613.689463 41621.380354 115897.323591
2016 08 03 23 55 00 139613.766797 41621.309949 115897.262171
2016 08 04 23 55 00 139613.667274 41621.295888 115897.197389
2016 08 05 18 25 00 139613.480671 41621.494754 115897.144180
2016 08 06 23 55 00 139613.663554 41621.331823 115897.206215
2016 08 07 15 30 00 139613.779136 41621.286447 115897.171896
2016 08 08 10 50 00 139613.436464 41621.568122 115897.140597
2016 08 09 23 55 00 139613.415441 41621.482380 115897.142323
2016 08 10 11 05 00 139613.704750 41621.533538 115897.466705
2016 08 11 23 55 00 139613.425351 41621.395698 115897.110634
2016 08 12 23 55 00 139613.630594 41621.381961 115897.204238
2016 08 13 23 55 00 139613.395314 41621.464242 115897.229705
2016 08 14 23 55 00 139613.674008 41621.344295 115897.216190
2016 08 15 23 55 00 139613.567449 41621.434056 115897.228525
2016 08 16 23 55 00 139613.586822 41621.266259 115897.146323
2016 08 17 23 55 00 139613.582413 41621.205303 115897.076646
2016 08 18 23 55 00 139613.680353 41621.233900 115897.171520
2016 08 19 23 55 00 139613.686485 41621.326534 115897.043264
2016 08 20 23 55 00 139613.627781 41621.367771 115897.229967
2016 08 21 23 55 00 139613.692479 41621.262570 115897.111657
2016 08 22 23 55 00 139613.701023 41621.135498 115897.066609
2016 08 23 23 55 00 139613.600929 41621.335759 115897.046088
2016 08 24 23 55 00 139613.632083 41621.313376 115897.035659
2016 08 25 23 55 00 139613.896859 41621.363346 115897.206793
2016 08 26 23 55 00 139613.543813 41621.279653 115896.994565
2016 08 27 23 55 00 139613.565224 41621.309764 115897.053899
2016 08 28 23 55 00 139613.672166 41621.402348 115897.275946
2016 08 29 23 55 00 139613.548409 41621.303422 115897.067701
2016 08 30 23 55 00 139613.620670 41621.313865 115897.009263
2016 08 31 21 50 00 139613.684727 41621.300925 115897.145346
2016 09 01 23 55 00 139613.579851 41621.396998 115897.127802
2016 09 02 23 55 00 139613.471498 41621.197927 115897.019058
2016 09 03 14 55 00 139613.469707 41621.362388 115897.046199
2016 09 04 23 55 00 139613.544492 41621.283966 115896.805124
2016 09 05 23 55 00 139613.548066 41621.400803 115896.908916
2016 09 06 23 55 00 139613.392301 41621.291916 115896.913267
2016 09 07 23 55 00 139613.557579 41621.316729 115896.920285
2016 09 08 23 55 00 139613.460528 41621.192947 115896.989398
2016 09 09 23 55 00 139613.541243 41621.420436 115897.007950
2016 09 10 23 55 00 139613.670972 41621.393730 115897.144965
2016 09 11 23 55 00 139631.551984 41617.465970 115897.985166
2016 09 12 23 55 00 139631.844890 41617.695704 115897.948228
2016 09 13 23 55 00 139631.818614 41617.857443 115898.141705
2016 09 14 23 55 00 139631.512811 41617.901335 115897.808071
2016 09 15 23 55 00 139631.384720 41617.899100 115897.693432
2016 09 16 08 40 00 139631.254766 41617.760872 115897.526508
2016 09 17 23 55 00 139630.981052 41617.941858 115897.496536
2016 09 18 23 55 00 139630.975079 41617.948454 NaN
2016 09 19 23 55 00 139631.111606 41617.902617 NaN
2016 09 20 23 55 00 139631.145148 41617.930804 115897.630963
2016 09 21 23 55 00 139631.322882 41617.958204 115897.611913
2016 09 22 23 55 00 139631.492784 41618.146135 115898.033747
2016 09 23 23 55 00 139631.601777 41618.214796 115898.244920
2016 09 24 23 55 00 139631.694608 41618.121463 115898.306491
2016 09 25 23 55 00 139631.912407 41618.178017 115898.370979
2016 09 26 23 55 00 139632.009849 41618.285604 115898.495254
2016 09 27 23 55 00 139632.149663 41618.470259 115898.813706
2016 09 28 23 55 00 139632.170552 41618.558114 115898.950387
2016 09 29 23 55 00 139632.454056 41618.414155 115899.095823
2016 09 30 23 55 00 139632.496239 41618.421227 NaN
2016 10 01 23 55 00 139632.570758 41618.498474 NaN
2016 10 02 23 55 00 139632.659060 41618.577601 115899.156107
2016 10 03 23 55 00 139632.758550 41618.672502 115899.131562
2016 10 04 23 55 00 139632.719125 41618.598066 115899.351880
2016 10 05 23 55 00 139632.877795 41618.550563 115899.289540
2016 10 06 23 55 00 139632.850837 41618.734877 115899.559714
2016 10 07 23 55 00 139632.653316 41618.695357 115899.450164
2016 10 08 23 55 00 139632.734948 41618.681288 115899.444142
2016 10 09 23 55 00 139632.698874 41618.663144 115899.344970
2016 10 10 23 55 00 139632.641989 41618.643821 115899.398957
2016 10 11 23 55 00 139632.538030 41618.524253 115899.234176
2016 10 12 23 55 00 139632.449783 41618.534697 115899.199766
2016 10 13 23 55 00 139632.455453 41618.589810 115899.238878
2016 10 14 23 55 00 139632.515598 41618.642635 115899.205435
2016 10 15 23 55 00 139632.547893 41618.665569 115899.238806
2016 10 16 23 55 00 139632.541072 41618.576988 115899.268192
2016 10 17 23 55 00 139632.693562 41618.587894 115899.299201
2016 10 18 23 55 00 139632.577308 41618.657324 115899.293060
2016 10 19 23 55 00 139632.483194 41618.609415 115899.237858
2016 10 20 23 55 00 139632.494408 41618.764058 115899.280295
2016 10 21 23 55 00 139632.477136 41618.761154 NaN
2016 10 22 23 55 00 139632.484332 41618.636068 NaN
2016 10 23 23 55 00 139632.389592 41618.807049 115899.425277
2016 10 24 23 55 00 139632.286396 41618.798070 115899.356497
2016 10 25 23 55 00 139632.592172 41618.679836 115899.347636
2016 10 26 23 55 00 139632.484293 41618.634449 115899.227534
2016 10 27 23 55 00 139632.365759 41618.600101 115899.168744
2016 10 28 23 55 00 139632.371453 41618.619946 115899.182187
2016 10 29 23 55 00 139632.579350 41618.797981 115899.506468
2016 10 30 23 55 00 139632.611646 41618.747405 115899.485221
2016 10 31 23 55 00 139632.489460 41618.709514 115899.193472
2016 11 01 23 55 00 139632.480038 41618.712364 115899.270873
2016 11 02 23 55 00 139632.656836 41618.751405 115899.153570
2016 11 03 23 55 00 139632.420804 41618.782446 115899.241452
2016 11 04 23 55 00 139632.364123 41618.835375 115899.420386
2016 11 05 23 55 00 139632.484012 41618.806848 115899.387072
2016 11 06 23 55 00 139632.362611 41618.785818 115899.389864
2016 11 07 23 55 00 139632.408336 41618.701912 NaN
2016 11 08 23 55 00 139632.282595 41618.762136 NaN
2016 11 09 23 55 00 139632.267120 41618.727942 115899.294489
2016 11 10 23 55 00 139632.421307 41618.805882 115899.251807
2016 11 11 23 55 00 139632.403130 41618.814011 115899.219640
2016 11 12 23 55 00 139632.485837 41618.766958 115899.376023
2016 11 13 23 55 00 139632.497476 41618.993596 115899.483738
2016 11 14 23 55 00 139632.328125 41618.733467 115899.268025
2016 11 15 23 55 00 139632.487905 41618.859777 115899.171191
2016 11 16 23 55 00 139632.273406 41618.711622 115899.090394
2016 11 17 19 55 00 139632.167059 41618.960023 115899.329513
2016 11 18 23 55 00 139632.254263 41618.733827 115899.239091
2016 11 19 23 55 00 139632.282997 41618.857452 115899.308286
2016 11 20 23 55 00 139632.404186 41618.893668 115899.381052
2016 11 21 23 55 00 139632.362431 41618.831296 115899.357288
2016 11 22 23 55 00 139632.216860 41618.804727 115899.242475
2016 11 23 23 55 00 139632.598039 41618.958231 115899.410088
2016 11 24 23 55 00 139632.311170 41618.880829 115899.083289
2016 11 25 23 55 00 139632.351362 41618.932572 115899.393983
2016 11 26 23 55 00 139632.297502 41618.874885 115899.324256
2016 11 27 23 55 00 139632.379096 41618.841314 115899.218233
2016 11 28 23 55 00 139632.409758 41618.818056 115899.357983
2016 11 29 23 55 00 139632.327768 41618.814079 115899.306814
2016 11 30 23 55 00 139632.263179 41618.825431 115899.549409
2016 12 01 23 55 00 139632.143221 41618.877012 115899.332188
2016 12 02 23 55 00 139632.265089 41618.676350 115899.235510
2016 12 03 23 55 00 139632.403235 41618.763629 115899.402075
2016 12 04 23 55 00 139632.267618 41618.834186 115899.414766
2016 12 05 23 55 00 139632.243477 41618.938189 115899.245981
2016 12 06 23 55 00 139632.138908 41618.782748 115899.276930
2016 12 07 23 55 00 139632.339490 41618.783250 115899.395582
2016 12 08 23 55 00 139632.078757 41618.777807 115899.358507
2016 12 09 23 55 00 139631.938622 41618.781090 115899.319300
2016 12 10 23 55 00 139632.157931 41618.842120 115899.293250
2016 12 11 23 55 00 139632.263051 41618.913098 115899.351804
2016 12 12 23 55 00 139632.449241 41618.916869 115899.413615
2016 12 13 23 55 00 139632.307644 41618.864759 115899.356083
2016 12 14 23 55 00 139632.566761 41618.904166 115899.599411
2016 12 15 23 55 00 139632.343330 41618.865512 115899.586565
2016 12 16 23 55 00 139632.159096 41619.037920 115899.729043
2016 12 17 23 55 00 139632.378395 41619.046899 115899.785352
2016 12 18 23 55 00 139632.550161 41618.885448 115899.762423
2016 12 19 23 55 00 139632.830364 41619.042483 115899.931866
2016 12 20 23 55 00 139632.577459 41618.971494 115899.835550
2016 12 21 23 55 00 139632.830761 41619.147709 115899.913251
2016 12 22 23 55 00 139632.811248 41619.275067 115900.054756
2016 12 23 23 55 00 139632.938988 41619.023256 115900.050137
2016 12 24 23 55 00 139633.167587 41619.151060 115900.154345
2016 12 25 23 55 00 139632.927277 41619.110990 115900.033593
2016 12 26 23 55 00 139632.951311 41619.147369 115900.083327
2016 12 27 23 55 00 139632.920668 41619.130966 115900.014225
2016 12 28 23 55 00 139633.002602 41619.155962 115900.169335
2016 12 29 23 55 00 139633.072785 41619.098045 115900.147649
2016 12 30 23 55 00 139633.041490 41619.120779 115900.151542
2016 12 31 23 55 00 139633.097284 41619.150443 115900.237248
2017 01 01 23 55 00 139633.177368 41619.169619 115900.422902
2017 01 02 23 55 00 139632.987930 41619.186249 115900.178545
2017 01 03 23 55 00 139633.029663 41619.172155 115900.221174
